data_dir,C',SB,VV,HH,N
2025-06-19--16h-58m-48s,0.0,13.0,0.0,187.0,200.0
2025-06-19--16h-58m-48s,1.0,20.0,0.0,179.0,200.0
2025-06-19--16h-58m-48s,0.0,24.0,0.0,176.0,200.0
2025-06-19--16h-58m-48s,1.0,21.0,1.0,177.0,200.0
2025-06-19--16h-58m-48s,1.0,28.0,0.0,171.0,200.0
2025-06-19--16h-58m-48s,0.0,20.0,2.0,178.0,200.0
2025-06-19--16h-58m-48s,0.0,25.0,0.0,175.0,200.0
2025-06-19--16h-58m-48s,0.0,15.0,0.0,185.0,200.0
2025-06-19--16h-58m-48s,1.0,27.0,3.0,169.0,200.0
2025-06-19--16h-58m-48s,0.0,18.0,1.0,181.0,200.0
2025-06-19--16h-58m-48s,0.0,26.0,1.0,173.0,200.0
2025-06-19--16h-58m-48s,0.0,29.0,1.0,170.0,200.0
2025-06-19--16h-58m-48s,1.0,26.0,1.0,172.0,200.0
2025-06-19--16h-58m-48s,1.0,24.0,1.0,174.0,200.0
2025-06-19--16h-58m-48s,0.0,24.0,0.0,176.0,200.0
2025-06-19--16h-58m-48s,0.0,20.0,0.0,180.0,200.0
2025-06-19--16h-58m-48s,0.0,24.0,2.0,174.0,200.0
2025-06-19--16h-58m-48s,0.0,23.0,0.0,177.0,200.0
2025-06-19--16h-58m-48s,1.0,28.0,1.0,170.0,200.0
2025-06-19--16h-58m-48s,0.0,36.0,1.0,163.0,200.0
2025-06-19--16h-58m-48s,0.0,17.0,1.0,182.0,200.0
2025-06-19--16h-58m-48s,0.0,26.0,0.0,174.0,200.0
2025-06-19--16h-58m-48s,0.0,18.0,1.0,181.0,200.0
2025-06-19--16h-58m-48s,1.0,26.0,0.0,173.0,200.0
2025-06-19--16h-58m-48s,0.0,27.0,0.0,173.0,200.0
2025-06-19--16h-58m-48s,4.0,17.0,0.0,179.0,200.0
2025-06-19--16h-58m-48s,1.0,26.0,1.0,172.0,200.0
2025-06-19--16h-58m-48s,0.0,26.0,1.0,173.0,200.0
2025-06-19--16h-58m-48s,0.0,18.0,0.0,182.0,200.0
