data_dir,C',SB,VV,HH,N
2025-06-24--00h-49m-37s,53.0,1.0,39.0,27.0,120.0
2025-06-24--00h-49m-37s,61.0,0.0,37.0,22.0,120.0
2025-06-24--00h-49m-37s,57.0,0.0,38.0,25.0,120.0
2025-06-24--00h-49m-37s,54.0,0.0,37.0,29.0,120.0
2025-06-24--00h-49m-37s,65.0,0.0,34.0,21.0,120.0
2025-06-24--00h-49m-37s,50.0,0.0,39.0,31.0,120.0
2025-06-24--00h-49m-37s,58.0,1.0,34.0,27.0,120.0
2025-06-24--00h-49m-37s,48.0,1.0,39.0,32.0,120.0
2025-06-24--00h-49m-37s,59.0,1.0,38.0,22.0,120.0
2025-06-24--00h-49m-37s,51.0,0.0,45.0,24.0,120.0
2025-06-24--00h-49m-37s,60.0,2.0,31.0,27.0,120.0
2025-06-24--00h-49m-37s,54.0,0.0,39.0,27.0,120.0
2025-06-24--00h-49m-37s,58.0,0.0,32.0,30.0,120.0
2025-06-24--00h-49m-37s,52.0,0.0,39.0,29.0,120.0
2025-06-24--00h-49m-37s,46.0,0.0,44.0,30.0,120.0
2025-06-24--00h-49m-37s,55.0,0.0,37.0,28.0,120.0
2025-06-24--00h-49m-37s,57.0,1.0,33.0,29.0,120.0
2025-06-24--00h-49m-37s,58.0,1.0,38.0,23.0,120.0
2025-06-24--00h-49m-37s,58.0,0.0,42.0,20.0,120.0
2025-06-24--00h-49m-37s,62.0,1.0,33.0,24.0,120.0
2025-06-24--00h-49m-37s,62.0,1.0,35.0,22.0,120.0
2025-06-24--00h-49m-37s,59.0,0.0,31.0,30.0,120.0
2025-06-24--00h-49m-37s,59.0,1.0,33.0,27.0,120.0
2025-06-24--00h-49m-37s,59.0,2.0,36.0,23.0,120.0
2025-06-24--00h-49m-37s,65.0,0.0,32.0,23.0,120.0
2025-06-24--00h-49m-37s,49.0,0.0,50.0,21.0,120.0
2025-06-24--00h-49m-37s,46.0,1.0,45.0,28.0,120.0
2025-06-24--00h-49m-37s,59.0,0.0,25.0,36.0,120.0
2025-06-24--00h-49m-37s,52.0,1.0,37.0,30.0,120.0
2025-06-24--00h-49m-37s,58.0,1.0,36.0,25.0,120.0
2025-06-24--00h-49m-37s,51.0,0.0,38.0,31.0,120.0
2025-06-24--00h-49m-37s,58.0,1.0,40.0,21.0,120.0
2025-06-24--00h-49m-37s,57.0,3.0,42.0,18.0,120.0
