detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-57m-32s-311799
9,11,SB,0,0,2025-05-23--16h-57m-32s-311799
9,10,SB,0,0,2025-05-23--16h-57m-32s-311799
11,12,SB,0,0,2025-05-23--16h-57m-32s-311799
10,12,SB,0,0,2025-05-23--16h-57m-32s-311799
10,11,DB_V,0,0,2025-05-23--16h-57m-32s-311799
1,9,C,0,0,2025-05-23--16h-57m-32s-311799
1,12,C,0,0,2025-05-23--16h-57m-32s-311799
1,11,C,0,0,2025-05-23--16h-57m-32s-311799
1,10,C,0,0,2025-05-23--16h-57m-32s-311799
1,4,DB_H,0,0,2025-05-23--16h-57m-32s-311799
1,7,SB,0,1,2025-05-23--16h-57m-32s-311799
1,2,SB,0,0,2025-05-23--16h-57m-32s-311799
4,9,C,0,0,2025-05-23--16h-57m-32s-311799
4,12,C,0,0,2025-05-23--16h-57m-32s-311799
4,11,C,0,0,2025-05-23--16h-57m-32s-311799
4,10,C,0,0,2025-05-23--16h-57m-32s-311799
4,7,SB,0,0,2025-05-23--16h-57m-32s-311799
7,9,C,0,0,2025-05-23--16h-57m-32s-311799
7,12,C,0,0,2025-05-23--16h-57m-32s-311799
7,11,C,0,0,2025-05-23--16h-57m-32s-311799
7,10,C,0,0,2025-05-23--16h-57m-32s-311799
2,9,C,0,0,2025-05-23--16h-57m-32s-311799
2,12,C,0,0,2025-05-23--16h-57m-32s-311799
2,11,C,0,0,2025-05-23--16h-57m-32s-311799
2,10,C,0,0,2025-05-23--16h-57m-32s-311799
2,4,SB,0,0,2025-05-23--16h-57m-32s-311799
2,7,DB_V,0,0,2025-05-23--16h-57m-32s-311799
9,12,DB_H,1,0,2025-05-23--16h-57m-32s-337796
9,11,SB,1,0,2025-05-23--16h-57m-32s-337796
9,10,SB,1,0,2025-05-23--16h-57m-32s-337796
11,12,SB,1,0,2025-05-23--16h-57m-32s-337796
10,12,SB,1,0,2025-05-23--16h-57m-32s-337796
10,11,DB_V,1,1,2025-05-23--16h-57m-32s-337796
1,9,C,1,0,2025-05-23--16h-57m-32s-337796
1,12,C,1,0,2025-05-23--16h-57m-32s-337796
1,11,C,1,0,2025-05-23--16h-57m-32s-337796
1,10,C,1,0,2025-05-23--16h-57m-32s-337796
1,4,DB_H,1,0,2025-05-23--16h-57m-32s-337796
1,7,SB,1,0,2025-05-23--16h-57m-32s-337796
1,2,SB,1,0,2025-05-23--16h-57m-32s-337796
4,9,C,1,0,2025-05-23--16h-57m-32s-337796
4,12,C,1,0,2025-05-23--16h-57m-32s-337796
4,11,C,1,0,2025-05-23--16h-57m-32s-337796
4,10,C,1,0,2025-05-23--16h-57m-32s-337796
4,7,SB,1,0,2025-05-23--16h-57m-32s-337796
7,9,C,1,0,2025-05-23--16h-57m-32s-337796
7,12,C,1,0,2025-05-23--16h-57m-32s-337796
7,11,C,1,0,2025-05-23--16h-57m-32s-337796
7,10,C,1,0,2025-05-23--16h-57m-32s-337796
2,9,C,1,0,2025-05-23--16h-57m-32s-337796
2,12,C,1,0,2025-05-23--16h-57m-32s-337796
2,11,C,1,0,2025-05-23--16h-57m-32s-337796
2,10,C,1,0,2025-05-23--16h-57m-32s-337796
2,4,SB,1,0,2025-05-23--16h-57m-32s-337796
2,7,DB_V,1,0,2025-05-23--16h-57m-32s-337796
9,12,DB_H,3,0,2025-05-23--16h-57m-32s-376972
9,11,SB,3,0,2025-05-23--16h-57m-32s-376972
9,10,SB,3,0,2025-05-23--16h-57m-32s-376972
11,12,SB,3,0,2025-05-23--16h-57m-32s-376972
10,12,SB,3,0,2025-05-23--16h-57m-32s-376972
10,11,DB_V,3,0,2025-05-23--16h-57m-32s-376972
1,9,C,3,0,2025-05-23--16h-57m-32s-376972
1,12,C,3,0,2025-05-23--16h-57m-32s-376972
1,11,C,3,0,2025-05-23--16h-57m-32s-376972
1,10,C,3,0,2025-05-23--16h-57m-32s-376972
1,4,DB_H,3,0,2025-05-23--16h-57m-32s-376972
1,7,SB,3,0,2025-05-23--16h-57m-32s-376972
1,2,SB,3,0,2025-05-23--16h-57m-32s-376972
4,9,C,3,0,2025-05-23--16h-57m-32s-376972
4,12,C,3,0,2025-05-23--16h-57m-32s-376972
4,11,C,3,0,2025-05-23--16h-57m-32s-376972
4,10,C,3,0,2025-05-23--16h-57m-32s-376972
4,7,SB,3,2,2025-05-23--16h-57m-32s-376972
7,9,C,3,0,2025-05-23--16h-57m-32s-376972
7,12,C,3,0,2025-05-23--16h-57m-32s-376972
7,11,C,3,0,2025-05-23--16h-57m-32s-376972
7,10,C,3,0,2025-05-23--16h-57m-32s-376972
2,9,C,3,0,2025-05-23--16h-57m-32s-376972
2,12,C,3,0,2025-05-23--16h-57m-32s-376972
2,11,C,3,0,2025-05-23--16h-57m-32s-376972
2,10,C,3,0,2025-05-23--16h-57m-32s-376972
2,4,SB,3,0,2025-05-23--16h-57m-32s-376972
2,7,DB_V,3,1,2025-05-23--16h-57m-32s-376972
9,12,DB_H,5,0,2025-05-23--16h-57m-32s-416783
9,11,SB,5,0,2025-05-23--16h-57m-32s-416783
9,10,SB,5,0,2025-05-23--16h-57m-32s-416783
11,12,SB,5,0,2025-05-23--16h-57m-32s-416783
10,12,SB,5,1,2025-05-23--16h-57m-32s-416783
10,11,DB_V,5,0,2025-05-23--16h-57m-32s-416783
1,9,C,5,0,2025-05-23--16h-57m-32s-416783
1,12,C,5,0,2025-05-23--16h-57m-32s-416783
1,11,C,5,0,2025-05-23--16h-57m-32s-416783
1,10,C,5,0,2025-05-23--16h-57m-32s-416783
1,4,DB_H,5,0,2025-05-23--16h-57m-32s-416783
1,7,SB,5,0,2025-05-23--16h-57m-32s-416783
1,2,SB,5,0,2025-05-23--16h-57m-32s-416783
4,9,C,5,0,2025-05-23--16h-57m-32s-416783
4,12,C,5,0,2025-05-23--16h-57m-32s-416783
4,11,C,5,0,2025-05-23--16h-57m-32s-416783
4,10,C,5,0,2025-05-23--16h-57m-32s-416783
4,7,SB,5,0,2025-05-23--16h-57m-32s-416783
7,9,C,5,0,2025-05-23--16h-57m-32s-416783
7,12,C,5,0,2025-05-23--16h-57m-32s-416783
7,11,C,5,0,2025-05-23--16h-57m-32s-416783
7,10,C,5,0,2025-05-23--16h-57m-32s-416783
2,9,C,5,0,2025-05-23--16h-57m-32s-416783
2,12,C,5,0,2025-05-23--16h-57m-32s-416783
2,11,C,5,0,2025-05-23--16h-57m-32s-416783
2,10,C,5,0,2025-05-23--16h-57m-32s-416783
2,4,SB,5,0,2025-05-23--16h-57m-32s-416783
2,7,DB_V,5,0,2025-05-23--16h-57m-32s-416783
9,12,DB_H,6,0,2025-05-23--16h-57m-32s-437286
9,11,SB,6,1,2025-05-23--16h-57m-32s-437286
9,10,SB,6,0,2025-05-23--16h-57m-32s-437286
11,12,SB,6,0,2025-05-23--16h-57m-32s-437286
10,12,SB,6,0,2025-05-23--16h-57m-32s-437286
10,11,DB_V,6,0,2025-05-23--16h-57m-32s-437286
1,9,C,6,0,2025-05-23--16h-57m-32s-437286
1,12,C,6,0,2025-05-23--16h-57m-32s-437286
1,11,C,6,0,2025-05-23--16h-57m-32s-437286
1,10,C,6,0,2025-05-23--16h-57m-32s-437286
1,4,DB_H,6,0,2025-05-23--16h-57m-32s-437286
1,7,SB,6,0,2025-05-23--16h-57m-32s-437286
1,2,SB,6,0,2025-05-23--16h-57m-32s-437286
4,9,C,6,0,2025-05-23--16h-57m-32s-437286
4,12,C,6,0,2025-05-23--16h-57m-32s-437286
4,11,C,6,0,2025-05-23--16h-57m-32s-437286
4,10,C,6,0,2025-05-23--16h-57m-32s-437286
4,7,SB,6,0,2025-05-23--16h-57m-32s-437286
7,9,C,6,0,2025-05-23--16h-57m-32s-437286
7,12,C,6,0,2025-05-23--16h-57m-32s-437286
7,11,C,6,0,2025-05-23--16h-57m-32s-437286
7,10,C,6,0,2025-05-23--16h-57m-32s-437286
2,9,C,6,0,2025-05-23--16h-57m-32s-437286
2,12,C,6,0,2025-05-23--16h-57m-32s-437286
2,11,C,6,0,2025-05-23--16h-57m-32s-437286
2,10,C,6,0,2025-05-23--16h-57m-32s-437286
2,4,SB,6,0,2025-05-23--16h-57m-32s-437286
2,7,DB_V,6,1,2025-05-23--16h-57m-32s-437286
9,12,DB_H,7,0,2025-05-23--16h-57m-32s-457320
9,11,SB,7,0,2025-05-23--16h-57m-32s-457320
9,10,SB,7,0,2025-05-23--16h-57m-32s-457320
11,12,SB,7,0,2025-05-23--16h-57m-32s-457320
10,12,SB,7,1,2025-05-23--16h-57m-32s-457320
10,11,DB_V,7,1,2025-05-23--16h-57m-32s-457320
1,9,C,7,0,2025-05-23--16h-57m-32s-457320
1,12,C,7,0,2025-05-23--16h-57m-32s-457320
1,11,C,7,0,2025-05-23--16h-57m-32s-457320
1,10,C,7,0,2025-05-23--16h-57m-32s-457320
1,4,DB_H,7,0,2025-05-23--16h-57m-32s-457320
1,7,SB,7,0,2025-05-23--16h-57m-32s-457320
1,2,SB,7,0,2025-05-23--16h-57m-32s-457320
4,9,C,7,0,2025-05-23--16h-57m-32s-457320
4,12,C,7,0,2025-05-23--16h-57m-32s-457320
4,11,C,7,0,2025-05-23--16h-57m-32s-457320
4,10,C,7,0,2025-05-23--16h-57m-32s-457320
4,7,SB,7,0,2025-05-23--16h-57m-32s-457320
7,9,C,7,0,2025-05-23--16h-57m-32s-457320
7,12,C,7,0,2025-05-23--16h-57m-32s-457320
7,11,C,7,0,2025-05-23--16h-57m-32s-457320
7,10,C,7,0,2025-05-23--16h-57m-32s-457320
2,9,C,7,0,2025-05-23--16h-57m-32s-457320
2,12,C,7,0,2025-05-23--16h-57m-32s-457320
2,11,C,7,0,2025-05-23--16h-57m-32s-457320
2,10,C,7,0,2025-05-23--16h-57m-32s-457320
2,4,SB,7,0,2025-05-23--16h-57m-32s-457320
2,7,DB_V,7,0,2025-05-23--16h-57m-32s-457320
9,12,DB_H,8,0,2025-05-23--16h-57m-32s-476175
9,11,SB,8,0,2025-05-23--16h-57m-32s-476175
9,10,SB,8,0,2025-05-23--16h-57m-32s-476175
11,12,SB,8,0,2025-05-23--16h-57m-32s-476175
10,12,SB,8,0,2025-05-23--16h-57m-32s-476175
10,11,DB_V,8,0,2025-05-23--16h-57m-32s-476175
1,9,C,8,0,2025-05-23--16h-57m-32s-476175
1,12,C,8,0,2025-05-23--16h-57m-32s-476175
1,11,C,8,0,2025-05-23--16h-57m-32s-476175
1,10,C,8,0,2025-05-23--16h-57m-32s-476175
1,4,DB_H,8,0,2025-05-23--16h-57m-32s-476175
1,7,SB,8,0,2025-05-23--16h-57m-32s-476175
1,2,SB,8,0,2025-05-23--16h-57m-32s-476175
4,9,C,8,0,2025-05-23--16h-57m-32s-476175
4,12,C,8,0,2025-05-23--16h-57m-32s-476175
4,11,C,8,0,2025-05-23--16h-57m-32s-476175
4,10,C,8,0,2025-05-23--16h-57m-32s-476175
4,7,SB,8,0,2025-05-23--16h-57m-32s-476175
7,9,C,8,0,2025-05-23--16h-57m-32s-476175
7,12,C,8,0,2025-05-23--16h-57m-32s-476175
7,11,C,8,0,2025-05-23--16h-57m-32s-476175
7,10,C,8,0,2025-05-23--16h-57m-32s-476175
2,9,C,8,0,2025-05-23--16h-57m-32s-476175
2,12,C,8,0,2025-05-23--16h-57m-32s-476175
2,11,C,8,0,2025-05-23--16h-57m-32s-476175
2,10,C,8,0,2025-05-23--16h-57m-32s-476175
2,4,SB,8,0,2025-05-23--16h-57m-32s-476175
2,7,DB_V,8,2,2025-05-23--16h-57m-32s-476175
9,12,DB_H,9,0,2025-05-23--16h-57m-32s-496683
9,11,SB,9,0,2025-05-23--16h-57m-32s-496683
9,10,SB,9,0,2025-05-23--16h-57m-32s-496683
11,12,SB,9,0,2025-05-23--16h-57m-32s-496683
10,12,SB,9,0,2025-05-23--16h-57m-32s-496683
10,11,DB_V,9,2,2025-05-23--16h-57m-32s-496683
1,9,C,9,0,2025-05-23--16h-57m-32s-496683
1,12,C,9,0,2025-05-23--16h-57m-32s-496683
1,11,C,9,0,2025-05-23--16h-57m-32s-496683
1,10,C,9,0,2025-05-23--16h-57m-32s-496683
1,4,DB_H,9,0,2025-05-23--16h-57m-32s-496683
1,7,SB,9,1,2025-05-23--16h-57m-32s-496683
1,2,SB,9,0,2025-05-23--16h-57m-32s-496683
4,9,C,9,0,2025-05-23--16h-57m-32s-496683
4,12,C,9,0,2025-05-23--16h-57m-32s-496683
4,11,C,9,0,2025-05-23--16h-57m-32s-496683
4,10,C,9,0,2025-05-23--16h-57m-32s-496683
4,7,SB,9,0,2025-05-23--16h-57m-32s-496683
7,9,C,9,0,2025-05-23--16h-57m-32s-496683
7,12,C,9,0,2025-05-23--16h-57m-32s-496683
7,11,C,9,0,2025-05-23--16h-57m-32s-496683
7,10,C,9,0,2025-05-23--16h-57m-32s-496683
2,9,C,9,0,2025-05-23--16h-57m-32s-496683
2,12,C,9,0,2025-05-23--16h-57m-32s-496683
2,11,C,9,0,2025-05-23--16h-57m-32s-496683
2,10,C,9,0,2025-05-23--16h-57m-32s-496683
2,4,SB,9,0,2025-05-23--16h-57m-32s-496683
2,7,DB_V,9,2,2025-05-23--16h-57m-32s-496683
9,12,DB_H,11,0,2025-05-23--16h-57m-32s-534501
9,11,SB,11,0,2025-05-23--16h-57m-32s-534501
9,10,SB,11,1,2025-05-23--16h-57m-32s-534501
11,12,SB,11,0,2025-05-23--16h-57m-32s-534501
10,12,SB,11,0,2025-05-23--16h-57m-32s-534501
10,11,DB_V,11,1,2025-05-23--16h-57m-32s-534501
1,9,C,11,0,2025-05-23--16h-57m-32s-534501
1,12,C,11,0,2025-05-23--16h-57m-32s-534501
1,11,C,11,0,2025-05-23--16h-57m-32s-534501
1,10,C,11,0,2025-05-23--16h-57m-32s-534501
1,4,DB_H,11,0,2025-05-23--16h-57m-32s-534501
1,7,SB,11,0,2025-05-23--16h-57m-32s-534501
1,2,SB,11,0,2025-05-23--16h-57m-32s-534501
4,9,C,11,0,2025-05-23--16h-57m-32s-534501
4,12,C,11,0,2025-05-23--16h-57m-32s-534501
4,11,C,11,0,2025-05-23--16h-57m-32s-534501
4,10,C,11,0,2025-05-23--16h-57m-32s-534501
4,7,SB,11,0,2025-05-23--16h-57m-32s-534501
7,9,C,11,0,2025-05-23--16h-57m-32s-534501
7,12,C,11,0,2025-05-23--16h-57m-32s-534501
7,11,C,11,0,2025-05-23--16h-57m-32s-534501
7,10,C,11,0,2025-05-23--16h-57m-32s-534501
2,9,C,11,0,2025-05-23--16h-57m-32s-534501
2,12,C,11,0,2025-05-23--16h-57m-32s-534501
2,11,C,11,0,2025-05-23--16h-57m-32s-534501
2,10,C,11,0,2025-05-23--16h-57m-32s-534501
2,4,SB,11,0,2025-05-23--16h-57m-32s-534501
2,7,DB_V,11,0,2025-05-23--16h-57m-32s-534501
9,12,DB_H,12,0,2025-05-23--16h-57m-32s-555081
9,11,SB,12,0,2025-05-23--16h-57m-32s-555081
9,10,SB,12,0,2025-05-23--16h-57m-32s-555081
11,12,SB,12,0,2025-05-23--16h-57m-32s-555081
10,12,SB,12,1,2025-05-23--16h-57m-32s-555081
10,11,DB_V,12,0,2025-05-23--16h-57m-32s-555081
1,9,C,12,0,2025-05-23--16h-57m-32s-555081
1,12,C,12,0,2025-05-23--16h-57m-32s-555081
1,11,C,12,0,2025-05-23--16h-57m-32s-555081
1,10,C,12,0,2025-05-23--16h-57m-32s-555081
1,4,DB_H,12,0,2025-05-23--16h-57m-32s-555081
1,7,SB,12,0,2025-05-23--16h-57m-32s-555081
1,2,SB,12,0,2025-05-23--16h-57m-32s-555081
4,9,C,12,0,2025-05-23--16h-57m-32s-555081
4,12,C,12,0,2025-05-23--16h-57m-32s-555081
4,11,C,12,0,2025-05-23--16h-57m-32s-555081
4,10,C,12,0,2025-05-23--16h-57m-32s-555081
4,7,SB,12,0,2025-05-23--16h-57m-32s-555081
7,9,C,12,0,2025-05-23--16h-57m-32s-555081
7,12,C,12,0,2025-05-23--16h-57m-32s-555081
7,11,C,12,0,2025-05-23--16h-57m-32s-555081
7,10,C,12,0,2025-05-23--16h-57m-32s-555081
2,9,C,12,0,2025-05-23--16h-57m-32s-555081
2,12,C,12,0,2025-05-23--16h-57m-32s-555081
2,11,C,12,0,2025-05-23--16h-57m-32s-555081
2,10,C,12,0,2025-05-23--16h-57m-32s-555081
2,4,SB,12,0,2025-05-23--16h-57m-32s-555081
2,7,DB_V,12,0,2025-05-23--16h-57m-32s-555081
9,12,DB_H,13,0,2025-05-23--16h-57m-32s-575145
9,11,SB,13,0,2025-05-23--16h-57m-32s-575145
9,10,SB,13,0,2025-05-23--16h-57m-32s-575145
11,12,SB,13,0,2025-05-23--16h-57m-32s-575145
10,12,SB,13,0,2025-05-23--16h-57m-32s-575145
10,11,DB_V,13,2,2025-05-23--16h-57m-32s-575145
1,9,C,13,0,2025-05-23--16h-57m-32s-575145
1,12,C,13,0,2025-05-23--16h-57m-32s-575145
1,11,C,13,0,2025-05-23--16h-57m-32s-575145
1,10,C,13,0,2025-05-23--16h-57m-32s-575145
1,4,DB_H,13,0,2025-05-23--16h-57m-32s-575145
1,7,SB,13,0,2025-05-23--16h-57m-32s-575145
1,2,SB,13,0,2025-05-23--16h-57m-32s-575145
4,9,C,13,0,2025-05-23--16h-57m-32s-575145
4,12,C,13,0,2025-05-23--16h-57m-32s-575145
4,11,C,13,0,2025-05-23--16h-57m-32s-575145
4,10,C,13,0,2025-05-23--16h-57m-32s-575145
4,7,SB,13,0,2025-05-23--16h-57m-32s-575145
7,9,C,13,0,2025-05-23--16h-57m-32s-575145
7,12,C,13,0,2025-05-23--16h-57m-32s-575145
7,11,C,13,0,2025-05-23--16h-57m-32s-575145
7,10,C,13,0,2025-05-23--16h-57m-32s-575145
2,9,C,13,0,2025-05-23--16h-57m-32s-575145
2,12,C,13,0,2025-05-23--16h-57m-32s-575145
2,11,C,13,0,2025-05-23--16h-57m-32s-575145
2,10,C,13,0,2025-05-23--16h-57m-32s-575145
2,4,SB,13,0,2025-05-23--16h-57m-32s-575145
2,7,DB_V,13,0,2025-05-23--16h-57m-32s-575145
9,12,DB_H,15,0,2025-05-23--16h-57m-32s-615787
9,11,SB,15,0,2025-05-23--16h-57m-32s-615787
9,10,SB,15,0,2025-05-23--16h-57m-32s-615787
11,12,SB,15,0,2025-05-23--16h-57m-32s-615787
10,12,SB,15,0,2025-05-23--16h-57m-32s-615787
10,11,DB_V,15,1,2025-05-23--16h-57m-32s-615787
1,9,C,15,0,2025-05-23--16h-57m-32s-615787
1,12,C,15,0,2025-05-23--16h-57m-32s-615787
1,11,C,15,0,2025-05-23--16h-57m-32s-615787
1,10,C,15,0,2025-05-23--16h-57m-32s-615787
1,4,DB_H,15,0,2025-05-23--16h-57m-32s-615787
1,7,SB,15,0,2025-05-23--16h-57m-32s-615787
1,2,SB,15,0,2025-05-23--16h-57m-32s-615787
4,9,C,15,0,2025-05-23--16h-57m-32s-615787
4,12,C,15,0,2025-05-23--16h-57m-32s-615787
4,11,C,15,0,2025-05-23--16h-57m-32s-615787
4,10,C,15,0,2025-05-23--16h-57m-32s-615787
4,7,SB,15,0,2025-05-23--16h-57m-32s-615787
7,9,C,15,0,2025-05-23--16h-57m-32s-615787
7,12,C,15,0,2025-05-23--16h-57m-32s-615787
7,11,C,15,1,2025-05-23--16h-57m-32s-615787
7,10,C,15,0,2025-05-23--16h-57m-32s-615787
2,9,C,15,0,2025-05-23--16h-57m-32s-615787
2,12,C,15,0,2025-05-23--16h-57m-32s-615787
2,11,C,15,0,2025-05-23--16h-57m-32s-615787
2,10,C,15,0,2025-05-23--16h-57m-32s-615787
2,4,SB,15,0,2025-05-23--16h-57m-32s-615787
2,7,DB_V,15,0,2025-05-23--16h-57m-32s-615787
9,12,DB_H,17,0,2025-05-23--16h-57m-32s-656284
9,11,SB,17,0,2025-05-23--16h-57m-32s-656284
9,10,SB,17,0,2025-05-23--16h-57m-32s-656284
11,12,SB,17,0,2025-05-23--16h-57m-32s-656284
10,12,SB,17,0,2025-05-23--16h-57m-32s-656284
10,11,DB_V,17,1,2025-05-23--16h-57m-32s-656284
1,9,C,17,0,2025-05-23--16h-57m-32s-656284
1,12,C,17,0,2025-05-23--16h-57m-32s-656284
1,11,C,17,0,2025-05-23--16h-57m-32s-656284
1,10,C,17,0,2025-05-23--16h-57m-32s-656284
1,4,DB_H,17,0,2025-05-23--16h-57m-32s-656284
1,7,SB,17,0,2025-05-23--16h-57m-32s-656284
1,2,SB,17,0,2025-05-23--16h-57m-32s-656284
4,9,C,17,0,2025-05-23--16h-57m-32s-656284
4,12,C,17,0,2025-05-23--16h-57m-32s-656284
4,11,C,17,0,2025-05-23--16h-57m-32s-656284
4,10,C,17,0,2025-05-23--16h-57m-32s-656284
4,7,SB,17,0,2025-05-23--16h-57m-32s-656284
7,9,C,17,0,2025-05-23--16h-57m-32s-656284
7,12,C,17,0,2025-05-23--16h-57m-32s-656284
7,11,C,17,0,2025-05-23--16h-57m-32s-656284
7,10,C,17,0,2025-05-23--16h-57m-32s-656284
2,9,C,17,0,2025-05-23--16h-57m-32s-656284
2,12,C,17,0,2025-05-23--16h-57m-32s-656284
2,11,C,17,0,2025-05-23--16h-57m-32s-656284
2,10,C,17,0,2025-05-23--16h-57m-32s-656284
2,4,SB,17,0,2025-05-23--16h-57m-32s-656284
2,7,DB_V,17,0,2025-05-23--16h-57m-32s-656284
9,12,DB_H,18,0,2025-05-23--16h-57m-32s-677258
9,11,SB,18,0,2025-05-23--16h-57m-32s-677258
9,10,SB,18,0,2025-05-23--16h-57m-32s-677258
11,12,SB,18,0,2025-05-23--16h-57m-32s-677258
10,12,SB,18,0,2025-05-23--16h-57m-32s-677258
10,11,DB_V,18,0,2025-05-23--16h-57m-32s-677258
1,9,C,18,0,2025-05-23--16h-57m-32s-677258
1,12,C,18,0,2025-05-23--16h-57m-32s-677258
1,11,C,18,0,2025-05-23--16h-57m-32s-677258
1,10,C,18,0,2025-05-23--16h-57m-32s-677258
1,4,DB_H,18,0,2025-05-23--16h-57m-32s-677258
1,7,SB,18,0,2025-05-23--16h-57m-32s-677258
1,2,SB,18,0,2025-05-23--16h-57m-32s-677258
4,9,C,18,0,2025-05-23--16h-57m-32s-677258
4,12,C,18,0,2025-05-23--16h-57m-32s-677258
4,11,C,18,0,2025-05-23--16h-57m-32s-677258
4,10,C,18,0,2025-05-23--16h-57m-32s-677258
4,7,SB,18,0,2025-05-23--16h-57m-32s-677258
7,9,C,18,0,2025-05-23--16h-57m-32s-677258
7,12,C,18,0,2025-05-23--16h-57m-32s-677258
7,11,C,18,0,2025-05-23--16h-57m-32s-677258
7,10,C,18,0,2025-05-23--16h-57m-32s-677258
2,9,C,18,0,2025-05-23--16h-57m-32s-677258
2,12,C,18,0,2025-05-23--16h-57m-32s-677258
2,11,C,18,0,2025-05-23--16h-57m-32s-677258
2,10,C,18,0,2025-05-23--16h-57m-32s-677258
2,4,SB,18,0,2025-05-23--16h-57m-32s-677258
2,7,DB_V,18,1,2025-05-23--16h-57m-32s-677258
9,12,DB_H,19,0,2025-05-23--16h-57m-32s-697632
9,11,SB,19,0,2025-05-23--16h-57m-32s-697632
9,10,SB,19,0,2025-05-23--16h-57m-32s-697632
11,12,SB,19,0,2025-05-23--16h-57m-32s-697632
10,12,SB,19,1,2025-05-23--16h-57m-32s-697632
10,11,DB_V,19,1,2025-05-23--16h-57m-32s-697632
1,9,C,19,0,2025-05-23--16h-57m-32s-697632
1,12,C,19,0,2025-05-23--16h-57m-32s-697632
1,11,C,19,0,2025-05-23--16h-57m-32s-697632
1,10,C,19,0,2025-05-23--16h-57m-32s-697632
1,4,DB_H,19,0,2025-05-23--16h-57m-32s-697632
1,7,SB,19,0,2025-05-23--16h-57m-32s-697632
