theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
2.4870941840919194,0,37.98585855581566,71.67756010072948,-42.972825564079784,-74.63138361653455,90,10,32.7C
