theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
1.308996938995747,0,22.06400634214552,37.27475159378457,-27.13789035583922,-35.463185979756574,60,10,32.7C
