Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,82616,18078,114154,16479,196770,34557
1,D,65380,37783,64550,54146,129930,91929
2,R,79179,22354,109732,19172,188911,41526
3,V,15412,97963,21441,87608,36853,185571
4,A,30680,78826,64767,54527,95447,133353
5,L,18445,95198,18491,90495,36936,185693
