data_dir,C,SB,DB_V,DB_H,N
2025-06-19--17h-28m-47s,52.0,57.0,39.0,52.0,200.0
2025-06-19--17h-28m-47s,45.0,53.0,53.0,49.0,200.0
2025-06-19--17h-28m-47s,53.0,42.0,40.0,65.0,200.0
2025-06-19--17h-28m-47s,54.0,50.0,45.0,51.0,200.0
2025-06-19--17h-28m-47s,51.0,44.0,46.0,59.0,200.0
2025-06-19--17h-28m-47s,47.0,49.0,56.0,48.0,200.0
2025-06-19--17h-28m-47s,40.0,63.0,51.0,46.0,200.0
2025-06-19--17h-28m-47s,53.0,48.0,38.0,61.0,200.0
2025-06-19--17h-28m-47s,49.0,55.0,42.0,54.0,200.0
2025-06-19--17h-28m-47s,44.0,58.0,45.0,53.0,200.0
2025-06-19--17h-28m-47s,48.0,50.0,52.0,50.0,200.0
2025-06-19--17h-28m-47s,54.0,54.0,45.0,47.0,200.0
2025-06-19--17h-28m-47s,45.0,48.0,45.0,62.0,200.0
2025-06-19--17h-28m-47s,52.0,41.0,40.0,67.0,200.0
2025-06-19--17h-28m-47s,44.0,52.0,47.0,57.0,200.0
2025-06-19--17h-28m-47s,51.0,46.0,50.0,53.0,200.0
2025-06-19--17h-28m-47s,52.0,54.0,45.0,49.0,200.0
2025-06-19--17h-28m-47s,45.0,55.0,47.0,53.0,200.0
2025-06-19--17h-28m-47s,51.0,54.0,45.0,50.0,200.0
2025-06-19--17h-28m-47s,32.0,53.0,53.0,62.0,200.0
2025-06-19--17h-28m-47s,58.0,53.0,46.0,43.0,200.0
2025-06-19--17h-28m-47s,51.0,47.0,52.0,50.0,200.0
2025-06-19--17h-28m-47s,48.0,55.0,40.0,57.0,200.0
2025-06-19--17h-28m-47s,39.0,66.0,45.0,50.0,200.0
2025-06-19--17h-28m-47s,64.0,51.0,39.0,46.0,200.0
2025-06-19--17h-28m-47s,40.0,48.0,53.0,59.0,200.0
2025-06-19--17h-28m-47s,44.0,54.0,54.0,48.0,200.0
2025-06-19--17h-28m-47s,51.0,47.0,45.0,57.0,200.0
2025-06-19--17h-28m-47s,45.0,64.0,50.0,41.0,200.0
2025-06-19--17h-28m-47s,46.0,47.0,48.0,59.0,200.0
2025-06-19--17h-28m-47s,42.0,47.0,52.0,59.0,200.0
2025-06-19--17h-28m-47s,49.0,41.0,51.0,59.0,200.0
2025-06-19--17h-28m-47s,27.0,53.0,59.0,61.0,200.0
2025-06-19--17h-28m-47s,39.0,63.0,59.0,39.0,200.0
2025-06-19--17h-28m-47s,42.0,58.0,48.0,52.0,200.0
2025-06-19--17h-28m-47s,39.0,63.0,53.0,45.0,200.0
2025-06-19--17h-28m-47s,45.0,55.0,50.0,50.0,200.0
2025-06-19--17h-28m-47s,50.0,56.0,47.0,47.0,200.0
2025-06-19--17h-28m-47s,49.0,52.0,43.0,56.0,200.0
2025-06-19--17h-28m-47s,50.0,49.0,39.0,62.0,200.0
2025-06-19--17h-28m-47s,41.0,49.0,65.0,45.0,200.0
2025-06-19--17h-28m-47s,44.0,56.0,52.0,48.0,200.0
2025-06-19--17h-28m-47s,47.0,46.0,48.0,59.0,200.0
2025-06-19--17h-28m-47s,38.0,63.0,46.0,53.0,200.0
2025-06-19--17h-28m-47s,44.0,52.0,51.0,53.0,200.0
2025-06-19--17h-28m-47s,48.0,50.0,58.0,44.0,200.0
2025-06-19--17h-28m-47s,46.0,52.0,45.0,57.0,200.0
2025-06-19--17h-28m-47s,50.0,57.0,52.0,41.0,200.0
2025-06-19--17h-28m-47s,51.0,50.0,49.0,50.0,200.0
2025-06-19--17h-28m-47s,43.0,63.0,38.0,56.0,200.0
2025-06-19--17h-28m-47s,48.0,51.0,42.0,59.0,200.0
2025-06-19--17h-28m-47s,41.0,45.0,59.0,55.0,200.0
2025-06-19--17h-28m-47s,49.0,50.0,54.0,47.0,200.0
2025-06-19--17h-28m-47s,47.0,42.0,60.0,51.0,200.0
2025-06-19--17h-28m-47s,40.0,60.0,53.0,47.0,200.0
2025-06-19--17h-28m-47s,42.0,59.0,43.0,56.0,200.0
2025-06-19--17h-28m-47s,41.0,59.0,52.0,48.0,200.0
2025-06-19--17h-28m-47s,42.0,45.0,61.0,52.0,200.0
2025-06-19--17h-28m-47s,49.0,48.0,58.0,45.0,200.0
2025-06-19--17h-28m-47s,49.0,42.0,56.0,53.0,200.0
2025-06-19--17h-28m-47s,47.0,65.0,39.0,49.0,200.0
