Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,64140,11472,73115,10311,137255,21783
1,D,52138,26205,46486,30935,98624,57140
2,R,56320,20734,70734,12522,127054,33256
3,V,10027,74774,14234,53753,24261,128527
4,A,21962,61704,38261,36753,60223,98457
5,L,16984,65790,12575,55121,29559,120911
