Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,14993,98519,23246,83356,38239,181875
1,D,79537,21771,114869,13442,194406,35213
2,R,33689,77996,70234,49980,103923,127976
3,V,82583,17722,112227,14986,194810,32708
4,A,18100,95558,18934,90731,37034,186289
5,L,65009,39416,64208,53017,129217,92433
