data_dir,C,DB_H,DB_V,SB,N
2025-05-28--22h-24m-20s,1.5,47.0,41.0,70.5,160.0
2025-05-28--22h-24m-20s,3.0,53.0,36.0,68.0,160.0
2025-05-28--22h-24m-20s,3.5,41.0,43.0,72.5,160.0
2025-05-28--22h-24m-20s,0.5,49.0,37.0,73.5,160.0
2025-05-28--22h-24m-20s,1.5,44.0,43.0,71.5,160.0
2025-05-28--22h-24m-20s,2.5,41.0,44.0,72.5,160.0
2025-05-28--22h-24m-20s,3.0,43.0,37.0,77.0,160.0
2025-05-28--22h-24m-20s,4.0,35.0,39.0,82.0,160.0
2025-05-28--22h-24m-20s,3.0,45.0,44.0,68.0,160.0
2025-05-28--22h-24m-20s,1.5,60.0,37.0,61.5,160.0
2025-05-28--22h-24m-20s,3.0,43.0,41.0,73.0,160.0
2025-05-28--22h-24m-20s,4.5,47.0,35.0,73.5,160.0
2025-05-28--22h-24m-20s,3.0,46.0,40.0,71.0,160.0
2025-05-28--22h-24m-20s,6.5,44.0,29.0,80.5,160.0
2025-05-28--22h-24m-20s,3.5,45.0,42.0,69.5,160.0
2025-05-28--22h-24m-20s,2.0,44.0,41.0,73.0,160.0
2025-05-28--22h-24m-20s,3.5,42.0,37.0,77.5,160.0
2025-05-28--22h-24m-20s,4.5,48.0,43.0,64.5,160.0
2025-05-28--22h-24m-20s,2.5,33.0,43.0,81.5,160.0
2025-05-28--22h-24m-20s,2.0,39.0,46.0,73.0,160.0
2025-05-28--22h-24m-20s,4.0,45.0,46.0,65.0,160.0
2025-05-28--22h-24m-20s,3.5,38.0,51.0,67.5,160.0
2025-05-28--22h-24m-20s,2.0,51.0,40.0,67.0,160.0
2025-05-28--22h-24m-20s,2.5,48.0,37.0,72.5,160.0
2025-05-28--22h-24m-20s,3.5,39.0,39.0,78.5,160.0
2025-05-28--22h-24m-20s,3.5,60.0,37.0,59.5,160.0
2025-05-28--22h-24m-20s,2.0,50.0,33.0,75.0,160.0
2025-05-28--22h-24m-20s,4.5,51.0,36.0,68.5,160.0
2025-05-28--22h-24m-20s,4.0,48.0,32.0,76.0,160.0
