,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.3,0,228,0,21036,0,0,0,0,0,210,0,21793,0,0,0,0,4563,1,4,0,1
1,6.7,0,219,0,21190,0,0,0,0,0,225,0,21589,0,0,0,0,4598,3,3,0,1
2,7.1,0,217,0,21368,0,0,0,0,0,220,0,21724,0,0,0,0,4681,4,2,0,1
3,7.5,0,222,0,20843,0,0,0,0,0,203,0,21417,0,0,0,0,4538,3,3,0,1
4,7.9,0,213,0,20888,0,0,0,0,0,243,0,21514,0,0,0,0,4636,1,3,0,1
5,8.3,0,229,0,20857,0,0,0,0,0,247,0,21279,0,0,0,0,4503,3,2,0,1
6,8.7,0,213,0,20281,0,0,0,0,0,212,0,20978,0,0,0,0,4497,2,2,0,1
7,9.1,0,204,0,21015,0,0,0,0,0,198,0,21479,0,0,0,0,4548,4,3,0,1
8,9.5,0,208,0,20721,0,0,0,0,0,208,0,21192,0,0,0,0,4443,3,4,0,1
9,9.9,0,195,0,19721,0,0,0,0,0,215,0,20321,0,0,0,0,2267,1,2,0,1
10,9.95,0,177,0,19957,0,0,0,0,0,200,0,20273,0,0,0,0,1846,0,2,0,1
11,10.0,0,196,0,19314,0,0,0,0,0,235,0,19802,0,0,0,0,1328,2,0,0,1
12,10.05,0,226,0,19217,0,0,0,0,0,242,0,19792,0,0,0,0,1061,1,0,0,1
13,10.1,0,239,0,19054,0,0,0,0,0,234,0,19572,0,0,0,0,726,1,0,0,1
14,10.15,0,188,0,18982,0,0,0,0,0,235,0,19451,0,0,0,0,423,2,0,0,1
15,10.2,0,183,0,19007,0,0,0,0,0,228,0,19377,0,0,0,0,256,0,0,0,1
16,10.25,0,204,0,19027,0,0,0,0,0,251,0,19270,0,0,0,0,122,0,0,0,1
17,10.3,0,221,0,18724,0,0,0,0,0,228,0,19240,0,0,0,0,113,0,0,0,1
18,10.35,0,167,0,18688,0,0,0,0,0,220,0,19419,0,0,0,0,157,0,0,0,1
19,10.4,0,268,0,18826,0,0,0,0,0,270,0,19569,0,0,0,0,328,2,1,0,1
20,10.45,0,211,0,18779,0,0,0,0,0,236,0,19218,0,0,0,0,547,1,1,0,1
21,10.5,0,223,0,19249,0,0,0,0,0,232,0,19674,0,0,0,0,839,0,2,0,1
22,10.55,0,225,0,19420,0,0,0,0,0,275,0,19646,0,0,0,0,1164,1,1,0,1
23,10.6,0,199,0,19633,0,0,0,0,0,266,0,20259,0,0,0,0,1552,0,3,0,1
24,10.65,0,183,0,19707,0,0,0,0,0,216,0,20320,0,0,0,0,1987,2,1,0,1
25,10.7,0,213,0,19974,0,0,0,0,0,257,0,20624,0,0,0,0,2345,1,0,0,1
26,10.75,0,210,0,19826,0,0,0,0,0,218,0,20772,0,0,0,0,2689,4,4,0,1
27,11.1,0,200,0,20791,0,0,0,0,0,256,0,21443,0,0,0,0,4326,9,1,0,1
28,11.5,0,218,0,20909,0,0,0,0,0,241,0,21334,0,0,0,0,4509,3,0,0,1
29,11.9,0,203,0,20776,0,0,0,0,0,201,0,21367,0,0,0,0,4592,1,3,0,1
30,12.3,0,206,0,21003,0,0,0,0,0,260,0,21405,0,0,0,0,4541,1,5,0,1
31,12.7,0,214,0,20531,0,0,0,0,0,244,0,21323,0,0,0,0,4434,4,4,0,1
32,13.1,0,226,0,20850,0,0,0,0,0,238,0,21898,0,0,0,0,4662,5,4,0,1
33,13.5,0,204,0,21209,0,0,0,0,0,260,0,21854,0,0,0,0,4567,1,4,0,1
34,13.9,0,251,0,21045,0,0,0,0,0,242,0,21803,0,0,0,0,4582,3,5,0,1
35,14.3,0,199,0,20700,0,0,0,0,0,257,0,21475,0,0,0,0,4449,1,2,0,1
