Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,82164,16516,116415,13789,198579,30305
1,D,81821,17795,101983,24692,183804,42487
2,R,49836,56530,86911,37547,136747,94077
3,V,14319,98092,21861,87037,36180,185129
4,A,14502,99382,27400,86020,41902,185402
5,L,46690,59886,41521,73234,88211,133120
