Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,14308,67580,15296,57281,29604,124861
1,D,70906,14744,80749,9997,151655,24741
2,R,30125,53612,51224,32662,81349,86274
3,V,71143,14514,82509,9289,153652,23803
4,A,14760,67712,14870,59540,29630,127252
5,L,55184,29246,45329,35673,100513,64919
