Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,51099,56881,68526,50050,119625,106931
1,D,36390,75148,20125,88337,56515,163485
2,R,97958,2943,114148,16630,212106,19573
3,V,48291,61708,62196,55381,110487,117089
4,A,62774,43435,113604,16889,176378,60324
5,L,2120,114772,20294,88464,22414,203236
