data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-06-03--18h-29m-42s,19.0,7.0,14.0,0.0,40.0,,1.746702094958613,1.5707963267948966
2025-06-03--18h-29m-42s,23.0,10.0,6.0,1.0,40.0,,1.4706289056333368,1.3652273956337226
2025-06-03--18h-29m-42s,21.0,9.0,10.0,0.0,40.0,,1.5957989316942578,1.5707963267948966
2025-06-03--18h-29m-42s,16.0,9.0,14.0,1.0,40.0,,1.696124157962962,1.3258176636680326
2025-06-03--18h-29m-42s,18.0,10.0,12.0,0.0,40.0,,1.6208171836006666,1.5707963267948966
2025-06-03--18h-29m-42s,24.0,9.0,7.0,0.0,40.0,,1.5207754699891267,1.5707963267948966
2025-06-03--18h-29m-42s,19.0,4.0,17.0,0.0,40.0,,1.9018080548841911,1.5707963267948966
2025-06-03--18h-29m-42s,15.0,11.0,14.0,0.0,40.0,,1.6458668178716132,1.5707963267948966
2025-06-03--18h-29m-42s,18.0,11.0,10.0,1.0,40.0,,1.5457937218955355,1.3393189628247182
2025-06-03--18h-29m-42s,19.0,10.0,10.0,1.0,40.0,,1.5707963267948966,1.3452829208967654
2025-06-03--18h-29m-42s,24.0,6.0,9.0,1.0,40.0,,1.6458668178716132,1.369438406004566
2025-06-03--18h-29m-42s,20.0,11.0,8.0,1.0,40.0,,1.4957258357181802,1.3508083493994372
2025-06-03--18h-29m-42s,25.0,6.0,7.0,2.0,40.0,,1.5957989316942578,1.2951535275786312
2025-06-03--18h-29m-42s,21.0,11.0,8.0,0.0,40.0,,1.4957258357181802,1.5707963267948966
2025-06-03--18h-29m-42s,19.0,10.0,11.0,0.0,40.0,,1.5957989316942578,1.5707963267948966
2025-06-03--18h-29m-42s,20.0,9.0,11.0,0.0,40.0,,1.6208171836006666,1.5707963267948966
2025-06-03--18h-29m-42s,20.0,8.0,10.0,2.0,40.0,,1.6208171836006666,1.2645189576252271
2025-06-03--18h-29m-42s,19.0,12.0,8.0,1.0,40.0,,1.4706289056333368,1.3452829208967654
2025-06-03--18h-29m-42s,16.0,11.0,12.0,1.0,40.0,,1.5957989316942578,1.3258176636680326
2025-06-03--18h-29m-42s,19.0,12.0,9.0,0.0,40.0,,1.4957258357181802,1.5707963267948966
2025-06-03--18h-29m-42s,25.0,6.0,9.0,0.0,40.0,,1.6458668178716132,1.5707963267948966
2025-06-03--18h-29m-42s,24.0,6.0,9.0,1.0,40.0,,1.6458668178716132,1.369438406004566
