theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.7853981633974483,0.42597866489353126,13.52503267170461,22.05558247447343,-9.4532650905854,-22.297423207217157,0.0001,20000
