data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-28--11h-37m-31s,0,0.0,4.0,0.0,0.0,4.0
2025-05-28--11h-37m-31s,1,0.0,5.0,0.0,0.0,5.0
2025-05-28--11h-37m-31s,2,0.0,3.0,0.0,0.0,3.0
2025-05-28--11h-37m-31s,3,0.0,7.0,0.0,0.0,7.0
2025-05-28--11h-37m-31s,4,0.5,2.0,0.0,0.0,2.5
2025-05-28--11h-37m-31s,5,0.0,5.0,0.0,0.0,5.0
2025-05-28--11h-37m-31s,6,0.0,8.0,0.0,0.0,8.0
2025-05-28--11h-37m-31s,7,0.0,5.0,0.0,0.0,5.0
2025-05-28--11h-37m-31s,8,0.5,4.0,0.0,0.0,4.5
2025-05-28--11h-37m-31s,9,1.0,5.0,0.0,0.0,6.0
2025-05-28--11h-37m-31s,10,0.0,5.0,0.0,0.0,5.0
2025-05-28--11h-37m-31s,11,0.0,3.0,0.0,0.0,3.0
2025-05-28--11h-37m-31s,12,0.0,4.0,0.0,0.0,4.0
2025-05-28--11h-37m-31s,13,0.0,5.0,0.0,0.0,5.0
2025-05-28--11h-37m-31s,14,0.5,9.0,0.0,0.0,9.5
2025-05-28--11h-37m-31s,15,0.0,2.0,0.0,0.0,2.0
2025-05-28--11h-37m-31s,16,0.0,9.0,0.0,0.0,9.0
2025-05-28--11h-37m-31s,17,0.0,5.0,0.0,0.0,5.0
2025-05-28--11h-37m-31s,18,0.0,7.0,0.0,0.0,7.0
2025-05-28--11h-37m-31s,19,0.0,9.0,0.0,0.0,9.0
2025-05-28--11h-37m-31s,20,0.0,4.0,0.0,0.0,4.0
2025-05-28--11h-37m-31s,21,0.0,6.0,0.0,0.0,6.0
2025-05-28--11h-37m-31s,22,0.0,7.0,0.0,0.0,7.0
2025-05-28--11h-37m-31s,23,0.0,0.0,0.0,0.5,0.5
2025-05-28--11h-37m-31s,24,0.0,5.0,0.0,0.0,5.0
2025-05-28--11h-37m-31s,25,0.0,6.0,0.0,0.0,6.0
2025-05-28--11h-37m-31s,26,0.5,5.0,0.0,0.0,5.5
2025-05-28--11h-37m-31s,27,0.0,3.0,0.0,0.0,3.0
2025-05-28--11h-37m-31s,28,0.0,13.0,0.0,0.0,13.0
2025-05-28--11h-37m-31s,29,0.5,3.0,0.0,0.0,3.5
2025-05-28--11h-37m-31s,30,0.0,4.0,0.0,0.0,4.0
2025-05-28--11h-37m-31s,31,0.5,6.0,0.0,0.0,6.5
