data_dir,C,SB,DB_V,DB_H,N
2025-06-18--18h-37m-49s,53.0,16.0,1.0,50.0,120.0
2025-06-18--18h-37m-49s,51.0,18.0,3.0,48.0,120.0
2025-06-18--18h-37m-49s,59.0,12.0,1.0,48.0,120.0
2025-06-18--18h-37m-49s,65.0,15.0,1.0,39.0,120.0
2025-06-18--18h-37m-49s,71.0,12.0,0.0,37.0,120.0
2025-06-18--18h-37m-49s,63.0,13.0,3.0,41.0,120.0
2025-06-18--18h-37m-49s,51.0,19.0,2.0,48.0,120.0
2025-06-18--18h-37m-49s,58.0,14.0,1.0,47.0,120.0
2025-06-18--18h-37m-49s,58.0,15.0,0.0,47.0,120.0
2025-06-18--18h-37m-49s,57.0,11.0,1.0,51.0,120.0
2025-06-18--18h-37m-49s,62.0,13.0,0.0,45.0,120.0
2025-06-18--18h-37m-49s,59.0,11.0,0.0,50.0,120.0
2025-06-18--18h-37m-49s,64.0,10.0,0.0,46.0,120.0
2025-06-18--18h-37m-49s,59.0,13.0,2.0,46.0,120.0
2025-06-18--18h-37m-49s,61.0,17.0,0.0,42.0,120.0
2025-06-18--18h-37m-49s,56.0,14.0,4.0,46.0,120.0
2025-06-18--18h-37m-49s,56.0,21.0,2.0,41.0,120.0
2025-06-18--18h-37m-49s,61.0,11.0,1.0,47.0,120.0
2025-06-18--18h-37m-49s,50.0,21.0,0.0,49.0,120.0
2025-06-18--18h-37m-49s,66.0,20.0,1.0,33.0,120.0
2025-06-18--18h-37m-49s,51.0,20.0,3.0,46.0,120.0
2025-06-18--18h-37m-49s,59.0,15.0,2.0,44.0,120.0
2025-06-18--18h-37m-49s,62.0,10.0,2.0,46.0,120.0
2025-06-18--18h-37m-49s,69.0,9.0,0.0,42.0,120.0
2025-06-18--18h-37m-49s,67.0,10.0,0.0,43.0,120.0
2025-06-18--18h-37m-49s,60.0,13.0,0.0,47.0,120.0
2025-06-18--18h-37m-49s,68.0,13.0,0.0,39.0,120.0
2025-06-18--18h-37m-49s,57.0,16.0,2.0,45.0,120.0
2025-06-18--18h-37m-49s,63.0,15.0,1.0,41.0,120.0
2025-06-18--18h-37m-49s,69.0,10.0,2.0,39.0,120.0
2025-06-18--18h-37m-49s,62.0,12.0,1.0,45.0,120.0
2025-06-18--18h-37m-49s,69.0,14.0,2.0,35.0,120.0
2025-06-18--18h-37m-49s,67.0,20.0,1.0,32.0,120.0
2025-06-18--18h-37m-49s,55.0,13.0,2.0,50.0,120.0
2025-06-18--18h-37m-49s,69.0,16.0,0.0,35.0,120.0
2025-06-18--18h-37m-49s,65.0,8.0,2.0,45.0,120.0
2025-06-18--18h-37m-49s,58.0,14.0,1.0,47.0,120.0
2025-06-18--18h-37m-49s,57.0,19.0,2.0,42.0,120.0
2025-06-18--18h-37m-49s,55.0,11.0,3.0,51.0,120.0
2025-06-18--18h-37m-49s,56.0,12.0,3.0,49.0,120.0
2025-06-18--18h-37m-49s,61.0,14.0,4.0,41.0,120.0
2025-06-18--18h-37m-49s,70.0,10.0,1.0,39.0,120.0
2025-06-18--18h-37m-49s,62.0,18.0,2.0,38.0,120.0
2025-06-18--18h-37m-49s,50.0,17.0,4.0,49.0,120.0
2025-06-18--18h-37m-49s,60.0,12.0,3.0,45.0,120.0
2025-06-18--18h-37m-49s,57.0,9.0,1.0,53.0,120.0
2025-06-18--18h-37m-49s,44.0,17.0,3.0,56.0,120.0
2025-06-18--18h-37m-49s,52.0,15.0,3.0,50.0,120.0
2025-06-18--18h-37m-49s,54.0,17.0,2.0,47.0,120.0
2025-06-18--18h-37m-49s,59.0,17.0,0.0,44.0,120.0
2025-06-18--18h-37m-49s,55.0,10.0,0.0,55.0,120.0
2025-06-18--18h-37m-49s,61.0,19.0,0.0,40.0,120.0
2025-06-18--18h-37m-49s,63.0,12.0,0.0,45.0,120.0
2025-06-18--18h-37m-49s,55.0,12.0,2.0,51.0,120.0
2025-06-18--18h-37m-49s,65.0,18.0,3.0,34.0,120.0
2025-06-18--18h-37m-49s,63.0,13.0,0.0,44.0,120.0
2025-06-18--18h-37m-49s,63.0,13.0,4.0,40.0,120.0
2025-06-18--18h-37m-49s,62.0,11.0,3.0,44.0,120.0
2025-06-18--18h-37m-49s,64.0,14.0,0.0,42.0,120.0
2025-06-18--18h-37m-49s,70.0,12.0,2.0,36.0,120.0
