data_dir,C',SB,VV,HH,N
2025-06-21--02h-51m-48s,55.0,37.0,60.0,48.0,200.0
2025-06-21--02h-51m-48s,49.0,45.0,54.0,52.0,200.0
2025-06-21--02h-51m-48s,55.0,54.0,44.0,47.0,200.0
2025-06-21--02h-51m-48s,41.0,51.0,48.0,60.0,200.0
2025-06-21--02h-51m-48s,48.0,41.0,62.0,49.0,200.0
2025-06-21--02h-51m-48s,54.0,46.0,49.0,51.0,200.0
2025-06-21--02h-51m-48s,51.0,49.0,47.0,53.0,200.0
2025-06-21--02h-51m-48s,45.0,41.0,56.0,58.0,200.0
2025-06-21--02h-51m-48s,35.0,51.0,52.0,62.0,200.0
2025-06-21--02h-51m-48s,55.0,48.0,43.0,54.0,200.0
2025-06-21--02h-51m-48s,67.0,51.0,47.0,35.0,200.0
2025-06-21--02h-51m-48s,44.0,42.0,51.0,63.0,200.0
2025-06-21--02h-51m-48s,58.0,40.0,64.0,38.0,200.0
2025-06-21--02h-51m-48s,46.0,51.0,47.0,56.0,200.0
2025-06-21--02h-51m-48s,45.0,42.0,57.0,56.0,200.0
2025-06-21--02h-51m-48s,43.0,50.0,66.0,41.0,200.0
2025-06-21--02h-51m-48s,44.0,54.0,45.0,57.0,200.0
2025-06-21--02h-51m-48s,48.0,44.0,50.0,58.0,200.0
2025-06-21--02h-51m-48s,62.0,47.0,42.0,49.0,200.0
2025-06-21--02h-51m-48s,62.0,36.0,49.0,53.0,200.0
2025-06-21--02h-51m-48s,43.0,36.0,63.0,58.0,200.0
2025-06-21--02h-51m-48s,52.0,52.0,42.0,54.0,200.0
2025-06-21--02h-51m-48s,53.0,42.0,41.0,64.0,200.0
2025-06-21--02h-51m-48s,60.0,42.0,48.0,50.0,200.0
2025-06-21--02h-51m-48s,58.0,46.0,48.0,48.0,200.0
2025-06-21--02h-51m-48s,48.0,43.0,52.0,57.0,200.0
2025-06-21--02h-51m-48s,51.0,47.0,57.0,45.0,200.0
2025-06-21--02h-51m-48s,51.0,49.0,42.0,58.0,200.0
2025-06-21--02h-51m-48s,58.0,30.0,65.0,47.0,200.0
2025-06-21--02h-51m-48s,39.0,43.0,49.0,69.0,200.0
2025-06-21--02h-51m-48s,40.0,55.0,60.0,45.0,200.0
2025-06-21--02h-51m-48s,49.0,52.0,51.0,48.0,200.0
2025-06-21--02h-51m-48s,48.0,45.0,46.0,61.0,200.0
2025-06-21--02h-51m-48s,50.0,46.0,43.0,61.0,200.0
2025-06-21--02h-51m-48s,42.0,46.0,57.0,55.0,200.0
2025-06-21--02h-51m-48s,48.0,54.0,39.0,59.0,200.0
2025-06-21--02h-51m-48s,59.0,37.0,41.0,63.0,200.0
2025-06-21--02h-51m-48s,57.0,38.0,47.0,58.0,200.0
2025-06-21--02h-51m-48s,49.0,48.0,52.0,51.0,200.0
2025-06-21--02h-51m-48s,46.0,49.0,57.0,48.0,200.0
2025-06-21--02h-51m-48s,43.0,53.0,51.0,53.0,200.0
2025-06-21--02h-51m-48s,41.0,34.0,63.0,62.0,200.0
2025-06-21--02h-51m-48s,48.0,46.0,49.0,57.0,200.0
2025-06-21--02h-51m-48s,49.0,51.0,46.0,54.0,200.0
2025-06-21--02h-51m-48s,57.0,45.0,46.0,52.0,200.0
2025-06-21--02h-51m-48s,49.0,41.0,59.0,51.0,200.0
2025-06-21--02h-51m-48s,45.0,51.0,43.0,61.0,200.0
2025-06-21--02h-51m-48s,45.0,53.0,41.0,61.0,200.0
2025-06-21--02h-51m-48s,47.0,46.0,41.0,66.0,200.0
