theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
2.0106192982974678,0.7853981633974483,32.17898634360271,57.94586071314138,-20.536536299281895,-63.3343802377107,10
