data_dir,C,SB,DB_V,DB_H,N
2025-06-03--17h-48m-39s,41.0,44.0,101.0,14.0,200.0
2025-06-03--17h-48m-39s,50.0,40.0,92.0,18.0,200.0
2025-06-03--17h-48m-39s,55.0,39.0,91.0,15.0,200.0
2025-06-03--17h-48m-39s,43.0,41.0,97.0,19.0,200.0
2025-06-03--17h-48m-39s,37.0,44.0,95.0,24.0,200.0
2025-06-03--17h-48m-39s,34.0,43.0,104.0,19.0,200.0
2025-06-03--17h-48m-39s,39.0,40.0,103.0,18.0,200.0
2025-06-03--17h-48m-39s,52.0,47.0,90.0,11.0,200.0
2025-06-03--17h-48m-39s,46.0,41.0,99.0,14.0,200.0
2025-06-03--17h-48m-39s,44.0,45.0,97.0,14.0,200.0
2025-06-03--17h-48m-39s,43.0,44.0,101.0,12.0,200.0
2025-06-03--17h-48m-39s,46.0,45.0,87.0,22.0,200.0
2025-06-03--17h-48m-39s,48.0,41.0,99.0,12.0,200.0
2025-06-03--17h-48m-39s,50.0,35.0,99.0,16.0,200.0
2025-06-03--17h-48m-39s,38.0,52.0,96.0,14.0,200.0
2025-06-03--17h-48m-39s,41.0,46.0,100.0,13.0,200.0
2025-06-03--17h-48m-39s,40.0,41.0,103.0,16.0,200.0
2025-06-03--17h-48m-39s,43.0,35.0,103.0,19.0,200.0
2025-06-03--17h-48m-39s,41.0,50.0,93.0,16.0,200.0
2025-06-03--17h-48m-39s,38.0,51.0,97.0,14.0,200.0
2025-06-03--17h-48m-39s,42.0,51.0,88.0,19.0,200.0
2025-06-03--17h-48m-39s,41.0,36.0,106.0,17.0,200.0
2025-06-03--17h-48m-39s,41.0,40.0,104.0,15.0,200.0
2025-06-03--17h-48m-39s,37.0,52.0,96.0,15.0,200.0
2025-06-03--17h-48m-39s,41.0,42.0,103.0,14.0,200.0
2025-06-03--17h-48m-39s,47.0,40.0,95.0,18.0,200.0
2025-06-03--17h-48m-39s,38.0,42.0,107.0,13.0,200.0
