data_dir,C,SB,DB_V,DB_H,N
2025-06-18--18h-02m-28s,88.0,17.0,94.0,1.0,200.0
2025-06-18--18h-02m-28s,112.0,15.0,73.0,0.0,200.0
2025-06-18--18h-02m-28s,105.0,11.0,84.0,0.0,200.0
2025-06-18--18h-02m-28s,100.0,15.0,84.0,1.0,200.0
2025-06-18--18h-02m-28s,99.0,14.0,87.0,0.0,200.0
2025-06-18--18h-02m-28s,102.0,10.0,88.0,0.0,200.0
2025-06-18--18h-02m-28s,113.0,11.0,76.0,0.0,200.0
2025-06-18--18h-02m-28s,79.0,19.0,102.0,0.0,200.0
2025-06-18--18h-02m-28s,99.0,15.0,86.0,0.0,200.0
2025-06-18--18h-02m-28s,85.0,12.0,103.0,0.0,200.0
2025-06-18--18h-02m-28s,107.0,21.0,72.0,0.0,200.0
2025-06-18--18h-02m-28s,100.0,8.0,92.0,0.0,200.0
2025-06-18--18h-02m-28s,99.0,14.0,87.0,0.0,200.0
2025-06-18--18h-02m-28s,90.0,15.0,95.0,0.0,200.0
2025-06-18--18h-02m-28s,96.0,22.0,81.0,1.0,200.0
2025-06-18--18h-02m-28s,101.0,10.0,88.0,1.0,200.0
2025-06-18--18h-02m-28s,100.0,11.0,89.0,0.0,200.0
2025-06-18--18h-02m-28s,99.0,20.0,81.0,0.0,200.0
2025-06-18--18h-02m-28s,99.0,9.0,90.0,2.0,200.0
2025-06-18--18h-02m-28s,96.0,18.0,86.0,0.0,200.0
2025-06-18--18h-02m-28s,89.0,7.0,102.0,2.0,200.0
2025-06-18--18h-02m-28s,97.0,19.0,83.0,1.0,200.0
2025-06-18--18h-02m-28s,96.0,18.0,86.0,0.0,200.0
2025-06-18--18h-02m-28s,90.0,14.0,95.0,1.0,200.0
2025-06-18--18h-02m-28s,110.0,9.0,79.0,2.0,200.0
2025-06-18--18h-02m-28s,80.0,22.0,96.0,2.0,200.0
2025-06-18--18h-02m-28s,106.0,13.0,80.0,1.0,200.0
2025-06-18--18h-02m-28s,91.0,12.0,96.0,1.0,200.0
2025-06-18--18h-02m-28s,98.0,16.0,86.0,0.0,200.0
