delta_phi,E_nu_1.000,VarCRB_nu_1.000,E_nu_0.970,VarCRB_nu_0.970,E_nu_0.971,VarCRB_nu_0.971,E_nu_0.972,VarCRB_nu_0.972,E_nu_0.973,VarCRB_nu_0.973,E_nu_0.974,VarCRB_nu_0.974,E_nu_0.975,VarCRB_nu_0.975,E_nu_0.976,VarCRB_nu_0.976,E_nu_0.977,VarCRB_nu_0.977,E_nu_0.978,VarCRB_nu_0.978,E_nu_0.979,VarCRB_nu_0.979,E_nu_0.980,VarCRB_nu_0.980
0.0785398163397448,-0.0517715106957348,0.444867320080411,0.135010157137771,0.062609857144392,0.135625668454015,0.0623686560184439,0.136237513723844,0.0621418522490981,0.136845795795256,0.0619299167395006,0.13745061319093,0.0617333963860748,0.138052060358223,0.0615529225468231,0.138650227900375,0.0613892210361988,0.139245202790659,0.0612431239347881,0.139837068571035,0.0611155835705413,0.14042590553668,0.0610076891148543,0.141011790907635,0.0609206863473296
0.0816814089933346,-0.0528110836733855,0.476491203497775,0.132434486858988,0.0674262069221697,0.133047158783554,0.0671573438482593,0.133656188127727,0.0669032926741169,0.134261677120601,0.066664493526909,0.134863723694122,0.0664414595766495,0.135462421731375,0.0662347847628402,0.136057861296212,0.0660451528975457,0.136650128845941,0.0658733483952308,0.137239307428631,0.0657202689377566,0.137825476866393,0.0655869404557686,0.13840871392587,0.0654745349001667
0.0848230016469244,-0.0537808580729878,0.508669137347178,0.12988161754512,0.0723978998046445,0.130491347705489,0.0720998387356266,0.131097459524917,0.0718169776219625,0.13170005459283,0.0715497231559747,0.13229923023062,0.0712985520173271,0.132895079738163,0.0710640178709687,0.133487692621812,0.0708467596004662,0.134077154805582,0.0706475109926132,0.134663548827064,0.0704671121381168,0.13524695401941,0.0703065228741947,0.13582744668063,0.0701668386716784
0.0879645943005142,-0.0546821735893853,0.541335518902884,0.12735161468743,0.077523105426509,0.127958301764377,0.0771943604532062,0.128561395496927,0.0768811798060265,0.129160996814467,0.0765839345882008,0.129757202408383,0.0763030627947147,0.130350104976753,0.0760390756037753,0.130939793450658,0.0757925647727936,0.131526353203819,0.0755642113238266,0.132109866247061,0.0753547957444431,0.132690411408982,0.0751652099808384,0.133268064504003,0.0749964715634216
0.091106186954104,-0.0555163994776443,0.574424556394924,0.124844545358662,0.0828000945825316,0.125448089128878,0.0824392356766491,0.126048065291498,0.082094284636029,0.126644574095898,0.0817655752928482,0.127237711584387,0.08145350529094,0.127827569835019,0.0811585417000498,0.128414237186181,0.0808812276144799,0.128997798444618,0.0806221898935665,0.129578335078431,0.0803821482356762,0.13015592539636,0.0801619258195635,0.130730644714578,0.0799624617991336
0.0942477796076938,-0.0562849325356684,0.607870458185458,0.122360478111468,0.0882272302452473,0.122960779490386,0.0878328880727977,0.123557539721448,0.0874547793003122,0.124150858354456,0.0870931992415567,0.124740830763958,0.0867485040036693,0.125327548390138,0.0864211154585252,0.125911098961613,0.0861115270893102,0.126491566701822,0.0858203108454907,0.127069032520496,0.085548125167894,0.127643574191536,0.0852957243803286,0.128215266518498,0.0850639696871142
0.0973893722612836,-0.0569891950660389,0.641607618784325,0.119899482872758,0.0938029578623384,0.120496443957577,0.0933738277295741,0.121089891059424,0.0929612412655771,0.121679923009385,0.0925654544120843,0.122266634495972,0.0921867809852883,0.122850116304028,0.0918255970419476,0.123430455535697,0.0914823460223604,0.124007735815122,0.0911575447821732,0.124582037478359,0.0908517906486202,0.125153437749801,0.0905657696654335,0.125722010906326,0.0903002662256979
0.100530964914873,-0.0576306328215971,0.675570801019324,0.117461630833962,0.0995257951667142,0.118055154946839,0.0990606401694829,0.118645192928525,0.0986123264441245,0.119231842872679,0.0981810700582742,0.11981519876391,0.0977671421638456,0.120395350714644,0.0973708727974527,0.120972385184218,0.0969926553697872,0.121546385181856,0.0966329519374728,0.122117430454966,0.0962922993704697,0.122685597664099,0.0959713165516459,0.123250960545699,0.0956707127736553
0.103672557568463,-0.0582107129392735,0.709695313707526,0.115046994337186,0.105394321701686,0.115636986068595,0.104891975154227,0.116223520188797,0.104406757240219,0.11680669403576,0.103938843960496,0.117386600872741,0.103488463760816,0.117963330123073,0.103055900806828,0.118536967587343,0.102641498870028,0.119107595644586,0.102245665902212,0.119675293438952,0.101868879392222,0.120240137053135,0.101511692617969,0.120802199669724,0.101174741930035
0.106814150222053,-0.0587309218666449,0.743917184207561,0.112655646757277,0.11140716823392,0.113242012009499,0.110866535455105,0.113824948819586,0.110343310650871,0.114404553751999,0.109837629831022,0.114980919331627,0.109349678977319,0.115554134276447,0.108879696832994,0.116124283712735,0.108427978234533,0.116691449374451,0.107994878049483,0.117255709788223,0.107580815797536,0.117817140445228,0.107186281047916,0.118375813961094,0.106811839704964
0.109955742875643,-0.0591927632856492,0.778173325269018,0.110287662379769,0.117563006198598,0.110870308410502,0.116983065733011,0.111449555797734,0.11642080656297,0.112025500315064,0.115876325012658,0.112598233732437,0.115349765081553,0.113167844046627,0.114841320787564,0.113734415694443,0.114351238992159,0.114298029750259,0.113879822759576,0.114858764109287,0.11342743531326,0.115416693657868,0.112994504665637,0.115971890431901,0.112581529012713
0.113097335529233,-0.0595977560378471,0.812401695633521,0.107943116274739,0.123860537295127,0.108521951740795,0.123240341643801,0.10909741897163,0.122638096358615,0.109669612933097,0.122053858576948,0.110238624624067,0.121487730996325,0.110804541304688,0.120939863808667,0.111367446707553,0.120410457064054,0.11192742123333,0.119899763506085,0.112484542132292,0.119408091930045,0.113038883672979,0.118935811125797,0.113590517299133,0.118483354479706
0.116238928182822,-0.0599474320555431,0.846541453882548,0.105622084166576,0.130298483328121,0.106197019167648,0.129637159259742,0.106768616931132,0.12899405191395,0.10733697159873,0.128369179900381,0.107902173382563,0.127762605456408,0.108464308791173,0.127174436008069,0.109023460838594,0.126604826115082,0.109579709238067,0.126053979833455,0.110133130581776,0.125522153536875,0.110683798507862,0.12500965924678,0.111231783855825,0.124516868531235
0.119380520836412,-0.060243334303007,0.880533105069204,0.103324642299684,0.136875576367429,0.103895588422137,0.136172324875725,0.104463228873344,0.135487555053933,0.105027656954936,0.134821247773308,0.105588962077072,0.134173425781159,0.106147229982141,0.133544154921858,0.106702542951709,0.132933545702824,0.107254979998261,0.132341755231646,0.107804617043133,0.131768989557125,0.108351527081832,0.131215506454068,0.108895780337882,0.1306816187001
0.122522113490002,-0.0604870147319483,0.914318639714751,0.101050867300144,0.143590549282678,0.101617737660816,0.142844645250019,0.102181334464309,0.14211748750596,0.102741750156755,0.141409020076388,0.103299073331614,0.140719227287664,0.103853388951027,0.140048134678898,0.104404778550598,0.139395810225535,0.104953320429149,0.138762365894444,0.105499089824788,0.138147959555983,0.106042159078534,0.137552797284654,0.106582597786555,0.136977136086644
0.125663706143592,-0.0606800322552935,0.947841664795459,0.0988008360333724,0.150442126692087,0.099363545323334,0.149652918313295,0.0999230136966095,0.148882721379068,0.100479332728908,0.148131444043101,0.101032590182724,0.147399033353588,0.10158287022631,0.146685475885463,0.102130253636259,0.14599079865533,0.102674817985222,0.145315070334025,0.10321663781611,0.144658402776332,0.103755784803964,0.144020952892452,0.104292327906587,0.143402924891365
0.128805298797182,-0.0608239507432081,0.981047526390854,0.0965746254578169,0.157429016352223,0.0971330899860633,0.156595924366419,0.0976883467429446,0.155782110182125,0.0982404864193302,0.154987447113866,0.0987895959329723,0.154211846126223,0.0993357586450524,0.153455256212483,0.0998790545605363,0.152717665031629,0.100419560513829,0.151999099814244,0.100957350341062,0.151299628551845,0.101492495040204,0.150619361488388,0.102025062920044,0.149958452937329
0.131946891450771,-0.0609203370451851,1.01388342371058,0.0943723124747418,0.164549901004318,0.0949264502117692,0.163672417776665,0.0954774138057082,0.162814480383991,0.0960252930486873,0.161975928377027,0.0965701740004246,0.161156637864616,0.097112139202319,0.160356521662886,0.0976512678755401,0.159575529682176,0.0981876361045887,0.158813649558687,0.0987213170076505,0.15807090754103,0.0992523808949062,0.157347369645664,0.0997808954158557,0.156643143098953
0.135088484104361,-0.0609707590418951,1.04629851426345,0.0921939737741646,0.171803430684066,0.092743704395392,0.170881119173435,0.0932902949626364,0.169978623510219,0.093833834355903,0.169095750584323,0.0943744077640813,0.168232342894585,0.0949120968965468,0.167388278490367,0.095446980178953,0.166563471133681,0.0959791329346715,0.165757870685618,0.0965086275531802,0.16497146372377,0.0970355336465552,0.16420427440055,0.0975599181951046,0.163456365555547
0.138230076757951,-0.0609767837303474,1.07824400997857,0.0900396856770154,0.179188215494755,0.090584930606005,0.178220708137934,0.091127070008585,0.177273288764868,0.091666191839781,0.176345732722854,0.0922023804053596,0.175437850151572,0.0927357165709082,0.174549485736975,0.0932662779553007,0.173680518671307,0.0937941391099869,0.172830862820368,0.0943193716853916,0.172000467101726,0.0948420445855632,0.171189316080441,0.0953622241120953,0.170397430791604
0.141371669411541,-0.0609399753457771,1.10967326413453,0.0879095239736015,0.186702818838275,0.0884502064250287,0.185689816376263,0.0889878182935168,0.18469717616139,0.0895224465967852,0.183724643121647,0.0900541747456892,0.182771996283213,0.0905830827507453,0.181839048354627,0.0911092474132416,0.180925645505089,0.0916327425023528,0.180031667335771,0.0921536389195236,0.179157027045447,0.0926720048512507,0.178301671794091,0.0931879059112742,0.177465583270585
0.14451326206513,-0.0608618935235102,1.14054184899811,0.0858035637584695,0.194345751094488,0.0863396087807923,0.193287021361882,0.0868726185567836,0.192248930143684,0.0874026791550671,0.191231193068673,0.087929873080306,0.190233559281848,0.0884542794771487,0.189255810874989,0.0889759743189557,0.188297762501514,0.0894950305827134,0.187359261172584,0.0900115184113809,0.186440186233668,0.0905255052647848,0.185540449522861,0.0910370560600552,0.184659995714521
0.14765485471872,-0.0607440915039034,1.1708076241186,0.083721879261771,0.202115463736718,0.084253213779544,0.201010840431056,0.0847815487578068,0.199927133676466,0.0853069693048356,0.198864030912906,0.0858295570083359,0.197821252616774,0.0863493901367787,0.19679855159242,0.0868665438257209,0.195795712439869,0.0873810902504936,0.194812551194149,0.0878930987864901,0.193848915133593,0.0884026361581514,0.192904682756558,0.0889097665776329,0.191979763927811
0.15079644737231,-0.0605881143832866,1.20043079526763,0.0816645436772476,0.210010343869272,0.0821910965330249,0.2088597253135,0.082714685903263,0.207730302783435,0.0832353959251807,0.20662173662578,0.083753307259276,0.205533719836424,0.084268497288027,0.204465977225962,0.0847810402997798,0.203418264754873,0.0852910076591906,0.202390369032398,0.0857984679654336,0.201382106975027,0.0863034871992601,0.200393325622318,0.0868061288598735,0.199423902109597
0.1539380400259,-0.0603954974136694,1.22937396405655,0.0796316289869653,0.218028709171868,0.0801533309827346,0.216832057079919,0.0806721058709028,0.215656881511512,0.0811880368074689,0.214502816796964,0.0817012035159931,0.21336952961182,0.082211682483639,0.212256718028042,0.0827195471426069,0.21116411072967,0.0832248680383091,0.210091466385758,0.0837277129854781,0.209038573175268,0.0842281472132801,0.20800524846025,0.084726233500384,0.206991338605342
0.15707963267949,-0.0601677643537857,1.25760216830464,0.077623205782942,0.226168803235544,0.0781399897210259,0.224926141488201,0.0786538832301407,0.223705237300012,0.0791649684754504,0.222505700040335,0.0796733242343702,0.221327171194236,0.0801790260899244,0.22016932330988,0.0806821466097076,0.219031859106248,0.0811827555117703,0.217914510733022,0.081680919818613,0.216817039176179,0.0821767040003343,0.21573923380456,0.0826701701078804,0.214680912054074
0.160221225333079,-0.0599064258738839,1.28508291327037,0.0756393430858221,0.234428791274742,0.0761511438091845,0.233140204710551,0.0766600910595633,0.231873656734668,0.0771662660022232,0.230628732787551,0.0776697464597493,0.229405050261972,0.0781706071027028,0.228202257356027,0.0786689196260869,0.227020032083288,0.0791647529129287,0.225858081430997,0.0796581731861379,0.224716140659053,0.0801492441496786,0.223593972733957,0.0806380271199809,0.222491367893408
0.163362817986669,-0.0596129780164725,1.31178619389547,0.0736801081607691,0.242806756200854,0.074186862592662,0.24147238942479,0.0746908007615269,0.24016034166761,0.0751920028242172,0.238870175448357,0.0756905456403298,0.237601485133333,0.0761865029601381,0.236353895703183,0.076679945598547,0.235127061674671,0.077170941596352,0.233920666167376,0.0776595563699499,0.23273442010716,0.0781458528505169,0.231568061559856,0.0786298916135721,0.230421355189873
0.166504410640259,-0.059288900715055,1.33768450824722,0.0717455663307618,0.251300695043314,0.0722472135136412,0.249920751254282,0.0727460818740189,0.248563405686057,0.0732422505523787,0.24722819891864,0.0737357954376974,0.245914703325244,0.0742267893526383,0.244622521761103,0.0747153022249786,0.2433512864051,0.0752014012465314,0.242100657743932,0.0756851510206928,0.240870323689937,0.076166613699615,0.239659998825331,0.0766458491119075,0.238469423766808
0.169646003293849,-0.0589356563726917,1.36275286237728,0.0698357807874911,0.259908515705522,0.0703322619211324,0.258483255542228,0.0708260018799799,0.257080870914122,0.0713170787807428,0.255700881419274,0.0718055675346735,0.254342838439209,0.072291540030005,0.253006323756204,0.0727750653008366,0.251690948322221,0.0732562096837046,0.250396351168507,0.0737350369629529,0.249122198446504,0.07421160850589,0.247868182592117,0.0746859833886149,0.246634021606771
0.172787595947439,-0.0585546885020387,1.38696876684678,0.0679508124000711,0.268628034043936,0.0684420708788134,0.26715777444763,0.0689306260142971,0.265710665133861,0.0694165548926063,0.264286205650922,0.0698999314406917,0.262883927358765,0.0703808266060393,0.261503391980998,0.0708593085229985,0.260144190307706,0.0713354426669915,0.258805941037638,0.0718092919976951,0.257488289749877,0.0722809170921698,0.256190907996566,0.0727503762688029,0.254913492509545
0.175929188601028,-0.0581474204283244,1.41031222519591,0.0660907195217938,0.277456971260114,0.066576700970837,0.275942084351705,0.0670600170686914,0.274450619213517,0.0675407438645194,0.272982056251781,0.0680189542949208,0.271535907744784,0.0684947183608193,0.27011171633515,0.0689681032912221,0.268709053672494,0.069439173695056,0.267327519194544,0.0699079917021515,0.265966739036435,0.070374617094334,0.264626365059279,0.0708391074274744,0.26330607399042
0.179070781254618,-0.0577152540565301,1.43276571466281,0.0642555577951728,0.286392951596691,0.064736210105851,0.284833863565114,0.0652142351947401,0.283298464832636,0.0656897080683382,0.281786217547487,0.0661627006673714,0.280296615817203,0.0666332820408873,0.278829184146277,0.0671015185074363,0.277383476023995,0.0675674738045253,0.275959072650188,0.0680312092273944,0.274555581788239,0.068492783758062,0.273172636736036,0.0689522541854751,0.271809895406904
0.182212373908208,-0.0572595687038536,1.45431415948003,0.0624453799555332,0.295433500329721,0.0629206533194873,0.293830690327824,0.0633933377052924,0.292251832495413,0.0638635070715915,0.29069637158403,0.0643312323582396,0.28916378441375,0.064796581657595,0.287653578260818,0.0652596203731146,0.286165289395498,0.0657204113664145,0.2846984817576,0.0661790150938353,0.28325274575859,0.0666354897334304,0.281827697200761,0.0670898913032132,0.280422976305049
0.185353966561798,-0.0567817199983429,1.47494489709839,0.0606602356334226,0.304576042051044,0.0611300825755937,0.3029300410949,0.0615973788745474,0.301308249825221,0.0620621974364314,0.299710096436434,0.0625246081957563,0.298135041318245,0.0629846782838772,0.296582575397449,0.0634424721849953,0.295052218630228,0.0638980518808203,0.293543518632011,0.0643514769849153,0.292056049433594,0.0648028048676259,0.290589410353664,0.0652520907724146,0.28914322497903
0.188495559215388,-0.056283038844402,1.49464763770681,0.058900171156136,0.313817899235529,0.059364546566498,0.312129289102913,0.0598264097370847,0.310465140134836,0.0602858325174566,0.308824864787541,0.0607428838328285,0.307207907852698,0.0611976298497352,0.305613744757306,0.0616501341294338,0.304041880014392,0.0621004577701641,0.302491845811404,0.0625486595392647,0.30096320072472,0.0629947959960424,0.299455528550093,0.0634389216061852,0.297968437240204
0.191637151868977,-0.055764830455685,1.51341441743278,0.0571652293486585,0.32315629108934,0.0576240905126097,0.321425703212831,0.0580804778861509,0.319719821268145,0.0585344622587091,0.318038042772688,0.0589861115427715,0.316379797729147,0.0594354909367303,0.314744546887058,0.059882663075683,0.313131780155557,0.0603276881712832,0.311541015154113,0.0607706241416298,0.309971795889323,0.0612115267320663,0.308423691547489,0.0616504496276769,0.306896295393722
0.194778744522567,-0.0552283734557114,1.5312395456217,0.0554554493343478,0.332588332676257,0.0559087559616784,0.330816447026558,0.0563596272715202,0.329069504710498,0.056808132990164,0.327346889087494,0.0572543400144533,0.325648016158468,0.0576983125718086,0.32397233279229,0.058140112368419,0.322319315104051,0.0585797987266851,0.320688466971508,0.059017428712876,0.319079318677782,0.0594530572558575,0.317491425669728,0.0598867372576658,0.315924367422602
