Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,4459,112363,7749,96415,12208,208778
1,D,67137,37983,94131,29623,161268,67606
2,R,41246,68614,71138,48815,112384,117429
3,V,94518,5244,126841,4515,221359,9759
4,A,31901,79818,39298,74715,71199,154533
5,L,58131,49430,65349,53488,123480,102918
