theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
1.382300767579509,0.7853981633974483,23.202832557091465,39.433993074928566,-5.908335639714106,-36.60252133700036,10
