data_dir,C,DB_H,DB_V,SB,N
2025-05-27--13h-48m-25s,0.25,27.0,1.0,11.75,40.0
2025-05-27--13h-48m-25s,0.75,28.0,2.0,9.25,40.0
2025-05-27--13h-48m-25s,0.75,24.0,2.0,13.25,40.0
2025-05-27--13h-48m-25s,0.25,24.0,3.0,12.75,40.0
2025-05-27--13h-48m-25s,0.5,27.0,0.0,12.5,40.0
2025-05-27--13h-48m-25s,0.0,23.0,2.0,15.0,40.0
2025-05-27--13h-48m-25s,1.0,28.0,1.0,10.0,40.0
2025-05-27--13h-48m-25s,0.5,33.0,0.0,6.5,40.0
2025-05-27--13h-48m-25s,0.25,25.0,3.0,11.75,40.0
2025-05-27--13h-48m-25s,1.0,27.0,0.0,12.0,40.0
2025-05-27--13h-48m-25s,0.5,30.0,1.0,8.5,40.0
2025-05-27--13h-48m-25s,0.25,26.0,1.0,12.75,40.0
2025-05-27--13h-48m-25s,0.25,24.0,3.0,12.75,40.0
2025-05-27--13h-48m-25s,0.25,29.0,0.0,10.75,40.0
2025-05-27--13h-48m-25s,0.0,30.0,1.0,9.0,40.0
2025-05-27--13h-48m-25s,1.0,31.0,1.0,7.0,40.0
2025-05-27--13h-48m-25s,0.75,28.0,0.0,11.25,40.0
2025-05-27--13h-48m-25s,0.0,23.0,2.0,15.0,40.0
2025-05-27--13h-48m-25s,1.25,26.0,3.0,9.75,40.0
2025-05-27--13h-48m-25s,0.25,29.0,0.0,10.75,40.0
2025-05-27--13h-48m-25s,1.0,28.0,2.0,9.0,40.0
2025-05-27--13h-48m-25s,1.0,23.0,2.0,14.0,40.0
2025-05-27--13h-48m-25s,0.75,21.0,4.0,14.25,40.0
2025-05-27--13h-48m-25s,0.5,28.0,2.0,9.5,40.0
2025-05-27--13h-48m-25s,0.5,29.0,1.0,9.5,40.0
2025-05-27--13h-48m-25s,1.0,29.0,1.0,9.0,40.0
2025-05-27--13h-48m-25s,0.5,28.0,1.0,10.5,40.0
2025-05-27--13h-48m-25s,0.25,25.0,2.0,12.75,40.0
2025-05-27--13h-48m-25s,1.5,28.0,0.0,10.5,40.0
2025-05-27--13h-48m-25s,0.0,28.0,4.0,8.0,40.0
2025-05-27--13h-48m-25s,1.25,28.0,3.0,7.75,40.0
2025-05-27--13h-48m-25s,0.5,26.0,2.0,11.5,40.0
2025-05-27--13h-48m-25s,0.75,28.0,0.0,11.25,40.0
2025-05-27--13h-48m-25s,1.25,23.0,0.0,15.75,40.0
2025-05-27--13h-48m-25s,0.75,30.0,2.0,7.25,40.0
2025-05-27--13h-48m-25s,0.0,30.0,2.0,8.0,40.0
2025-05-27--13h-48m-25s,0.25,29.0,1.0,9.75,40.0
2025-05-27--13h-48m-25s,0.25,28.0,0.0,11.75,40.0
2025-05-27--13h-48m-25s,0.25,23.0,2.0,14.75,40.0
2025-05-27--13h-48m-25s,1.0,28.0,1.0,10.0,40.0
2025-05-27--13h-48m-25s,0.25,25.0,0.0,14.75,40.0
2025-05-27--13h-48m-25s,0.0,23.0,3.0,14.0,40.0
2025-05-27--13h-48m-25s,0.75,28.0,2.0,9.25,40.0
2025-05-27--13h-48m-25s,0.25,28.0,2.0,9.75,40.0
2025-05-27--13h-48m-25s,1.0,24.0,2.0,13.0,40.0
2025-05-27--13h-48m-25s,0.25,28.0,1.0,10.75,40.0
2025-05-27--13h-48m-25s,0.5,25.0,0.0,14.5,40.0
2025-05-27--13h-48m-25s,0.25,30.0,3.0,6.75,40.0
2025-05-27--13h-48m-25s,1.0,25.0,1.0,13.0,40.0
2025-05-27--13h-48m-25s,0.5,29.0,0.0,10.5,40.0
2025-05-27--13h-48m-25s,0.25,29.0,1.0,9.75,40.0
2025-05-27--13h-48m-25s,0.75,25.0,2.0,12.25,40.0
2025-05-27--13h-48m-25s,0.75,28.0,1.0,10.25,40.0
2025-05-27--13h-48m-25s,1.25,28.0,1.0,9.75,40.0
2025-05-27--13h-48m-25s,0.75,28.0,1.0,10.25,40.0
2025-05-27--13h-48m-25s,0.0,26.0,0.0,14.0,40.0
2025-05-27--13h-48m-25s,0.25,26.0,2.0,11.75,40.0
2025-05-27--13h-48m-25s,0.75,29.0,0.0,10.25,40.0
2025-05-27--13h-48m-25s,0.0,28.0,2.0,10.0,40.0
2025-05-27--13h-48m-25s,0.5,30.0,1.0,8.5,40.0
2025-05-27--13h-48m-25s,0.75,27.0,1.0,11.25,40.0
2025-05-27--13h-48m-25s,1.0,29.0,0.0,10.0,40.0
2025-05-27--13h-48m-25s,1.75,25.0,3.0,10.25,40.0
2025-05-27--13h-48m-25s,0.5,30.0,2.0,7.5,40.0
2025-05-27--13h-48m-25s,0.5,28.0,3.0,8.5,40.0
2025-05-27--13h-48m-25s,0.75,28.0,1.0,10.25,40.0
2025-05-27--13h-48m-25s,0.5,25.0,2.0,12.5,40.0
2025-05-27--13h-48m-25s,0.0,24.0,3.0,13.0,40.0
2025-05-27--13h-48m-25s,0.0,27.0,1.0,12.0,40.0
2025-05-27--13h-48m-25s,1.25,26.0,2.0,10.75,40.0
2025-05-27--13h-48m-25s,0.5,29.0,2.0,8.5,40.0
2025-05-27--13h-48m-25s,0.75,24.0,0.0,15.25,40.0
2025-05-27--13h-48m-25s,0.25,28.0,3.0,8.75,40.0
2025-05-27--13h-48m-25s,0.0,32.0,2.0,6.0,40.0
2025-05-27--13h-48m-25s,0.25,25.0,0.0,14.75,40.0
2025-05-27--13h-48m-25s,0.75,29.0,0.0,10.25,40.0
2025-05-27--13h-48m-25s,0.75,27.0,1.0,11.25,40.0
2025-05-27--13h-48m-25s,0.25,26.0,1.0,12.75,40.0
2025-05-27--13h-48m-25s,0.25,29.0,3.0,7.75,40.0
2025-05-27--13h-48m-25s,1.5,24.0,2.0,12.5,40.0
2025-05-27--13h-48m-25s,0.5,29.0,2.0,8.5,40.0
2025-05-27--13h-48m-25s,0.25,23.0,0.0,16.75,40.0
2025-05-27--13h-48m-25s,1.0,28.0,0.0,11.0,40.0
2025-05-27--13h-48m-25s,0.75,27.0,1.0,11.25,40.0
2025-05-27--13h-48m-25s,0.5,28.0,1.0,10.5,40.0
2025-05-27--13h-48m-25s,0.5,27.0,2.0,10.5,40.0
2025-05-27--13h-48m-25s,0.75,24.0,1.0,14.25,40.0
2025-05-27--13h-48m-25s,0.0,30.0,2.0,8.0,40.0
2025-05-27--13h-48m-25s,0.5,29.0,0.0,10.5,40.0
2025-05-27--13h-48m-25s,0.75,26.0,1.0,12.25,40.0
