data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-27--13h-48m-25s,0.0,27.0,0.0,13.0,40.0,0.8298316245918765,0.0,47.54584979559906,0.0
2025-05-27--13h-48m-25s,0.5,23.0,4.0,12.5,40.0,1.0758322950780022,0.19739555984988078,61.640649971842535,11.309932474020215
2025-05-27--13h-48m-25s,1.0,25.0,3.0,11.0,40.0,0.9884320889261531,0.2928427717285755,56.63298703076825,16.778654880960357
2025-05-27--13h-48m-25s,0.5,25.0,0.0,14.5,40.0,0.8956647938578649,0.18360401027891857,51.31781254651056,10.519734890658619
2025-05-27--13h-48m-25s,1.0,23.0,4.0,12.0,40.0,1.0758322950780022,0.28103490150281357,61.640649971842535,16.102113751986014
2025-05-27--13h-48m-25s,1.0,21.0,4.0,14.0,40.0,1.131834441185136,0.2611574109030243,64.84933658745629,14.963217433307122
2025-05-27--13h-48m-25s,0.0,24.0,2.0,14.0,40.0,0.9884320889261531,0.0,56.63298703076825,0.0
2025-05-27--13h-48m-25s,0.5,28.0,2.0,9.5,40.0,0.863211890069541,0.2255134058981312,49.45839812649548,12.920966381583565
2025-05-27--13h-48m-25s,0.5,21.0,3.0,15.5,40.0,1.1040309877476002,0.17771060084511175,63.256316049597,10.182067403158904
2025-05-27--13h-48m-25s,0.0,23.0,4.0,13.0,40.0,1.0758322950780022,0.0,61.640649971842535,0.0
2025-05-27--13h-48m-25s,0.0,22.0,3.0,15.0,40.0,1.0758322950780022,0.0,61.640649971842535,0.0
2025-05-27--13h-48m-25s,1.0,22.0,3.0,14.0,40.0,1.0758322950780022,0.2611574109030243,61.640649971842535,14.963217433307122
2025-05-27--13h-48m-25s,1.0,28.0,0.0,11.0,40.0,0.7953988301841436,0.2928427717285755,45.5729959991943,16.778654880960357
2025-05-27--13h-48m-25s,0.5,28.0,2.0,9.5,40.0,0.863211890069541,0.2255134058981312,49.45839812649548,12.920966381583565
