data_dir,C',SB,VV,HH,N
2025-06-18--17h-50m-20s,21.0,17.0,6.0,116.0,160.0
2025-06-18--17h-50m-20s,25.0,16.0,1.0,118.0,160.0
2025-06-18--17h-50m-20s,16.0,22.0,3.0,119.0,160.0
2025-06-18--17h-50m-20s,27.0,23.0,0.0,110.0,160.0
2025-06-18--17h-50m-20s,19.0,24.0,1.0,116.0,160.0
2025-06-18--17h-50m-20s,20.0,25.0,4.0,111.0,160.0
2025-06-18--17h-50m-20s,14.0,16.0,9.0,121.0,160.0
2025-06-18--17h-50m-20s,17.0,22.0,5.0,116.0,160.0
2025-06-18--17h-50m-20s,22.0,13.0,3.0,122.0,160.0
2025-06-18--17h-50m-20s,33.0,17.0,4.0,106.0,160.0
2025-06-18--17h-50m-20s,27.0,18.0,4.0,111.0,160.0
2025-06-18--17h-50m-20s,22.0,16.0,5.0,117.0,160.0
2025-06-18--17h-50m-20s,21.0,16.0,3.0,120.0,160.0
2025-06-18--17h-50m-20s,14.0,21.0,8.0,117.0,160.0
2025-06-18--17h-50m-20s,14.0,22.0,2.0,122.0,160.0
2025-06-18--17h-50m-20s,15.0,24.0,3.0,118.0,160.0
2025-06-18--17h-50m-20s,20.0,24.0,3.0,113.0,160.0
2025-06-18--17h-50m-20s,14.0,25.0,3.0,118.0,160.0
2025-06-18--17h-50m-20s,24.0,17.0,5.0,114.0,160.0
2025-06-18--17h-50m-20s,24.0,14.0,3.0,119.0,160.0
2025-06-18--17h-50m-20s,20.0,20.0,4.0,116.0,160.0
2025-06-18--17h-50m-20s,15.0,21.0,3.0,121.0,160.0
2025-06-18--17h-50m-20s,27.0,16.0,2.0,115.0,160.0
2025-06-18--17h-50m-20s,19.0,18.0,4.0,119.0,160.0
2025-06-18--17h-50m-20s,18.0,18.0,4.0,120.0,160.0
2025-06-18--17h-50m-20s,16.0,26.0,8.0,110.0,160.0
2025-06-18--17h-50m-20s,18.0,29.0,1.0,112.0,160.0
2025-06-18--17h-50m-20s,35.0,15.0,0.0,110.0,160.0
2025-06-18--17h-50m-20s,19.0,21.0,0.0,120.0,160.0
2025-06-18--17h-50m-20s,29.0,22.0,5.0,104.0,160.0
2025-06-18--17h-50m-20s,20.0,13.0,8.0,119.0,160.0
2025-06-18--17h-50m-20s,17.0,19.0,1.0,123.0,160.0
2025-06-18--17h-50m-20s,15.0,20.0,4.0,121.0,160.0
2025-06-18--17h-50m-20s,22.0,23.0,4.0,111.0,160.0
2025-06-18--17h-50m-20s,13.0,27.0,2.0,118.0,160.0
2025-06-18--17h-50m-20s,16.0,10.0,2.0,132.0,160.0
2025-06-18--17h-50m-20s,16.0,19.0,6.0,119.0,160.0
2025-06-18--17h-50m-20s,16.0,18.0,3.0,123.0,160.0
2025-06-18--17h-50m-20s,15.0,21.0,6.0,118.0,160.0
2025-06-18--17h-50m-20s,26.0,27.0,2.0,105.0,160.0
2025-06-18--17h-50m-20s,19.0,18.0,4.0,119.0,160.0
2025-06-18--17h-50m-20s,19.0,22.0,3.0,116.0,160.0
2025-06-18--17h-50m-20s,19.0,24.0,0.0,117.0,160.0
2025-06-18--17h-50m-20s,21.0,23.0,1.0,115.0,160.0
2025-06-18--17h-50m-20s,13.0,23.0,3.0,121.0,160.0
2025-06-18--17h-50m-20s,21.0,24.0,0.0,115.0,160.0
2025-06-18--17h-50m-20s,18.0,15.0,6.0,121.0,160.0
2025-06-18--17h-50m-20s,16.0,16.0,1.0,127.0,160.0
2025-06-18--17h-50m-20s,23.0,20.0,0.0,117.0,160.0
2025-06-18--17h-50m-20s,11.0,21.0,3.0,125.0,160.0
2025-06-18--17h-50m-20s,23.0,26.0,2.0,109.0,160.0
2025-06-18--17h-50m-20s,17.0,19.0,3.0,121.0,160.0
2025-06-18--17h-50m-20s,27.0,20.0,4.0,109.0,160.0
