data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-23--18h-15m-08s,0.5,18.0,5.0,16.5,40.0,1.234546524913781,0.1698338530039141,70.73430549010199,9.730762995569496
2025-05-23--18h-15m-08s,2.0,15.0,5.0,18.0,40.0,1.3141821007608674,0.3172771730595597,75.29708788523399,18.178642952154597
2025-05-23--18h-15m-08s,1.0,14.0,5.0,20.0,40.0,1.340335289368688,0.21681495800151976,76.79555521327174,12.42258202879328
2025-05-23--18h-15m-08s,0.0,12.0,10.0,18.0,40.0,1.5200130804813765,0.0,87.090334316262,0.0
2025-05-23--18h-15m-08s,0.0,18.0,5.0,17.0,40.0,1.234546524913781,0.0,70.73430549010199,0.0
2025-05-23--18h-15m-08s,0.5,18.0,5.0,16.5,40.0,1.234546524913781,0.1698338530039141,70.73430549010199,9.730762995569496
2025-05-23--18h-15m-08s,2.0,19.0,6.0,13.0,40.0,1.234546524913781,0.3687208062810263,70.73430549010199,21.126146018563624
2025-05-23--18h-15m-08s,0.5,17.0,8.0,14.5,40.0,1.340335289368688,0.18093000192997485,76.79555521327174,10.366525497881398
2025-05-23--18h-15m-08s,1.5,19.0,4.0,15.5,40.0,1.1802316167641536,0.2973670565919592,67.62229048848762,17.03787730894717
2025-05-23--18h-15m-08s,0.0,14.0,7.0,19.0,40.0,1.392183159977425,0.0,79.76621937589276,0.0
2025-05-23--18h-15m-08s,0.0,17.0,4.0,19.0,40.0,1.234546524913781,0.0,70.73430549010199,0.0
2025-05-23--18h-15m-08s,1.0,14.0,4.0,21.0,40.0,1.3141821007608674,0.2117463452419459,75.29708788523399,12.13217190968354
2025-05-23--18h-15m-08s,1.0,9.0,6.0,24.0,40.0,1.4945804282889525,0.1984385210822072,85.63315068381198,11.36968975082828
2025-05-23--18h-15m-08s,1.5,11.0,10.0,17.5,40.0,1.5454128903850783,0.2807909935801022,88.54563622417871,16.08813885742485
2025-05-23--18h-15m-08s,1.0,14.0,2.0,23.0,40.0,1.2613109239596536,0.20259184530918437,72.26779259663445,11.607657699983509
2025-05-23--18h-15m-08s,0.0,12.0,8.0,20.0,40.0,1.4690982728642359,0.0,84.1731307250793,0.0
2025-05-23--18h-15m-08s,0.5,17.0,6.0,16.5,40.0,1.2878481370207542,0.1698338530039141,73.78826290507496,9.730762995569496
2025-05-23--18h-15m-08s,1.0,12.0,8.0,19.0,40.0,1.4690982728642359,0.2222659806251162,84.1731307250793,12.734902619155687
2025-05-23--18h-15m-08s,0.5,20.0,11.0,8.5,40.0,1.340335289368688,0.2345277804372816,76.79555521327174,13.437451997627068
2025-05-23--18h-15m-08s,2.0,15.0,10.0,13.0,40.0,1.4435496611240408,0.3687208062810263,82.70930309994775,21.126146018563624
2025-05-23--18h-15m-08s,1.0,12.0,8.0,19.0,40.0,1.4690982728642359,0.2222659806251162,84.1731307250793,12.734902619155687
2025-05-23--18h-15m-08s,0.0,20.0,6.0,14.0,40.0,1.2075292985086952,0.0,69.18633244294116,0.0
2025-05-23--18h-15m-08s,1.0,18.0,6.0,15.0,40.0,1.2613109239596536,0.24907281986978974,72.26779259663445,14.270821369961142
2025-05-23--18h-15m-08s,0.5,14.0,6.0,19.5,40.0,1.3663289246478492,0.15645478250875602,78.28488080897003,8.964198722388934
2025-05-23--18h-15m-08s,1.5,9.0,9.0,20.5,40.0,1.5707963267948966,0.26042190721772407,90.0,14.9210761763231
2025-05-23--18h-15m-08s,2.0,16.0,6.0,16.0,40.0,1.3141821007608674,0.3351499755574887,75.29708788523399,19.202679103356804
2025-05-23--18h-15m-08s,1.0,16.0,4.0,19.0,40.0,1.2613109239596536,0.2222659806251162,72.26779259663445,12.734902619155687
2025-05-23--18h-15m-08s,1.0,16.0,9.0,14.0,40.0,1.392183159977425,0.25743972657095276,79.76621937589276,14.75020981151751
2025-05-23--18h-15m-08s,0.5,16.0,7.0,16.5,40.0,1.340335289368688,0.1698338530039141,76.79555521327174,9.730762995569496
2025-05-23--18h-15m-08s,0.5,15.0,7.0,17.5,40.0,1.3663289246478492,0.16500025197837404,78.28488080897003,9.453818056955944
2025-05-23--18h-15m-08s,1.0,15.0,7.0,17.0,40.0,1.3663289246478492,0.2345277804372816,78.28488080897003,13.437451997627068
2025-05-23--18h-15m-08s,1.0,12.0,12.0,15.0,40.0,1.5707963267948966,0.24907281986978974,90.0,14.270821369961142
2025-05-23--18h-15m-08s,1.0,15.0,5.0,19.0,40.0,1.3141821007608674,0.2222659806251162,75.29708788523399,12.734902619155687
