data_dir,C,DB_H,DB_V,SB,N
2025-05-23--18h-59m-55s,0.5,0.0,39.0,0.5,40.0
2025-05-23--18h-59m-55s,1.0,1.0,36.0,2.0,40.0
2025-05-23--18h-59m-55s,0.0,0.0,37.0,3.0,40.0
2025-05-23--18h-59m-55s,1.5,0.0,38.0,0.5,40.0
2025-05-23--18h-59m-55s,0.5,0.0,37.0,2.5,40.0
2025-05-23--18h-59m-55s,1.0,0.0,39.0,0.0,40.0
2025-05-23--18h-59m-55s,1.0,1.0,37.0,1.0,40.0
2025-05-23--18h-59m-55s,0.5,0.0,38.0,1.5,40.0
2025-05-23--18h-59m-55s,1.5,0.0,36.0,2.5,40.0
2025-05-23--18h-59m-55s,2.0,0.0,35.0,3.0,40.0
2025-05-23--18h-59m-55s,0.5,0.0,38.0,1.5,40.0
2025-05-23--18h-59m-55s,0.5,0.0,38.0,1.5,40.0
2025-05-23--18h-59m-55s,0.5,0.0,39.0,0.5,40.0
2025-05-23--18h-59m-55s,0.5,0.0,38.0,1.5,40.0
2025-05-23--18h-59m-55s,0.5,0.0,39.0,0.5,40.0
2025-05-23--18h-59m-55s,0.5,0.0,38.0,1.5,40.0
2025-05-23--18h-59m-55s,0.0,0.0,38.0,2.0,40.0
2025-05-23--18h-59m-55s,1.0,0.0,39.0,0.0,40.0
2025-05-23--18h-59m-55s,1.0,0.0,38.0,1.0,40.0
2025-05-23--18h-59m-55s,1.0,0.0,38.0,1.0,40.0
2025-05-23--18h-59m-55s,0.0,0.0,39.0,1.0,40.0
2025-05-23--18h-59m-55s,0.0,0.0,38.0,2.0,40.0
2025-05-23--18h-59m-55s,0.5,0.0,36.0,3.5,40.0
2025-05-23--18h-59m-55s,0.5,0.0,39.0,0.5,40.0
2025-05-23--18h-59m-55s,0.5,0.0,35.0,4.5,40.0
2025-05-23--18h-59m-55s,0.0,0.0,38.0,2.0,40.0
2025-05-23--18h-59m-55s,0.5,0.0,37.0,2.5,40.0
2025-05-23--18h-59m-55s,0.0,0.0,40.0,0.0,40.0
2025-05-23--18h-59m-55s,0.5,0.0,37.0,2.5,40.0
2025-05-23--18h-59m-55s,0.5,0.0,38.0,1.5,40.0
2025-05-23--18h-59m-55s,1.0,0.0,38.0,1.0,40.0
2025-05-23--18h-59m-55s,0.0,0.0,39.0,1.0,40.0
2025-05-23--18h-59m-55s,0.0,0.0,38.0,2.0,40.0
2025-05-23--18h-59m-55s,0.5,0.0,38.0,1.5,40.0
2025-05-23--18h-59m-55s,0.5,0.0,39.0,0.5,40.0
2025-05-23--18h-59m-55s,0.5,0.0,37.0,2.5,40.0
2025-05-23--18h-59m-55s,1.0,0.0,38.0,1.0,40.0
2025-05-23--18h-59m-55s,0.5,0.0,39.0,0.5,40.0
2025-05-23--18h-59m-55s,0.0,0.0,40.0,0.0,40.0
2025-05-23--18h-59m-55s,0.0,0.0,39.0,1.0,40.0
2025-05-23--18h-59m-55s,0.5,0.0,37.0,2.5,40.0
2025-05-23--18h-59m-55s,1.5,0.0,36.0,2.5,40.0
2025-05-23--18h-59m-55s,1.0,0.0,38.0,1.0,40.0
2025-05-23--18h-59m-55s,0.5,0.0,38.0,1.5,40.0
