data_dir,C',SB,VV,HH,N
2025-06-18--18h-13m-04s,12.0,16.0,4.0,88.0,120.0
2025-06-18--18h-13m-04s,15.0,14.0,4.0,87.0,120.0
2025-06-18--18h-13m-04s,15.0,14.0,3.0,88.0,120.0
2025-06-18--18h-13m-04s,11.0,12.0,1.0,96.0,120.0
2025-06-18--18h-13m-04s,12.0,13.0,2.0,93.0,120.0
2025-06-18--18h-13m-04s,12.0,12.0,3.0,93.0,120.0
2025-06-18--18h-13m-04s,8.0,10.0,2.0,100.0,120.0
2025-06-18--18h-13m-04s,12.0,16.0,2.0,90.0,120.0
2025-06-18--18h-13m-04s,18.0,12.0,1.0,89.0,120.0
2025-06-18--18h-13m-04s,17.0,16.0,4.0,83.0,120.0
2025-06-18--18h-13m-04s,14.0,15.0,5.0,86.0,120.0
2025-06-18--18h-13m-04s,12.0,10.0,1.0,97.0,120.0
2025-06-18--18h-13m-04s,16.0,18.0,1.0,85.0,120.0
2025-06-18--18h-13m-04s,19.0,10.0,3.0,88.0,120.0
2025-06-18--18h-13m-04s,12.0,15.0,5.0,88.0,120.0
2025-06-18--18h-13m-04s,9.0,14.0,2.0,95.0,120.0
2025-06-18--18h-13m-04s,17.0,17.0,3.0,83.0,120.0
2025-06-18--18h-13m-04s,16.0,19.0,3.0,82.0,120.0
2025-06-18--18h-13m-04s,14.0,14.0,5.0,87.0,120.0
2025-06-18--18h-13m-04s,17.0,19.0,2.0,82.0,120.0
2025-06-18--18h-13m-04s,15.0,17.0,3.0,85.0,120.0
2025-06-18--18h-13m-04s,19.0,11.0,7.0,83.0,120.0
2025-06-18--18h-13m-04s,9.0,8.0,1.0,102.0,120.0
2025-06-18--18h-13m-04s,16.0,13.0,1.0,90.0,120.0
2025-06-18--18h-13m-04s,17.0,24.0,2.0,77.0,120.0
2025-06-18--18h-13m-04s,13.0,14.0,6.0,87.0,120.0
2025-06-18--18h-13m-04s,19.0,14.0,1.0,86.0,120.0
2025-06-18--18h-13m-04s,8.0,19.0,2.0,91.0,120.0
2025-06-18--18h-13m-04s,14.0,12.0,3.0,91.0,120.0
2025-06-18--18h-13m-04s,15.0,16.0,2.0,87.0,120.0
2025-06-18--18h-13m-04s,13.0,15.0,1.0,91.0,120.0
2025-06-18--18h-13m-04s,10.0,13.0,4.0,93.0,120.0
