theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
1.5707963267948966,0.7199483164476609,26.049999999999997,45.0,-11.674999999999999,-44.999999999999986,60,10,32.7C
