Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,84220,16627,116293,15497,200513,32124
1,D,66034,38732,65013,54961,131047,93693
2,R,78632,23756,109112,20294,187744,44050
3,V,14256,99723,19553,88541,33809,188264
4,A,31401,79153,65136,55009,96537,134162
5,L,19315,93128,20268,89325,39583,182453
