data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-13m-17s,1.5,17.0,3.0,18.5,40.0,1.2132252231493863,0.27740551649003575
2025-05-23--18h-13m-17s,1.0,18.0,5.0,16.0,40.0,1.2397845987056022,0.24497866312686414
2025-05-23--18h-13m-17s,1.0,12.0,11.0,16.0,40.0,1.5457937218955355,0.24497866312686414
2025-05-23--18h-13m-17s,0.5,20.0,5.0,14.5,40.0,1.1863995522992576,0.18360401027891857
2025-05-23--18h-13m-17s,0.5,15.0,6.0,18.5,40.0,1.3438532906163767,0.16294147861051939
2025-05-23--18h-13m-17s,0.0,16.0,5.0,19.0,40.0,1.292206624403246,0.0
2025-05-23--18h-13m-17s,0.5,19.0,4.0,16.5,40.0,1.1863995522992576,0.17235058989932303
2025-05-23--18h-13m-17s,0.5,12.0,3.0,24.5,40.0,1.3438532906163767,0.1418970546041639
2025-05-23--18h-13m-17s,1.0,19.0,6.0,14.0,40.0,1.2397845987056022,0.2611574109030243
2025-05-23--18h-13m-17s,0.0,20.0,3.0,17.0,40.0,1.131834441185136,0.0
2025-05-23--18h-13m-17s,0.0,20.0,5.0,15.0,40.0,1.1863995522992576,0.0
2025-05-23--18h-13m-17s,0.0,20.0,7.0,13.0,40.0,1.2397845987056022,0.0
2025-05-23--18h-13m-17s,0.5,15.0,6.0,18.5,40.0,1.3438532906163767,0.16294147861051939
2025-05-23--18h-13m-17s,0.5,16.0,6.0,17.5,40.0,1.318116071652818,0.16744807921968932
2025-05-23--18h-13m-17s,0.0,16.0,8.0,16.0,40.0,1.369438406004566,0.0
2025-05-23--18h-13m-17s,0.5,18.0,6.0,15.5,40.0,1.2661036727794992,0.17771060084511175
2025-05-23--18h-13m-17s,0.5,21.0,7.0,11.5,40.0,1.2132252231493863,0.20556893116117386
2025-05-23--18h-13m-17s,2.0,20.0,4.0,14.0,40.0,1.1592794807274087,0.3613671239067078
2025-05-23--18h-13m-17s,1.5,17.0,6.0,15.5,40.0,1.292206624403246,0.30159570280483483
2025-05-23--18h-13m-17s,0.5,18.0,6.0,15.5,40.0,1.2661036727794992,0.17771060084511175
2025-05-23--18h-13m-17s,1.0,14.0,4.0,21.0,40.0,1.318116071652818,0.21484983307571223
2025-05-23--18h-13m-17s,0.5,15.0,6.0,18.5,40.0,1.3438532906163767,0.16294147861051939
2025-05-23--18h-13m-17s,2.0,15.0,7.0,16.0,40.0,1.369438406004566,0.339836909454122
2025-05-23--18h-13m-17s,0.5,20.0,4.0,15.5,40.0,1.1592794807274087,0.17771060084511175
2025-05-23--18h-13m-17s,1.0,15.0,6.0,18.0,40.0,1.3438532906163767,0.23147736397017837
2025-05-23--18h-13m-17s,0.0,19.0,9.0,12.0,40.0,1.318116071652818,0.0
2025-05-23--18h-13m-17s,1.0,17.0,6.0,16.0,40.0,1.292206624403246,0.24497866312686414
2025-05-23--18h-13m-17s,0.5,16.0,6.0,17.5,40.0,1.318116071652818,0.16744807921968932
2025-05-23--18h-13m-17s,1.0,12.0,7.0,20.0,40.0,1.445468495626831,0.21998797739545944
2025-05-23--18h-13m-17s,0.5,14.0,7.0,18.5,40.0,1.3948905586311804,0.16294147861051939
2025-05-23--18h-13m-17s,1.0,15.0,6.0,18.0,40.0,1.3438532906163767,0.23147736397017837
2025-05-23--18h-13m-17s,1.0,14.0,8.0,17.0,40.0,1.4202280540182106,0.23794112483020827
2025-05-23--18h-13m-17s,0.0,15.0,6.0,19.0,40.0,1.3438532906163767,0.0
2025-05-23--18h-13m-17s,0.0,22.0,6.0,12.0,40.0,1.1592794807274087,0.0
2025-05-23--18h-13m-17s,1.0,24.0,3.0,12.0,40.0,1.0180812136981134,0.28103490150281357
2025-05-23--18h-13m-17s,0.5,20.0,8.0,11.5,40.0,1.2661036727794992,0.20556893116117386
2025-05-23--18h-13m-17s,0.5,12.0,11.0,16.5,40.0,1.5457937218955355,0.17235058989932303
2025-05-23--18h-13m-17s,0.5,13.0,8.0,18.5,40.0,1.445468495626831,0.16294147861051939
2025-05-23--18h-13m-17s,0.0,17.0,6.0,17.0,40.0,1.292206624403246,0.0
2025-05-23--18h-13m-17s,0.5,20.0,7.0,12.5,40.0,1.2397845987056022,0.19739555984988078
2025-05-23--18h-13m-17s,1.0,15.0,8.0,16.0,40.0,1.3948905586311804,0.24497866312686414
2025-05-23--18h-13m-17s,0.0,18.0,11.0,11.0,40.0,1.3948905586311804,0.0
2025-05-23--18h-13m-17s,0.0,15.0,6.0,19.0,40.0,1.3438532906163767,0.0
2025-05-23--18h-13m-17s,1.0,13.0,11.0,15.0,40.0,1.5207754699891267,0.25268025514207865
2025-05-23--18h-13m-17s,0.5,16.0,8.0,15.5,40.0,1.369438406004566,0.17771060084511175
2025-05-23--18h-13m-17s,1.0,18.0,8.0,13.0,40.0,1.318116071652818,0.2705497629785729
2025-05-23--18h-13m-17s,0.5,21.0,5.0,13.5,40.0,1.1592794807274087,0.19012560334646678
2025-05-23--18h-13m-17s,0.0,18.0,9.0,13.0,40.0,1.3438532906163767,0.0
2025-05-23--18h-13m-17s,1.0,17.0,5.0,17.0,40.0,1.2661036727794992,0.23794112483020827
2025-05-23--18h-13m-17s,1.0,15.0,4.0,20.0,40.0,1.292206624403246,0.21998797739545944
2025-05-23--18h-13m-17s,0.0,17.0,2.0,21.0,40.0,1.1863995522992576,0.0
2025-05-23--18h-13m-17s,0.0,24.0,5.0,11.0,40.0,1.0758322950780022,0.0
2025-05-23--18h-13m-17s,0.5,16.0,3.0,20.5,40.0,1.2397845987056022,0.15492231987081348
2025-05-23--18h-13m-17s,0.5,16.0,5.0,18.5,40.0,1.292206624403246,0.16294147861051939
2025-05-23--18h-13m-17s,0.5,16.0,6.0,17.5,40.0,1.318116071652818,0.16744807921968932
2025-05-23--18h-13m-17s,1.5,16.0,4.0,18.5,40.0,1.2661036727794992,0.27740551649003575
2025-05-23--18h-13m-17s,1.0,22.0,4.0,13.0,40.0,1.1040309877476002,0.2705497629785729
2025-05-23--18h-13m-17s,0.5,21.0,4.0,14.5,40.0,1.131834441185136,0.18360401027891857
2025-05-23--18h-13m-17s,0.5,18.0,5.0,16.5,40.0,1.2397845987056022,0.17235058989932303
2025-05-23--18h-13m-17s,1.5,19.0,4.0,15.5,40.0,1.1863995522992576,0.30159570280483483
2025-05-23--18h-13m-17s,1.0,17.0,2.0,20.0,40.0,1.1863995522992576,0.21998797739545944
2025-05-23--18h-13m-17s,0.5,18.0,1.0,20.5,40.0,1.131834441185136,0.15492231987081348
2025-05-23--18h-13m-17s,0.5,21.0,3.0,15.5,40.0,1.1040309877476002,0.17771060084511175
2025-05-23--18h-13m-17s,0.0,15.0,6.0,19.0,40.0,1.3438532906163767,0.0
2025-05-23--18h-13m-17s,0.5,12.0,7.0,20.5,40.0,1.445468495626831,0.15492231987081348
2025-05-23--18h-13m-17s,0.5,21.0,6.0,12.5,40.0,1.1863995522992576,0.19739555984988078
2025-05-23--18h-13m-17s,0.5,25.0,3.0,11.5,40.0,0.9884320889261531,0.20556893116117386
2025-05-23--18h-13m-17s,0.0,17.0,7.0,16.0,40.0,1.318116071652818,0.0
2025-05-23--18h-13m-17s,1.0,21.0,5.0,13.0,40.0,1.1592794807274087,0.2705497629785729
2025-05-23--18h-13m-17s,0.0,14.0,7.0,19.0,40.0,1.3948905586311804,0.0
2025-05-23--18h-13m-17s,0.5,12.0,12.0,15.5,40.0,1.5707963267948966,0.17771060084511175
2025-05-23--18h-13m-17s,2.0,17.0,3.0,18.0,40.0,1.2132252231493863,0.3217505543966422
2025-05-23--18h-13m-17s,0.0,14.0,7.0,19.0,40.0,1.3948905586311804,0.0
2025-05-23--18h-13m-17s,1.0,18.0,5.0,16.0,40.0,1.2397845987056022,0.24497866312686414
2025-05-23--18h-13m-17s,0.0,19.0,5.0,16.0,40.0,1.2132252231493863,0.0
2025-05-23--18h-13m-17s,0.5,17.0,6.0,16.5,40.0,1.292206624403246,0.17235058989932303
2025-05-23--18h-13m-17s,0.5,15.0,1.0,23.5,40.0,1.2132252231493863,0.14484349699855972
2025-05-23--18h-13m-17s,0.5,18.0,5.0,16.5,40.0,1.2397845987056022,0.17235058989932303
2025-05-23--18h-13m-17s,0.0,18.0,6.0,16.0,40.0,1.2661036727794992,0.0
2025-05-23--18h-13m-17s,1.0,20.0,4.0,15.0,40.0,1.1592794807274087,0.25268025514207865
2025-05-23--18h-13m-17s,0.0,19.0,2.0,19.0,40.0,1.131834441185136,0.0
2025-05-23--18h-13m-17s,1.0,20.0,6.0,13.0,40.0,1.2132252231493863,0.2705497629785729
2025-05-23--18h-13m-17s,0.0,13.0,11.0,16.0,40.0,1.5207754699891267,0.0
2025-05-23--18h-13m-17s,0.5,19.0,2.0,18.5,40.0,1.131834441185136,0.16294147861051939
2025-05-23--18h-13m-17s,0.5,17.0,7.0,15.5,40.0,1.318116071652818,0.17771060084511175
2025-05-23--18h-13m-17s,0.5,17.0,4.0,18.5,40.0,1.2397845987056022,0.16294147861051939
2025-05-23--18h-13m-17s,0.5,16.0,8.0,15.5,40.0,1.369438406004566,0.17771060084511175
2025-05-23--18h-13m-17s,1.0,17.0,8.0,14.0,40.0,1.3438532906163767,0.2611574109030243
2025-05-23--18h-13m-17s,1.5,13.0,6.0,19.5,40.0,1.3948905586311804,0.2705497629785729
2025-05-23--18h-13m-17s,0.5,17.0,6.0,16.5,40.0,1.292206624403246,0.17235058989932303
2025-05-23--18h-13m-17s,0.0,13.0,10.0,17.0,40.0,1.4957258357181802,0.0
2025-05-23--18h-13m-17s,0.0,14.0,8.0,18.0,40.0,1.4202280540182106,0.0
2025-05-23--18h-13m-17s,0.0,14.0,6.0,20.0,40.0,1.369438406004566,0.0
2025-05-23--18h-13m-17s,0.0,15.0,2.0,23.0,40.0,1.2397845987056022,0.0
2025-05-23--18h-13m-17s,1.0,19.0,6.0,14.0,40.0,1.2397845987056022,0.2611574109030243
2025-05-23--18h-13m-17s,1.0,16.0,8.0,15.0,40.0,1.369438406004566,0.25268025514207865
2025-05-23--18h-13m-17s,1.0,20.0,3.0,16.0,40.0,1.131834441185136,0.24497866312686414
2025-05-23--18h-13m-17s,0.0,20.0,5.0,15.0,40.0,1.1863995522992576,0.0
2025-05-23--18h-13m-17s,0.0,17.0,10.0,13.0,40.0,1.3948905586311804,0.0
2025-05-23--18h-13m-17s,0.5,20.0,8.0,11.5,40.0,1.2661036727794992,0.20556893116117386
