theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
0.2617993877991494,0.7853981633974483,4.550404509359457,7.280723903106495,0.48959344526085674,-4.8059711153031905,10
