theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
1.0471975511965976,0.7853981633974483,17.872434232435836,29.612106824161675,-1.3587574841134245,-23.794360275552403,90,10,32.7C
