data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-22m-05s,0.0,10.0,9.0,21.0,40.0,1.5457937218955355,0.0
2025-05-23--18h-22m-05s,0.5,17.0,7.0,15.5,40.0,1.318116071652818,0.17771060084511175
2025-05-23--18h-22m-05s,1.0,7.0,16.0,16.0,40.0,1.7977393629734166,0.24497866312686414
2025-05-23--18h-22m-05s,0.5,4.0,16.0,19.5,40.0,1.8754889808102941,0.15878021464576067
2025-05-23--18h-22m-05s,0.0,12.0,6.0,22.0,40.0,1.4202280540182106,0.0
2025-05-23--18h-22m-05s,1.0,12.0,6.0,21.0,40.0,1.4202280540182106,0.21484983307571223
2025-05-23--18h-22m-05s,0.5,7.0,14.0,18.5,40.0,1.746702094958613,0.16294147861051939
2025-05-23--18h-22m-05s,1.5,10.0,15.0,13.5,40.0,1.696124157962962,0.3217505543966422
2025-05-23--18h-22m-05s,1.5,9.0,14.0,15.5,40.0,1.696124157962962,0.30159570280483483
2025-05-23--18h-22m-05s,0.0,16.0,7.0,17.0,40.0,1.3438532906163767,0.0
2025-05-23--18h-22m-05s,0.0,12.0,10.0,18.0,40.0,1.5207754699891267,0.0
2025-05-23--18h-22m-05s,0.5,12.0,15.0,12.5,40.0,1.6458668178716132,0.19739555984988078
2025-05-23--18h-22m-05s,0.0,6.0,13.0,21.0,40.0,1.746702094958613,0.0
2025-05-23--18h-22m-05s,1.0,7.0,14.0,18.0,40.0,1.746702094958613,0.23147736397017837
2025-05-23--18h-22m-05s,2.0,14.0,10.0,14.0,40.0,1.4706289056333368,0.3613671239067078
2025-05-23--18h-22m-05s,0.5,10.0,15.0,14.5,40.0,1.696124157962962,0.18360401027891857
2025-05-23--18h-22m-05s,0.5,12.0,9.0,18.5,40.0,1.4957258357181802,0.16294147861051939
2025-05-23--18h-22m-05s,0.0,5.0,18.0,17.0,40.0,1.9018080548841911,0.0
2025-05-23--18h-22m-05s,1.0,22.0,5.0,12.0,40.0,1.131834441185136,0.28103490150281357
2025-05-23--18h-22m-05s,0.0,12.0,9.0,19.0,40.0,1.4957258357181802,0.0
2025-05-23--18h-22m-05s,0.5,13.0,12.0,14.5,40.0,1.5457937218955355,0.18360401027891857
2025-05-23--18h-22m-05s,0.0,9.0,13.0,18.0,40.0,1.6709637479564565,0.0
2025-05-23--18h-22m-05s,0.5,12.0,10.0,17.5,40.0,1.5207754699891267,0.16744807921968932
2025-05-23--18h-22m-05s,0.5,11.0,12.0,16.5,40.0,1.5957989316942578,0.17235058989932303
2025-05-23--18h-22m-05s,1.0,12.0,12.0,15.0,40.0,1.5707963267948966,0.25268025514207865
2025-05-23--18h-22m-05s,0.5,13.0,8.0,18.5,40.0,1.445468495626831,0.16294147861051939
2025-05-23--18h-22m-05s,0.0,10.0,11.0,19.0,40.0,1.5957989316942578,0.0
2025-05-23--18h-22m-05s,1.0,11.0,12.0,16.0,40.0,1.5957989316942578,0.24497866312686414
2025-05-23--18h-22m-05s,0.5,11.0,16.0,12.5,40.0,1.696124157962962,0.19739555984988078
