Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,5929,73638,6130,60868,12059,134506
1,D,30192,44324,32416,42718,62608,87042
2,R,52579,18813,65510,19276,118089,38089
3,V,62308,6741,84081,6118,146389,12859
4,A,38577,35483,61376,22886,99953,58369
5,L,16433,60822,28846,44999,45279,105821
