data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-23--16h-55m-44s,0,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-44s,1,0.0,0.0,1.0,0.5,1.5
2025-05-23--16h-55m-44s,2,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-44s,3,0.5,1.0,0.0,0.5,2.0
2025-05-23--16h-55m-44s,4,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-44s,5,0.0,0.0,1.0,0.5,1.5
2025-05-23--16h-55m-44s,6,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-44s,7,0.0,3.0,0.0,0.5,3.5
2025-05-23--16h-55m-44s,8,0.0,0.0,1.0,0.0,1.0
2025-05-23--16h-55m-44s,10,0.0,0.0,1.0,0.5,1.5
2025-05-23--16h-55m-44s,11,0.0,2.0,0.0,0.5,2.5
2025-05-23--16h-55m-44s,12,0.0,0.0,1.0,0.0,1.0
2025-05-23--16h-55m-44s,13,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-44s,15,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-44s,16,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-44s,17,0.0,1.0,0.0,1.0,2.0
2025-05-23--16h-55m-44s,18,0.0,1.0,0.0,1.0,2.0
2025-05-23--16h-55m-44s,20,0.5,0.0,0.0,0.0,0.5
2025-05-23--16h-55m-44s,21,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-44s,22,0.0,1.0,0.0,1.0,2.0
2025-05-23--16h-55m-44s,24,0.5,1.0,0.0,1.5,3.0
2025-05-23--16h-55m-44s,25,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-44s,26,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-44s,27,0.0,0.0,1.0,0.5,1.5
2025-05-23--16h-55m-44s,28,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-44s,29,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-44s,30,0.0,3.0,0.0,0.0,3.0
2025-05-23--16h-55m-44s,31,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-44s,32,0.0,3.0,0.0,0.5,3.5
2025-05-23--16h-55m-44s,33,0.0,2.0,0.0,1.0,3.0
2025-05-23--16h-55m-44s,34,0.0,0.0,0.0,1.5,1.5
2025-05-23--16h-55m-44s,35,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-44s,36,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-44s,37,0.0,2.0,0.0,1.0,3.0
2025-05-23--16h-55m-44s,38,0.0,1.0,0.0,1.0,2.0
2025-05-23--16h-55m-44s,39,0.0,3.0,0.0,0.5,3.5
2025-05-23--16h-55m-44s,40,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-44s,41,0.0,0.0,1.0,0.5,1.5
2025-05-23--16h-55m-44s,42,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-44s,44,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-44s,45,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-44s,47,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-44s,50,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-44s,52,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-44s,53,0.5,2.0,0.0,1.0,3.5
2025-05-23--16h-55m-44s,54,0.0,2.0,0.0,1.5,3.5
2025-05-23--16h-55m-44s,55,0.0,0.0,1.0,0.5,1.5
2025-05-23--16h-55m-44s,56,0.0,0.0,1.0,0.5,1.5
2025-05-23--16h-55m-44s,57,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-44s,58,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-44s,59,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-44s,60,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-44s,62,0.0,0.0,1.0,1.0,2.0
2025-05-23--16h-55m-44s,63,0.0,1.0,1.0,0.0,2.0
2025-05-23--16h-55m-44s,64,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-44s,65,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-44s,66,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-44s,67,0.0,3.0,0.0,0.0,3.0
2025-05-23--16h-55m-44s,68,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-44s,69,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-44s,70,0.0,2.0,0.0,1.0,3.0
2025-05-23--16h-55m-44s,71,0.0,2.0,1.0,0.5,3.5
2025-05-23--16h-55m-44s,72,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-44s,73,0.0,2.0,1.0,1.0,4.0
2025-05-23--16h-55m-44s,75,0.0,4.0,0.0,0.5,4.5
2025-05-23--16h-55m-44s,77,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-44s,78,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-44s,79,0.0,1.0,1.0,0.0,2.0
2025-05-23--16h-55m-44s,80,0.0,1.0,0.0,1.0,2.0
2025-05-23--16h-55m-44s,81,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-44s,83,0.0,2.0,0.0,0.0,2.0
