data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-31--14h-13m-08s,0.5,5.0,22.0,12.0,39.5,,2.0157097647190763,0.2013579207903308
2025-05-31--14h-13m-08s,0.5,6.0,20.0,13.5,40.0,,1.9283674304404068,0.19012560334646678
2025-05-31--14h-13m-08s,0.5,2.0,21.0,16.0,39.5,,2.0726057352410114,0.17496904566568888
2025-05-31--14h-13m-08s,1.5,7.0,17.0,14.5,40.0,,1.8234765819369754,0.31118424427751035
2025-05-31--14h-13m-08s,1.0,5.0,21.0,13.5,40.5,,1.9769313712292855,0.2657291189694254
2025-05-31--14h-13m-08s,0.5,3.0,27.0,10.5,41.0,,2.196127553718056,0.21484983307571223
2025-05-31--14h-13m-08s,1.5,2.0,19.0,18.5,41.0,,1.9983370507252691,0.27740551649003575
2025-05-31--14h-13m-08s,1.0,5.0,20.0,14.5,40.5,,1.9502040419226216,0.2568139174208071
2025-05-31--14h-13m-08s,0.0,8.0,13.0,20.0,41.0,,1.6930518658346783,0.0
2025-05-31--14h-13m-08s,0.5,3.0,21.0,15.5,40.0,,2.037561665842193,0.17771060084511175
2025-05-31--14h-13m-08s,1.5,2.0,17.0,18.5,39.0,,1.965587446494658,0.27740551649003575
2025-05-31--14h-13m-08s,0.0,2.0,25.0,12.0,39.0,,2.2015376304345518,0.0
2025-05-31--14h-13m-08s,1.0,5.0,17.0,17.5,40.5,,1.8716088020515174,0.23464248018115108
2025-05-31--14h-13m-08s,1.0,6.0,12.0,20.0,39.0,,1.7252559252790807,0.21998797739545944
2025-05-31--14h-13m-08s,1.0,6.0,21.0,12.0,40.0,,1.9551931012905357,0.28103490150281357
2025-05-31--14h-13m-08s,1.0,5.0,18.0,16.0,40.0,,1.9018080548841911,0.24497866312686414
2025-05-31--14h-13m-08s,2.0,4.0,20.0,15.0,41.0,,1.9716928111005063,0.3501057777671455
2025-05-31--14h-13m-08s,1.0,5.0,14.0,21.0,41.0,,1.7921107691426879,0.21484983307571223
2025-05-31--14h-13m-08s,0.5,4.0,18.0,16.5,39.0,,1.9379651031832765,0.17235058989932303
2025-05-31--14h-13m-08s,0.0,7.0,21.0,11.0,39.0,,1.9379651031832765,0.0
2025-05-31--14h-13m-08s,0.5,7.0,21.0,10.5,39.0,,1.9379651031832765,0.21484983307571223
2025-05-31--14h-13m-08s,2.0,5.0,22.0,12.0,41.0,,1.9983370507252691,0.38759668665518066
2025-05-31--14h-13m-08s,1.0,5.0,20.0,13.0,39.0,,1.965587446494658,0.2705497629785729
2025-05-31--14h-13m-08s,0.5,4.0,26.0,10.0,40.5,,2.1450518448862406,0.21998797739545944
2025-05-31--14h-13m-08s,1.0,4.0,15.0,19.0,39.0,,1.8567278560161748,0.2255134058981312
2025-05-31--14h-13m-08s,0.0,3.0,21.0,17.0,41.0,,2.0253088611780656,0.0
2025-05-31--14h-13m-08s,0.0,6.0,18.0,16.5,40.5,,1.8716088020515174,0.0
2025-05-31--14h-13m-08s,1.0,5.0,15.0,18.5,39.5,,1.8267463083549322,0.22843700176633056
2025-05-31--14h-13m-08s,0.5,0.0,25.0,14.0,39.5,,2.2561041845039282,0.1867794610815936
2025-05-31--14h-13m-08s,1.5,5.0,17.0,16.5,40.0,,1.8754889808102941,0.2928427717285755
2025-05-31--14h-13m-08s,0.5,5.0,22.0,12.0,39.5,,2.0157097647190763,0.2013579207903308
2025-05-31--14h-13m-08s,0.0,3.0,21.0,15.5,39.5,,2.0439505155571736,0.0
2025-05-31--14h-13m-08s,1.0,5.0,18.0,16.0,40.0,,1.9018080548841911,0.24497866312686414
2025-05-31--14h-13m-08s,0.5,2.0,24.0,14.0,40.5,,2.1450518448862406,0.1867794610815936
2025-05-31--14h-13m-08s,0.5,4.0,16.0,20.0,40.5,,1.8716088020515174,0.1568156853444008
2025-05-31--14h-13m-08s,1.0,7.0,18.0,13.0,39.0,,1.8567278560161748,0.2705497629785729
2025-05-31--14h-13m-08s,0.5,3.0,21.0,15.5,40.0,,2.037561665842193,0.17771060084511175
2025-05-31--14h-13m-08s,1.5,4.0,16.0,17.5,39.0,,1.8835630487364416,0.28481065953646517
2025-05-31--14h-13m-08s,0.0,4.0,21.0,14.5,39.5,,2.0157097647190763,0.0
2025-05-31--14h-13m-08s,0.5,2.0,18.0,19.5,40.0,,1.9823131728623846,0.15878021464576067
2025-05-31--14h-13m-08s,0.0,6.0,19.0,15.0,40.0,,1.9018080548841911,0.0
2025-05-31--14h-13m-08s,2.5,1.0,22.0,14.0,39.5,,2.131338607175797,0.39981666395021725
2025-05-31--14h-13m-08s,1.0,5.0,21.0,13.5,40.5,,1.9769313712292855,0.2657291189694254
2025-05-31--14h-13m-08s,1.5,5.0,23.0,11.0,40.5,,2.031350318476219,0.35374160588967146
2025-05-31--14h-13m-08s,0.5,9.0,17.0,12.5,39.0,,1.7773910228874916,0.19739555984988078
2025-05-31--14h-13m-08s,0.5,8.0,20.0,12.0,40.5,,1.8716088020515174,0.2013579207903308
2025-05-31--14h-13m-08s,1.5,7.0,19.0,13.0,40.5,,1.8716088020515174,0.32745442614622466
2025-05-31--14h-13m-08s,1.0,4.0,22.0,12.0,39.0,,2.0505249644706494,0.28103490150281357
2025-05-31--14h-13m-08s,0.0,3.0,20.0,17.5,40.5,,2.0039695901348464,0.0
2025-05-31--14h-13m-08s,0.5,5.0,19.0,15.5,40.0,,1.9283674304404068,0.17771060084511175
2025-05-31--14h-13m-08s,0.0,3.0,22.0,14.5,39.5,,2.0726057352410114,0.0
2025-05-31--14h-13m-08s,0.0,3.0,20.0,16.0,39.0,,2.0218315181007944,0.0
2025-05-31--14h-13m-08s,0.0,4.0,21.0,14.0,39.0,,2.0218315181007944,0.0
2025-05-31--14h-13m-08s,0.0,4.0,24.0,11.0,39.0,,2.109263317701634,0.0
2025-05-31--14h-13m-08s,2.0,0.0,19.0,18.0,39.0,,2.0796534481056543,0.3217505543966422
2025-05-31--14h-13m-08s,1.0,7.0,17.0,14.0,39.0,,1.8301027830676737,0.2611574109030243
2025-05-31--14h-13m-08s,1.0,6.0,18.0,15.0,40.0,,1.8754889808102941,0.25268025514207865
2025-05-31--14h-13m-08s,1.5,8.0,19.0,11.5,40.0,,1.8493860291865472,0.3465799537883769
2025-05-31--14h-13m-08s,0.5,3.0,22.0,14.0,39.5,,2.0726057352410114,0.1867794610815936
2025-05-31--14h-13m-08s,2.0,4.0,18.0,16.0,40.0,,1.9283674304404068,0.339836909454122
2025-05-31--14h-13m-08s,1.5,3.0,21.0,14.0,39.5,,2.0439505155571736,0.31633500050926605
2025-05-31--14h-13m-08s,0.5,5.0,17.0,17.0,39.5,,1.8794723147971695,0.16984628808367366
2025-05-31--14h-13m-08s,0.0,3.0,19.0,18.0,40.0,,1.9823131728623846,0.0
2025-05-31--14h-13m-08s,1.0,1.0,24.0,13.5,39.5,,2.1923248101629387,0.2657291189694254
2025-05-31--14h-13m-08s,0.0,5.0,19.0,15.5,39.5,,1.9331011578513895,0.0
2025-05-31--14h-13m-08s,1.0,2.0,19.0,18.0,40.0,,2.009758212404657,0.23147736397017837
2025-05-31--14h-13m-08s,0.0,7.0,20.0,12.5,39.5,,1.9061613970291336,0.0
