Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,68812,36329,95321,32352,164133,68681
1,D,73056,32978,67466,54868,140522,87846
2,R,89767,12471,127662,7514,217429,19985
3,V,30923,80959,41962,72246,72885,153205
4,A,26455,86655,66081,55473,92536,142128
5,L,10027,107276,5918,103716,15945,210992
