data_dir,C',SB,VV,HH,N
2025-06-23--19h-07m-29s,2.0,68.0,76.0,14.0,160.0
2025-06-23--19h-07m-29s,1.0,65.0,78.0,16.0,160.0
2025-06-23--19h-07m-29s,2.0,69.0,75.0,14.0,160.0
2025-06-23--19h-07m-29s,1.0,70.0,73.0,16.0,160.0
2025-06-23--19h-07m-29s,0.0,79.0,67.0,14.0,160.0
2025-06-23--19h-07m-29s,1.0,63.0,79.0,17.0,160.0
2025-06-23--19h-07m-29s,0.0,77.0,67.0,16.0,160.0
2025-06-23--19h-07m-29s,3.0,69.0,70.0,18.0,160.0
2025-06-23--19h-07m-29s,3.0,70.0,66.0,21.0,160.0
2025-06-23--19h-07m-29s,1.0,63.0,78.0,18.0,160.0
2025-06-23--19h-07m-29s,4.0,63.0,77.0,16.0,160.0
2025-06-23--19h-07m-29s,3.0,64.0,76.0,17.0,160.0
2025-06-23--19h-07m-29s,1.0,63.0,79.0,17.0,160.0
2025-06-23--19h-07m-29s,3.0,64.0,79.0,14.0,160.0
2025-06-23--19h-07m-29s,3.0,69.0,77.0,11.0,160.0
2025-06-23--19h-07m-29s,1.0,75.0,67.0,17.0,160.0
2025-06-23--19h-07m-29s,1.0,58.0,86.0,15.0,160.0
2025-06-23--19h-07m-29s,2.0,64.0,76.0,18.0,160.0
2025-06-23--19h-07m-29s,0.0,62.0,84.0,14.0,160.0
2025-06-23--19h-07m-29s,3.0,78.0,71.0,8.0,160.0
2025-06-23--19h-07m-29s,1.0,64.0,80.0,15.0,160.0
2025-06-23--19h-07m-29s,3.0,67.0,73.0,17.0,160.0
2025-06-23--19h-07m-29s,0.0,66.0,76.0,18.0,160.0
2025-06-23--19h-07m-29s,3.0,65.0,76.0,16.0,160.0
2025-06-23--19h-07m-29s,3.0,69.0,69.0,19.0,160.0
2025-06-23--19h-07m-29s,1.0,75.0,70.0,14.0,160.0
2025-06-23--19h-07m-29s,1.0,74.0,64.0,21.0,160.0
2025-06-23--19h-07m-29s,0.0,74.0,71.0,15.0,160.0
2025-06-23--19h-07m-29s,0.0,67.0,77.0,16.0,160.0
2025-06-23--19h-07m-29s,0.0,62.0,74.0,24.0,160.0
2025-06-23--19h-07m-29s,2.0,55.0,91.0,12.0,160.0
2025-06-23--19h-07m-29s,4.0,73.0,68.0,15.0,160.0
