data_dir,C,DB_H,DB_V,SB,N
2025-05-28--22h-14m-50s,5.0,63.0,50.0,82.0,200.0
2025-05-28--22h-14m-50s,3.0,66.0,42.0,89.0,200.0
2025-05-28--22h-14m-50s,3.0,60.0,46.0,91.0,200.0
2025-05-28--22h-14m-50s,2.0,68.0,35.0,95.0,200.0
2025-05-28--22h-14m-50s,2.5,69.0,37.0,91.5,200.0
2025-05-28--22h-14m-50s,3.5,60.0,36.0,100.5,200.0
2025-05-28--22h-14m-50s,3.0,55.0,53.0,89.0,200.0
2025-05-28--22h-14m-50s,7.0,73.0,28.0,92.0,200.0
2025-05-28--22h-14m-50s,2.0,72.0,51.0,75.0,200.0
2025-05-28--22h-14m-50s,3.5,74.0,38.0,84.5,200.0
2025-05-28--22h-14m-50s,3.0,67.0,43.0,87.0,200.0
2025-05-28--22h-14m-50s,6.5,71.0,46.0,76.5,200.0
2025-05-28--22h-14m-50s,6.0,64.0,47.0,83.0,200.0
2025-05-28--22h-14m-50s,1.0,69.0,38.0,92.0,200.0
2025-05-28--22h-14m-50s,3.0,60.0,43.0,94.0,200.0
2025-05-28--22h-14m-50s,5.5,55.0,51.0,88.5,200.0
2025-05-28--22h-14m-50s,4.0,59.0,49.0,88.0,200.0
2025-05-28--22h-14m-50s,4.0,49.0,47.0,100.0,200.0
2025-05-28--22h-14m-50s,3.0,72.0,44.0,81.0,200.0
2025-05-28--22h-14m-50s,3.5,59.0,47.0,90.5,200.0
2025-05-28--22h-14m-50s,2.5,53.0,53.0,91.5,200.0
2025-05-28--22h-14m-50s,2.5,66.0,49.0,82.5,200.0
2025-05-28--22h-14m-50s,2.5,65.0,43.0,89.5,200.0
2025-05-28--22h-14m-50s,3.5,67.0,40.0,89.5,200.0
2025-05-28--22h-14m-50s,3.0,64.0,47.0,86.0,200.0
2025-05-28--22h-14m-50s,3.5,74.0,40.0,82.5,200.0
2025-05-28--22h-14m-50s,3.0,66.0,45.0,86.0,200.0
2025-05-28--22h-14m-50s,4.0,61.0,45.0,90.0,200.0
