,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,read_time
0,8.0,0,0,0,427533,0,0,0,0,0,0,0,439814,0,0,0,0,100362,2
1,8.4,0,0,0,428241,0,0,0,0,0,0,0,438224,0,0,0,0,100469,2
2,8.8,0,0,0,428173,0,0,0,0,0,0,0,439928,0,0,0,0,100607,2
3,9.2,0,0,0,424229,0,0,0,0,0,0,0,434340,0,0,0,0,92257,2
4,9.6,0,0,0,400067,0,0,0,0,0,0,0,407542,0,0,0,0,41626,2
5,9.7,0,0,0,391148,0,0,0,0,0,0,0,399372,0,0,0,0,25950,2
6,9.75,0,0,0,388921,0,0,0,0,0,0,0,394307,0,0,0,0,17978,2
7,9.8,0,0,0,386513,0,0,0,0,0,0,0,392662,0,0,0,0,11926,2
8,9.85,0,0,0,383972,0,0,0,0,0,0,0,388769,0,0,0,0,7275,2
9,9.9,0,0,0,382508,0,0,0,0,0,0,0,387503,0,0,0,0,4345,2
10,9.95,0,0,0,380904,0,0,0,0,0,0,0,387052,0,0,0,0,3077,2
11,10.0,0,0,0,381822,0,0,0,0,0,0,0,387771,0,0,0,0,3821,2
12,10.05,0,0,0,382992,0,0,0,0,0,0,0,389177,0,0,0,0,6558,2
13,10.1,0,0,0,385604,0,0,0,0,0,0,0,391812,0,0,0,0,11008,2
14,10.15,0,0,0,388355,0,0,0,0,0,0,0,395426,0,0,0,0,16934,2
15,10.2,0,0,0,391835,0,0,0,0,0,0,0,398077,0,0,0,0,23468,2
16,10.25,0,0,0,394998,0,0,0,0,0,0,0,400294,0,0,0,0,31197,2
17,10.3,0,0,0,399744,0,0,0,0,0,0,0,405960,0,0,0,0,39724,2
18,10.35,0,0,0,402950,0,0,0,0,0,0,0,409307,0,0,0,0,47697,2
19,10.4,0,0,0,407066,0,0,0,0,0,0,0,414458,0,0,0,0,56083,2
20,10.8,0,0,0,428357,0,0,0,0,0,0,0,434292,0,0,0,0,95313,2
21,11.2,0,0,0,431985,0,0,0,0,0,0,0,436234,0,0,0,0,99718,2
22,11.6,0,0,0,431043,0,0,0,0,0,0,0,434993,0,0,0,0,99930,2
23,12.0,0,0,0,430803,0,0,0,0,0,0,0,435022,0,0,0,0,100073,2
