data_dir,C,DB_H,DB_V,SB,N
2025-06-02--21h-16m-30s,22.5,123.0,2.0,13.5,161.0
2025-06-02--21h-16m-30s,17.5,123.0,2.0,17.0,159.5
2025-06-02--21h-16m-30s,16.0,127.0,2.0,15.0,160.0
2025-06-02--21h-16m-30s,24.5,115.0,4.0,17.0,160.5
2025-06-02--21h-16m-30s,19.0,123.0,1.0,18.5,161.5
2025-06-02--21h-16m-30s,18.5,117.0,5.0,19.0,159.5
2025-06-02--21h-16m-30s,24.5,116.0,0.0,19.5,160.0
2025-06-02--21h-16m-30s,14.0,127.0,3.0,18.0,162.0
2025-06-02--21h-16m-30s,24.0,116.0,2.0,18.0,160.0
2025-06-02--21h-16m-30s,26.5,110.0,3.0,20.5,160.0
2025-06-02--21h-16m-30s,24.0,117.0,5.0,13.0,159.0
2025-06-02--21h-16m-30s,24.5,116.0,2.0,17.5,160.0
2025-06-02--21h-16m-30s,20.5,125.0,3.0,11.0,159.5
2025-06-02--21h-16m-30s,25.5,121.0,0.0,14.5,161.0
2025-06-02--21h-16m-30s,23.0,120.0,4.0,12.0,159.0
2025-06-02--21h-16m-30s,20.0,112.0,6.0,21.0,159.0
2025-06-02--21h-16m-30s,15.5,125.0,3.0,15.0,158.5
2025-06-02--21h-16m-30s,20.0,121.0,4.0,14.5,159.5
2025-06-02--21h-16m-30s,14.0,125.0,6.0,15.0,160.0
2025-06-02--21h-16m-30s,16.5,126.0,4.0,13.5,160.0
2025-06-02--21h-16m-30s,17.0,129.0,1.0,14.0,161.0
2025-06-02--21h-16m-30s,19.5,128.0,1.0,12.0,160.5
2025-06-02--21h-16m-30s,23.0,124.0,3.0,10.5,160.5
2025-06-02--21h-16m-30s,26.5,116.0,4.0,13.0,159.5
2025-06-02--21h-16m-30s,17.0,124.0,3.0,17.5,161.5
2025-06-02--21h-16m-30s,20.5,117.0,4.0,17.0,158.5
2025-06-02--21h-16m-30s,19.5,122.0,2.0,16.5,160.0
2025-06-02--21h-16m-30s,18.5,122.0,7.0,12.5,160.0
2025-06-02--21h-16m-30s,16.5,118.0,3.0,22.0,159.5
2025-06-02--21h-16m-30s,14.0,124.0,3.0,18.5,159.5
2025-06-02--21h-16m-30s,18.5,117.0,3.0,21.5,160.0
2025-06-02--21h-16m-30s,22.0,116.0,4.0,18.0,160.0
2025-06-02--21h-16m-30s,12.5,126.0,7.0,14.5,160.0
2025-06-02--21h-16m-30s,18.5,124.0,2.0,16.5,161.0
2025-06-02--21h-16m-30s,19.5,118.0,5.0,17.5,160.0
2025-06-02--21h-16m-30s,16.5,119.0,2.0,22.5,160.0
2025-06-02--21h-16m-30s,18.5,123.0,2.0,17.0,160.5
2025-06-02--21h-16m-30s,17.5,126.0,2.0,15.0,160.5
2025-06-02--21h-16m-30s,21.5,113.0,5.0,20.5,160.0
2025-06-02--21h-16m-30s,24.0,115.0,1.0,19.5,159.5
2025-06-02--21h-16m-30s,22.5,114.0,3.0,20.5,160.0
2025-06-02--21h-16m-30s,15.5,126.0,3.0,16.0,160.5
2025-06-02--21h-16m-30s,18.5,121.0,6.0,15.0,160.5
2025-06-02--21h-16m-30s,19.0,124.0,1.0,17.0,161.0
