data_dir,C,SB,DB_V,DB_H,N
2025-06-03--17h-29m-01s,7.0,7.0,1.0,65.0,80.0
2025-06-03--17h-29m-01s,7.0,7.0,0.0,66.0,80.0
2025-06-03--17h-29m-01s,5.0,6.0,0.0,69.0,80.0
2025-06-03--17h-29m-01s,12.0,11.0,1.0,56.0,80.0
2025-06-03--17h-29m-01s,10.0,6.0,1.0,63.0,80.0
2025-06-03--17h-29m-01s,8.0,7.0,0.0,65.0,80.0
2025-06-03--17h-29m-01s,7.0,8.0,0.0,65.0,80.0
2025-06-03--17h-29m-01s,9.0,10.0,0.0,61.0,80.0
2025-06-03--17h-29m-01s,9.0,7.0,0.0,64.0,80.0
2025-06-03--17h-29m-01s,12.0,8.0,2.0,58.0,80.0
2025-06-03--17h-29m-01s,8.0,8.0,2.0,62.0,80.0
2025-06-03--17h-29m-01s,7.0,9.0,0.0,64.0,80.0
2025-06-03--17h-29m-01s,6.0,5.0,0.0,69.0,80.0
2025-06-03--17h-29m-01s,9.0,6.0,2.0,63.0,80.0
2025-06-03--17h-29m-01s,6.0,7.0,1.0,66.0,80.0
2025-06-03--17h-29m-01s,10.0,8.0,2.0,60.0,80.0
2025-06-03--17h-29m-01s,5.0,9.0,0.0,66.0,80.0
2025-06-03--17h-29m-01s,7.0,7.0,1.0,65.0,80.0
2025-06-03--17h-29m-01s,6.0,10.0,0.0,64.0,80.0
2025-06-03--17h-29m-01s,6.0,4.0,1.0,69.0,80.0
2025-06-03--17h-29m-01s,9.0,5.0,0.0,66.0,80.0
2025-06-03--17h-29m-01s,6.0,8.0,1.0,65.0,80.0
2025-06-03--17h-29m-01s,8.0,4.0,1.0,67.0,80.0
2025-06-03--17h-29m-01s,10.0,8.0,1.0,61.0,80.0
2025-06-03--17h-29m-01s,13.0,4.0,1.0,62.0,80.0
2025-06-03--17h-29m-01s,6.0,9.0,0.0,65.0,80.0
2025-06-03--17h-29m-01s,8.0,2.0,0.0,70.0,80.0
2025-06-03--17h-29m-01s,11.0,5.0,0.0,64.0,80.0
2025-06-03--17h-29m-01s,15.0,4.0,0.0,61.0,80.0
2025-06-03--17h-29m-01s,8.0,7.0,2.0,63.0,80.0
2025-06-03--17h-29m-01s,14.0,4.0,0.0,62.0,80.0
2025-06-03--17h-29m-01s,9.0,8.0,0.0,63.0,80.0
2025-06-03--17h-29m-01s,11.0,5.0,1.0,63.0,80.0
2025-06-03--17h-29m-01s,12.0,8.0,0.0,60.0,80.0
2025-06-03--17h-29m-01s,6.0,9.0,0.0,65.0,80.0
2025-06-03--17h-29m-01s,16.0,3.0,0.0,61.0,80.0
2025-06-03--17h-29m-01s,4.0,5.0,1.0,70.0,80.0
