theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.6283185307179586,0.7853981633974483,10.862239637535987,17.57934697968192,0.6081911088078226,-12.33220295122349,5e-05,30000
