data_dir,C,DB_H,DB_V,SB,N
2025-05-31--22h-36m-49s,23.0,89.0,1.0,6.0,119.0
2025-05-31--22h-36m-49s,17.0,94.0,2.0,7.5,120.5
2025-05-31--22h-36m-49s,20.5,87.0,5.0,8.0,120.5
2025-05-31--22h-36m-49s,25.0,83.0,2.0,9.0,119.0
2025-05-31--22h-36m-49s,24.5,85.0,1.0,8.0,118.5
2025-05-31--22h-36m-49s,22.0,86.0,2.0,9.5,119.5
2025-05-31--22h-36m-49s,18.5,90.0,0.0,14.0,122.5
2025-05-31--22h-36m-49s,24.0,83.0,2.0,9.0,118.0
2025-05-31--22h-36m-49s,21.5,88.0,4.0,8.0,121.5
2025-05-31--22h-36m-49s,18.5,89.0,2.0,9.5,119.0
2025-05-31--22h-36m-49s,17.5,88.0,4.0,10.5,120.0
2025-05-31--22h-36m-49s,16.0,95.0,2.0,5.0,118.0
2025-05-31--22h-36m-49s,17.5,84.0,6.0,12.5,120.0
2025-05-31--22h-36m-49s,22.5,84.0,4.0,9.0,119.5
2025-05-31--22h-36m-49s,23.0,85.0,2.0,9.5,119.5
2025-05-31--22h-36m-49s,24.0,86.0,1.0,10.0,121.0
2025-05-31--22h-36m-49s,20.5,82.0,8.0,7.5,118.0
2025-05-31--22h-36m-49s,20.0,86.0,4.0,10.0,120.0
2025-05-31--22h-36m-49s,23.5,88.0,0.0,7.0,118.5
2025-05-31--22h-36m-49s,21.0,89.0,3.0,9.0,122.0
2025-05-31--22h-36m-49s,21.0,83.0,7.0,8.5,119.5
2025-05-31--22h-36m-49s,22.0,80.0,5.0,10.5,117.5
2025-05-31--22h-36m-49s,18.5,90.0,2.0,8.5,119.0
2025-05-31--22h-36m-49s,21.0,89.0,3.0,6.5,119.5
2025-05-31--22h-36m-49s,16.5,92.0,2.0,11.0,121.5
2025-05-31--22h-36m-49s,25.5,80.0,3.0,9.5,118.0
2025-05-31--22h-36m-49s,21.0,92.0,1.0,3.5,117.5
2025-05-31--22h-36m-49s,12.0,99.0,4.0,4.5,119.5
2025-05-31--22h-36m-49s,22.0,88.0,4.0,5.5,119.5
2025-05-31--22h-36m-49s,21.0,88.0,5.0,4.5,118.5
2025-05-31--22h-36m-49s,17.5,96.0,0.0,6.5,120.0
2025-05-31--22h-36m-49s,20.0,88.0,4.0,6.5,118.5
2025-05-31--22h-36m-49s,21.0,84.0,3.0,11.5,119.5
2025-05-31--22h-36m-49s,17.0,88.0,4.0,8.5,117.5
2025-05-31--22h-36m-49s,23.5,84.0,3.0,9.5,120.0
2025-05-31--22h-36m-49s,17.0,84.0,8.0,10.5,119.5
2025-05-31--22h-36m-49s,20.5,90.0,0.0,9.0,119.5
2025-05-31--22h-36m-49s,20.0,89.0,2.0,9.0,120.0
2025-05-31--22h-36m-49s,24.0,89.0,2.0,6.5,121.5
2025-05-31--22h-36m-49s,19.0,92.0,2.0,6.5,119.5
2025-05-31--22h-36m-49s,19.5,84.0,6.0,9.5,119.0
2025-05-31--22h-36m-49s,24.0,86.0,2.0,7.0,119.0
2025-05-31--22h-36m-49s,23.0,79.0,4.0,15.0,121.0
2025-05-31--22h-36m-49s,22.5,82.0,4.0,10.0,118.5
2025-05-31--22h-36m-49s,20.0,88.0,3.0,7.5,118.5
2025-05-31--22h-36m-49s,22.0,81.0,2.0,13.5,118.5
2025-05-31--22h-36m-49s,28.0,85.0,3.0,5.0,121.0
2025-05-31--22h-36m-49s,19.0,89.0,2.0,10.0,120.0
2025-05-31--22h-36m-49s,20.0,88.0,2.0,10.0,120.0
2025-05-31--22h-36m-49s,25.0,78.0,4.0,12.5,119.5
2025-05-31--22h-36m-49s,17.0,93.0,0.0,8.5,118.5
2025-05-31--22h-36m-49s,20.0,89.0,3.0,6.0,118.0
2025-05-31--22h-36m-49s,22.0,81.0,8.0,8.0,119.0
2025-05-31--22h-36m-49s,18.5,89.0,2.0,8.5,118.0
2025-05-31--22h-36m-49s,15.5,98.0,0.0,6.0,119.5
2025-05-31--22h-36m-49s,16.5,92.0,0.0,9.5,118.0
2025-05-31--22h-36m-49s,18.5,91.0,0.0,10.5,120.0
2025-05-31--22h-36m-49s,24.5,80.0,4.0,9.5,118.0
2025-05-31--22h-36m-49s,22.0,86.0,1.0,10.0,119.0
2025-05-31--22h-36m-49s,23.5,89.0,3.0,5.5,121.0
2025-05-31--22h-36m-49s,22.5,84.0,0.0,11.5,118.0
2025-05-31--22h-36m-49s,16.0,89.0,2.0,15.0,122.0
2025-05-31--22h-36m-49s,19.0,93.0,1.0,7.5,120.5
2025-05-31--22h-36m-49s,17.0,90.0,2.0,9.0,118.0
2025-05-31--22h-36m-49s,25.5,87.0,1.0,6.5,120.0
2025-05-31--22h-36m-49s,23.0,88.0,1.0,7.5,119.5
2025-05-31--22h-36m-49s,22.0,88.0,2.0,9.0,121.0
2025-05-31--22h-36m-49s,20.5,88.0,2.0,9.5,120.0
2025-05-31--22h-36m-49s,20.0,87.0,5.0,8.5,120.5
2025-05-31--22h-36m-49s,24.0,83.0,2.0,10.5,119.5
2025-05-31--22h-36m-49s,21.0,90.0,1.0,7.5,119.5
2025-05-31--22h-36m-49s,22.5,80.0,5.0,13.0,120.5
2025-05-31--22h-36m-49s,18.5,91.0,1.0,9.0,119.5
2025-05-31--22h-36m-49s,18.0,89.0,0.0,12.0,119.0
2025-05-31--22h-36m-49s,22.5,85.0,2.0,8.5,118.0
2025-05-31--22h-36m-49s,17.0,94.0,1.0,9.0,121.0
2025-05-31--22h-36m-49s,24.5,80.0,4.0,10.5,119.0
2025-05-31--22h-36m-49s,18.0,88.0,4.0,8.5,118.5
2025-05-31--22h-36m-49s,23.0,84.0,0.0,13.0,120.0
2025-05-31--22h-36m-49s,17.5,92.0,0.0,9.0,118.5
2025-05-31--22h-36m-49s,26.0,79.0,4.0,10.0,119.0
2025-05-31--22h-36m-49s,23.5,87.0,4.0,6.5,121.0
2025-05-31--22h-36m-49s,23.0,86.0,3.0,7.0,119.0
2025-05-31--22h-36m-49s,25.5,87.0,2.0,7.5,122.0
2025-05-31--22h-36m-49s,21.5,88.0,2.0,9.0,120.5
2025-05-31--22h-36m-49s,25.0,89.0,3.0,4.0,121.0
2025-05-31--22h-36m-49s,18.5,92.0,3.0,7.0,120.5
2025-05-31--22h-36m-49s,16.5,91.0,1.0,10.0,118.5
2025-05-31--22h-36m-49s,25.5,83.0,3.0,6.5,118.0
2025-05-31--22h-36m-49s,17.0,92.0,3.0,7.5,119.5
2025-05-31--22h-36m-49s,25.0,83.0,2.0,9.5,119.5
2025-05-31--22h-36m-49s,21.0,87.0,6.0,7.0,121.0
2025-05-31--22h-36m-49s,16.0,89.0,2.0,13.5,120.5
2025-05-31--22h-36m-49s,16.5,93.0,1.0,8.5,119.0
2025-05-31--22h-36m-49s,17.5,89.0,3.0,10.0,119.5
2025-05-31--22h-36m-49s,24.0,84.0,2.0,10.5,120.5
2025-05-31--22h-36m-49s,16.0,89.0,2.0,11.0,118.0
2025-05-31--22h-36m-49s,18.5,90.0,1.0,10.5,120.0
2025-05-31--22h-36m-49s,19.0,88.0,3.0,10.5,120.5
2025-05-31--22h-36m-49s,19.5,88.0,2.0,9.5,119.0
2025-05-31--22h-36m-49s,21.5,83.0,2.0,11.5,118.0
2025-05-31--22h-36m-49s,23.0,90.0,0.0,7.5,120.5
2025-05-31--22h-36m-49s,20.0,90.0,4.0,8.5,122.5
2025-05-31--22h-36m-49s,26.0,83.0,3.0,10.0,122.0
2025-05-31--22h-36m-49s,21.0,88.0,3.0,8.0,120.0
