detector_a_name,detector_b_name,estimation_label,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp
9,12,DB_H,H,H,0,0,2025-05-28--11h-42m-25s-420202
9,11,SB,H,H,0,0,2025-05-28--11h-42m-25s-420202
9,10,SB,H,H,0,0,2025-05-28--11h-42m-25s-420202
11,12,SB,H,H,0,0,2025-05-28--11h-42m-25s-420202
10,12,SB,H,H,0,0,2025-05-28--11h-42m-25s-420202
10,11,DB_V,H,H,0,2,2025-05-28--11h-42m-25s-420202
1,9,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
1,12,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
1,11,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
1,10,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
1,4,DB_H,H,H,0,0,2025-05-28--11h-42m-25s-420202
1,7,SB,H,H,0,0,2025-05-28--11h-42m-25s-420202
1,2,SB,H,H,0,0,2025-05-28--11h-42m-25s-420202
4,9,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
4,12,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
4,11,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
4,10,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
4,7,SB,H,H,0,0,2025-05-28--11h-42m-25s-420202
7,9,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
7,12,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
7,11,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
7,10,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
2,9,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
2,12,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
2,11,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
2,10,C,H,H,0,0,2025-05-28--11h-42m-25s-420202
2,4,SB,H,H,0,0,2025-05-28--11h-42m-25s-420202
2,7,DB_V,H,H,0,0,2025-05-28--11h-42m-25s-420202
9,12,DB_H,H,H,1,0,2025-05-28--11h-42m-25s-447042
9,11,SB,H,H,1,0,2025-05-28--11h-42m-25s-447042
9,10,SB,H,H,1,0,2025-05-28--11h-42m-25s-447042
11,12,SB,H,H,1,0,2025-05-28--11h-42m-25s-447042
10,12,SB,H,H,1,0,2025-05-28--11h-42m-25s-447042
10,11,DB_V,H,H,1,0,2025-05-28--11h-42m-25s-447042
1,9,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
1,12,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
1,11,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
1,10,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
1,4,DB_H,H,H,1,0,2025-05-28--11h-42m-25s-447042
1,7,SB,H,H,1,0,2025-05-28--11h-42m-25s-447042
1,2,SB,H,H,1,0,2025-05-28--11h-42m-25s-447042
4,9,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
4,12,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
4,11,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
4,10,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
4,7,SB,H,H,1,0,2025-05-28--11h-42m-25s-447042
7,9,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
7,12,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
7,11,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
7,10,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
2,9,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
2,12,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
2,11,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
2,10,C,H,H,1,0,2025-05-28--11h-42m-25s-447042
2,4,SB,H,H,1,0,2025-05-28--11h-42m-25s-447042
2,7,DB_V,H,H,1,2,2025-05-28--11h-42m-25s-447042
9,12,DB_H,H,H,2,0,2025-05-28--11h-42m-25s-466754
9,11,SB,H,H,2,0,2025-05-28--11h-42m-25s-466754
9,10,SB,H,H,2,0,2025-05-28--11h-42m-25s-466754
11,12,SB,H,H,2,0,2025-05-28--11h-42m-25s-466754
10,12,SB,H,H,2,0,2025-05-28--11h-42m-25s-466754
10,11,DB_V,H,H,2,2,2025-05-28--11h-42m-25s-466754
1,9,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
1,12,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
1,11,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
1,10,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
1,4,DB_H,H,H,2,0,2025-05-28--11h-42m-25s-466754
1,7,SB,H,H,2,0,2025-05-28--11h-42m-25s-466754
1,2,SB,H,H,2,0,2025-05-28--11h-42m-25s-466754
4,9,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
4,12,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
4,11,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
4,10,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
4,7,SB,H,H,2,0,2025-05-28--11h-42m-25s-466754
7,9,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
7,12,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
7,11,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
7,10,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
2,9,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
2,12,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
2,11,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
2,10,C,H,H,2,0,2025-05-28--11h-42m-25s-466754
2,4,SB,H,H,2,0,2025-05-28--11h-42m-25s-466754
2,7,DB_V,H,H,2,0,2025-05-28--11h-42m-25s-466754
9,12,DB_H,H,H,3,0,2025-05-28--11h-42m-25s-485015
9,11,SB,H,H,3,0,2025-05-28--11h-42m-25s-485015
9,10,SB,H,H,3,0,2025-05-28--11h-42m-25s-485015
11,12,SB,H,H,3,0,2025-05-28--11h-42m-25s-485015
10,12,SB,H,H,3,0,2025-05-28--11h-42m-25s-485015
10,11,DB_V,H,H,3,1,2025-05-28--11h-42m-25s-485015
1,9,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
1,12,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
1,11,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
1,10,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
1,4,DB_H,H,H,3,0,2025-05-28--11h-42m-25s-485015
1,7,SB,H,H,3,0,2025-05-28--11h-42m-25s-485015
1,2,SB,H,H,3,0,2025-05-28--11h-42m-25s-485015
4,9,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
4,12,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
4,11,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
4,10,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
4,7,SB,H,H,3,0,2025-05-28--11h-42m-25s-485015
7,9,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
7,12,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
7,11,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
7,10,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
2,9,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
2,12,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
2,11,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
2,10,C,H,H,3,0,2025-05-28--11h-42m-25s-485015
2,4,SB,H,H,3,0,2025-05-28--11h-42m-25s-485015
2,7,DB_V,H,H,3,0,2025-05-28--11h-42m-25s-485015
9,12,DB_H,H,H,4,0,2025-05-28--11h-42m-25s-506557
9,11,SB,H,H,4,0,2025-05-28--11h-42m-25s-506557
9,10,SB,H,H,4,0,2025-05-28--11h-42m-25s-506557
11,12,SB,H,H,4,0,2025-05-28--11h-42m-25s-506557
10,12,SB,H,H,4,0,2025-05-28--11h-42m-25s-506557
10,11,DB_V,H,H,4,0,2025-05-28--11h-42m-25s-506557
1,9,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
1,12,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
1,11,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
1,10,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
1,4,DB_H,H,H,4,0,2025-05-28--11h-42m-25s-506557
1,7,SB,H,H,4,0,2025-05-28--11h-42m-25s-506557
1,2,SB,H,H,4,0,2025-05-28--11h-42m-25s-506557
4,9,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
4,12,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
4,11,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
4,10,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
4,7,SB,H,H,4,0,2025-05-28--11h-42m-25s-506557
7,9,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
7,12,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
7,11,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
7,10,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
2,9,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
2,12,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
2,11,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
2,10,C,H,H,4,0,2025-05-28--11h-42m-25s-506557
2,4,SB,H,H,4,0,2025-05-28--11h-42m-25s-506557
2,7,DB_V,H,H,4,0,2025-05-28--11h-42m-25s-506557
9,12,DB_H,H,H,5,0,2025-05-28--11h-42m-25s-525190
9,11,SB,H,H,5,0,2025-05-28--11h-42m-25s-525190
9,10,SB,H,H,5,0,2025-05-28--11h-42m-25s-525190
11,12,SB,H,H,5,0,2025-05-28--11h-42m-25s-525190
10,12,SB,H,H,5,0,2025-05-28--11h-42m-25s-525190
10,11,DB_V,H,H,5,0,2025-05-28--11h-42m-25s-525190
1,9,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
1,12,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
1,11,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
1,10,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
1,4,DB_H,H,H,5,0,2025-05-28--11h-42m-25s-525190
1,7,SB,H,H,5,0,2025-05-28--11h-42m-25s-525190
1,2,SB,H,H,5,0,2025-05-28--11h-42m-25s-525190
4,9,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
4,12,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
4,11,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
4,10,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
4,7,SB,H,H,5,0,2025-05-28--11h-42m-25s-525190
7,9,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
7,12,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
7,11,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
7,10,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
2,9,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
2,12,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
2,11,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
2,10,C,H,H,5,0,2025-05-28--11h-42m-25s-525190
2,4,SB,H,H,5,0,2025-05-28--11h-42m-25s-525190
2,7,DB_V,H,H,5,0,2025-05-28--11h-42m-25s-525190
9,12,DB_H,H,H,6,0,2025-05-28--11h-42m-25s-545047
9,11,SB,H,H,6,0,2025-05-28--11h-42m-25s-545047
9,10,SB,H,H,6,0,2025-05-28--11h-42m-25s-545047
11,12,SB,H,H,6,0,2025-05-28--11h-42m-25s-545047
10,12,SB,H,H,6,0,2025-05-28--11h-42m-25s-545047
10,11,DB_V,H,H,6,0,2025-05-28--11h-42m-25s-545047
1,9,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
1,12,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
1,11,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
1,10,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
1,4,DB_H,H,H,6,0,2025-05-28--11h-42m-25s-545047
1,7,SB,H,H,6,0,2025-05-28--11h-42m-25s-545047
1,2,SB,H,H,6,0,2025-05-28--11h-42m-25s-545047
4,9,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
4,12,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
4,11,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
4,10,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
4,7,SB,H,H,6,0,2025-05-28--11h-42m-25s-545047
7,9,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
7,12,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
7,11,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
7,10,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
2,9,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
2,12,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
2,11,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
2,10,C,H,H,6,0,2025-05-28--11h-42m-25s-545047
2,4,SB,H,H,6,0,2025-05-28--11h-42m-25s-545047
2,7,DB_V,H,H,6,3,2025-05-28--11h-42m-25s-545047
9,12,DB_H,H,H,7,0,2025-05-28--11h-42m-25s-565821
9,11,SB,H,H,7,0,2025-05-28--11h-42m-25s-565821
9,10,SB,H,H,7,0,2025-05-28--11h-42m-25s-565821
11,12,SB,H,H,7,0,2025-05-28--11h-42m-25s-565821
10,12,SB,H,H,7,0,2025-05-28--11h-42m-25s-565821
10,11,DB_V,H,H,7,1,2025-05-28--11h-42m-25s-565821
1,9,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
1,12,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
1,11,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
1,10,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
1,4,DB_H,H,H,7,0,2025-05-28--11h-42m-25s-565821
1,7,SB,H,H,7,0,2025-05-28--11h-42m-25s-565821
1,2,SB,H,H,7,0,2025-05-28--11h-42m-25s-565821
4,9,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
4,12,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
4,11,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
4,10,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
4,7,SB,H,H,7,0,2025-05-28--11h-42m-25s-565821
7,9,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
7,12,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
7,11,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
7,10,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
2,9,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
2,12,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
2,11,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
2,10,C,H,H,7,0,2025-05-28--11h-42m-25s-565821
2,4,SB,H,H,7,0,2025-05-28--11h-42m-25s-565821
2,7,DB_V,H,H,7,1,2025-05-28--11h-42m-25s-565821
9,12,DB_H,H,H,8,0,2025-05-28--11h-42m-25s-585588
9,11,SB,H,H,8,0,2025-05-28--11h-42m-25s-585588
9,10,SB,H,H,8,0,2025-05-28--11h-42m-25s-585588
11,12,SB,H,H,8,0,2025-05-28--11h-42m-25s-585588
10,12,SB,H,H,8,0,2025-05-28--11h-42m-25s-585588
10,11,DB_V,H,H,8,1,2025-05-28--11h-42m-25s-585588
1,9,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
1,12,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
1,11,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
1,10,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
1,4,DB_H,H,H,8,0,2025-05-28--11h-42m-25s-585588
1,7,SB,H,H,8,0,2025-05-28--11h-42m-25s-585588
1,2,SB,H,H,8,0,2025-05-28--11h-42m-25s-585588
4,9,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
4,12,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
4,11,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
4,10,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
4,7,SB,H,H,8,0,2025-05-28--11h-42m-25s-585588
7,9,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
7,12,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
7,11,C,H,H,8,1,2025-05-28--11h-42m-25s-585588
7,10,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
2,9,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
2,12,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
2,11,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
2,10,C,H,H,8,0,2025-05-28--11h-42m-25s-585588
2,4,SB,H,H,8,0,2025-05-28--11h-42m-25s-585588
2,7,DB_V,H,H,8,0,2025-05-28--11h-42m-25s-585588
9,12,DB_H,H,H,9,0,2025-05-28--11h-42m-25s-605438
9,11,SB,H,H,9,0,2025-05-28--11h-42m-25s-605438
9,10,SB,H,H,9,0,2025-05-28--11h-42m-25s-605438
11,12,SB,H,H,9,0,2025-05-28--11h-42m-25s-605438
10,12,SB,H,H,9,0,2025-05-28--11h-42m-25s-605438
10,11,DB_V,H,H,9,3,2025-05-28--11h-42m-25s-605438
1,9,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
1,12,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
1,11,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
1,10,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
1,4,DB_H,H,H,9,0,2025-05-28--11h-42m-25s-605438
1,7,SB,H,H,9,0,2025-05-28--11h-42m-25s-605438
1,2,SB,H,H,9,0,2025-05-28--11h-42m-25s-605438
4,9,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
4,12,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
4,11,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
4,10,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
4,7,SB,H,H,9,0,2025-05-28--11h-42m-25s-605438
7,9,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
7,12,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
7,11,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
7,10,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
2,9,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
2,12,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
2,11,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
2,10,C,H,H,9,0,2025-05-28--11h-42m-25s-605438
2,4,SB,H,H,9,0,2025-05-28--11h-42m-25s-605438
2,7,DB_V,H,H,9,0,2025-05-28--11h-42m-25s-605438
9,12,DB_H,H,H,10,0,2025-05-28--11h-42m-25s-624895
9,11,SB,H,H,10,0,2025-05-28--11h-42m-25s-624895
9,10,SB,H,H,10,0,2025-05-28--11h-42m-25s-624895
11,12,SB,H,H,10,0,2025-05-28--11h-42m-25s-624895
10,12,SB,H,H,10,0,2025-05-28--11h-42m-25s-624895
10,11,DB_V,H,H,10,1,2025-05-28--11h-42m-25s-624895
1,9,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
1,12,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
1,11,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
1,10,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
1,4,DB_H,H,H,10,0,2025-05-28--11h-42m-25s-624895
1,7,SB,H,H,10,0,2025-05-28--11h-42m-25s-624895
1,2,SB,H,H,10,0,2025-05-28--11h-42m-25s-624895
4,9,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
4,12,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
4,11,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
4,10,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
4,7,SB,H,H,10,0,2025-05-28--11h-42m-25s-624895
7,9,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
7,12,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
7,11,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
7,10,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
2,9,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
2,12,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
2,11,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
2,10,C,H,H,10,0,2025-05-28--11h-42m-25s-624895
2,4,SB,H,H,10,0,2025-05-28--11h-42m-25s-624895
2,7,DB_V,H,H,10,1,2025-05-28--11h-42m-25s-624895
9,12,DB_H,H,H,11,0,2025-05-28--11h-42m-25s-644110
9,11,SB,H,H,11,0,2025-05-28--11h-42m-25s-644110
9,10,SB,H,H,11,0,2025-05-28--11h-42m-25s-644110
11,12,SB,H,H,11,0,2025-05-28--11h-42m-25s-644110
10,12,SB,H,H,11,0,2025-05-28--11h-42m-25s-644110
10,11,DB_V,H,H,11,1,2025-05-28--11h-42m-25s-644110
1,9,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
1,12,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
1,11,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
1,10,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
1,4,DB_H,H,H,11,0,2025-05-28--11h-42m-25s-644110
1,7,SB,H,H,11,0,2025-05-28--11h-42m-25s-644110
1,2,SB,H,H,11,0,2025-05-28--11h-42m-25s-644110
4,9,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
4,12,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
4,11,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
4,10,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
4,7,SB,H,H,11,0,2025-05-28--11h-42m-25s-644110
7,9,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
7,12,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
7,11,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
7,10,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
2,9,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
2,12,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
2,11,C,H,H,11,0,2025-05-28--11h-42m-25s-644110
2,10,C,H,H,11,1,2025-05-28--11h-42m-25s-644110
2,4,SB,H,H,11,0,2025-05-28--11h-42m-25s-644110
2,7,DB_V,H,H,11,0,2025-05-28--11h-42m-25s-644110
9,12,DB_H,H,H,12,0,2025-05-28--11h-42m-25s-664510
9,11,SB,H,H,12,0,2025-05-28--11h-42m-25s-664510
9,10,SB,H,H,12,0,2025-05-28--11h-42m-25s-664510
11,12,SB,H,H,12,0,2025-05-28--11h-42m-25s-664510
10,12,SB,H,H,12,0,2025-05-28--11h-42m-25s-664510
10,11,DB_V,H,H,12,0,2025-05-28--11h-42m-25s-664510
1,9,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
1,12,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
1,11,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
1,10,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
1,4,DB_H,H,H,12,0,2025-05-28--11h-42m-25s-664510
1,7,SB,H,H,12,0,2025-05-28--11h-42m-25s-664510
1,2,SB,H,H,12,0,2025-05-28--11h-42m-25s-664510
4,9,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
4,12,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
4,11,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
4,10,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
4,7,SB,H,H,12,0,2025-05-28--11h-42m-25s-664510
7,9,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
7,12,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
7,11,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
7,10,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
2,9,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
2,12,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
2,11,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
2,10,C,H,H,12,0,2025-05-28--11h-42m-25s-664510
2,4,SB,H,H,12,0,2025-05-28--11h-42m-25s-664510
2,7,DB_V,H,H,12,0,2025-05-28--11h-42m-25s-664510
9,12,DB_H,H,H,13,0,2025-05-28--11h-42m-25s-685038
9,11,SB,H,H,13,0,2025-05-28--11h-42m-25s-685038
9,10,SB,H,H,13,0,2025-05-28--11h-42m-25s-685038
11,12,SB,H,H,13,0,2025-05-28--11h-42m-25s-685038
10,12,SB,H,H,13,0,2025-05-28--11h-42m-25s-685038
10,11,DB_V,H,H,13,2,2025-05-28--11h-42m-25s-685038
1,9,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
1,12,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
1,11,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
1,10,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
1,4,DB_H,H,H,13,0,2025-05-28--11h-42m-25s-685038
1,7,SB,H,H,13,0,2025-05-28--11h-42m-25s-685038
1,2,SB,H,H,13,0,2025-05-28--11h-42m-25s-685038
4,9,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
4,12,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
4,11,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
4,10,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
4,7,SB,H,H,13,0,2025-05-28--11h-42m-25s-685038
7,9,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
7,12,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
7,11,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
7,10,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
2,9,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
2,12,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
2,11,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
2,10,C,H,H,13,0,2025-05-28--11h-42m-25s-685038
2,4,SB,H,H,13,0,2025-05-28--11h-42m-25s-685038
2,7,DB_V,H,H,13,0,2025-05-28--11h-42m-25s-685038
9,12,DB_H,H,H,14,0,2025-05-28--11h-42m-25s-708460
9,11,SB,H,H,14,0,2025-05-28--11h-42m-25s-708460
9,10,SB,H,H,14,0,2025-05-28--11h-42m-25s-708460
11,12,SB,H,H,14,0,2025-05-28--11h-42m-25s-708460
10,12,SB,H,H,14,0,2025-05-28--11h-42m-25s-708460
10,11,DB_V,H,H,14,0,2025-05-28--11h-42m-25s-708460
1,9,C,H,H,14,0,2025-05-28--11h-42m-25s-708460
1,12,C,H,H,14,0,2025-05-28--11h-42m-25s-708460
1,11,C,H,H,14,0,2025-05-28--11h-42m-25s-708460
1,10,C,H,H,14,0,2025-05-28--11h-42m-25s-708460
1,4,DB_H,H,H,14,0,2025-05-28--11h-42m-25s-708460
1,7,SB,H,H,14,0,2025-05-28--11h-42m-25s-708460
1,2,SB,H,H,14,0,2025-05-28--11h-42m-25s-708460
4,9,C,H,H,14,0,2025-05-28--11h-42m-25s-708460
4,12,C,H,H,14,0,2025-05-28--11h-42m-25s-708460
4,11,C,H,H,14,0,2025-05-28--11h-42m-25s-708460
4,10,C,H,H,14,0,2025-05-28--11h-42m-25s-708460
4,7,SB,H,H,14,0,2025-05-28--11h-42m-25s-708460
7,9,C,H,H,14,0,2025-05-28--11h-42m-25s-708460
7,12,C,H,H,14,0,2025-05-28--11h-42m-25s-708460
7,11,C,H,H,14,0,2025-05-28--11h-42m-25s-708460
