data_dir,C,SB,DB_V,DB_H,N
2025-06-18--19h-11m-14s,102.0,50.0,21.0,27.0,200.0
2025-06-18--19h-11m-14s,106.0,53.0,21.0,20.0,200.0
2025-06-18--19h-11m-14s,107.0,53.0,21.0,19.0,200.0
2025-06-18--19h-11m-14s,100.0,45.0,23.0,32.0,200.0
2025-06-18--19h-11m-14s,90.0,48.0,24.0,38.0,200.0
2025-06-18--19h-11m-14s,116.0,43.0,21.0,20.0,200.0
2025-06-18--19h-11m-14s,98.0,48.0,25.0,29.0,200.0
2025-06-18--19h-11m-14s,97.0,51.0,25.0,27.0,200.0
2025-06-18--19h-11m-14s,96.0,60.0,22.0,22.0,200.0
2025-06-18--19h-11m-14s,91.0,59.0,33.0,17.0,200.0
2025-06-18--19h-11m-14s,90.0,48.0,27.0,35.0,200.0
2025-06-18--19h-11m-14s,106.0,51.0,21.0,22.0,200.0
2025-06-18--19h-11m-14s,96.0,49.0,24.0,31.0,200.0
2025-06-18--19h-11m-14s,108.0,51.0,15.0,26.0,200.0
2025-06-18--19h-11m-14s,97.0,48.0,25.0,30.0,200.0
2025-06-18--19h-11m-14s,91.0,56.0,25.0,28.0,200.0
2025-06-18--19h-11m-14s,111.0,46.0,21.0,22.0,200.0
2025-06-18--19h-11m-14s,105.0,43.0,24.0,28.0,200.0
2025-06-18--19h-11m-14s,97.0,50.0,24.0,29.0,200.0
2025-06-18--19h-11m-14s,100.0,53.0,22.0,25.0,200.0
2025-06-18--19h-11m-14s,90.0,50.0,22.0,38.0,200.0
2025-06-18--19h-11m-14s,92.0,48.0,29.0,31.0,200.0
2025-06-18--19h-11m-14s,106.0,43.0,25.0,26.0,200.0
2025-06-18--19h-11m-14s,102.0,48.0,31.0,19.0,200.0
2025-06-18--19h-11m-14s,102.0,49.0,30.0,19.0,200.0
2025-06-18--19h-11m-14s,106.0,42.0,26.0,26.0,200.0
2025-06-18--19h-11m-14s,93.0,53.0,27.0,27.0,200.0
2025-06-18--19h-11m-14s,94.0,54.0,22.0,30.0,200.0
2025-06-18--19h-11m-14s,102.0,41.0,26.0,31.0,200.0
2025-06-18--19h-11m-14s,95.0,47.0,24.0,34.0,200.0
2025-06-18--19h-11m-14s,105.0,46.0,26.0,23.0,200.0
2025-06-18--19h-11m-14s,103.0,53.0,21.0,23.0,200.0
2025-06-18--19h-11m-14s,106.0,43.0,19.0,32.0,200.0
2025-06-18--19h-11m-14s,101.0,46.0,25.0,28.0,200.0
2025-06-18--19h-11m-14s,85.0,57.0,31.0,27.0,200.0
2025-06-18--19h-11m-14s,95.0,53.0,20.0,32.0,200.0
2025-06-18--19h-11m-14s,100.0,49.0,23.0,28.0,200.0
2025-06-18--19h-11m-14s,103.0,46.0,15.0,36.0,200.0
2025-06-18--19h-11m-14s,100.0,47.0,29.0,24.0,200.0
2025-06-18--19h-11m-14s,91.0,52.0,31.0,26.0,200.0
2025-06-18--19h-11m-14s,95.0,61.0,21.0,23.0,200.0
2025-06-18--19h-11m-14s,90.0,46.0,30.0,34.0,200.0
2025-06-18--19h-11m-14s,104.0,45.0,24.0,27.0,200.0
2025-06-18--19h-11m-14s,106.0,48.0,23.0,23.0,200.0
2025-06-18--19h-11m-14s,93.0,52.0,22.0,33.0,200.0
2025-06-18--19h-11m-14s,104.0,48.0,23.0,25.0,200.0
2025-06-18--19h-11m-14s,104.0,47.0,22.0,27.0,200.0
2025-06-18--19h-11m-14s,111.0,46.0,17.0,26.0,200.0
2025-06-18--19h-11m-14s,102.0,54.0,19.0,25.0,200.0
2025-06-18--19h-11m-14s,87.0,48.0,27.0,38.0,200.0
2025-06-18--19h-11m-14s,111.0,46.0,18.0,25.0,200.0
2025-06-18--19h-11m-14s,91.0,52.0,27.0,30.0,200.0
2025-06-18--19h-11m-14s,96.0,61.0,19.0,24.0,200.0
2025-06-18--19h-11m-14s,107.0,47.0,19.0,27.0,200.0
2025-06-18--19h-11m-14s,80.0,60.0,24.0,36.0,200.0
2025-06-18--19h-11m-14s,103.0,57.0,18.0,22.0,200.0
2025-06-18--19h-11m-14s,101.0,59.0,24.0,16.0,200.0
2025-06-18--19h-11m-14s,100.0,43.0,27.0,30.0,200.0
2025-06-18--19h-11m-14s,97.0,58.0,23.0,22.0,200.0
2025-06-18--19h-11m-14s,110.0,51.0,13.0,26.0,200.0
2025-06-18--19h-11m-14s,100.0,47.0,29.0,24.0,200.0
