data_dir,C,DB_H,DB_V,SB,N
2025-05-29--06h-12m-09s,4.0,91.0,5.0,20.0,120.0
2025-05-29--06h-12m-09s,4.5,85.0,2.0,28.5,120.0
2025-05-29--06h-12m-09s,4.5,92.0,1.0,22.5,120.0
2025-05-29--06h-12m-09s,4.5,89.0,5.0,21.5,120.0
2025-05-29--06h-12m-09s,4.0,94.0,1.0,21.0,120.0
2025-05-29--06h-12m-09s,3.0,93.0,3.0,21.0,120.0
2025-05-29--06h-12m-09s,3.5,93.0,4.0,19.5,120.0
2025-05-29--06h-12m-09s,5.0,95.0,2.0,18.0,120.0
2025-05-29--06h-12m-09s,1.5,94.0,4.0,20.5,120.0
2025-05-29--06h-12m-09s,5.5,85.0,4.0,25.5,120.0
2025-05-29--06h-12m-09s,4.0,93.0,3.0,20.0,120.0
2025-05-29--06h-12m-09s,7.0,88.0,2.0,23.0,120.0
2025-05-29--06h-12m-09s,4.5,85.0,5.0,25.5,120.0
2025-05-29--06h-12m-09s,6.5,84.0,3.0,26.5,120.0
2025-05-29--06h-12m-09s,3.5,84.0,2.0,30.5,120.0
2025-05-29--06h-12m-09s,8.0,94.0,1.0,17.0,120.0
2025-05-29--06h-12m-09s,4.5,95.0,1.0,19.5,120.0
2025-05-29--06h-12m-09s,5.0,85.0,5.0,25.0,120.0
2025-05-29--06h-12m-09s,2.5,96.0,2.0,19.5,120.0
2025-05-29--06h-12m-09s,5.5,87.0,4.0,23.5,120.0
2025-05-29--06h-12m-09s,8.0,91.0,1.0,20.0,120.0
2025-05-29--06h-12m-09s,3.5,92.0,3.0,21.5,120.0
2025-05-29--06h-12m-09s,5.0,94.0,1.0,20.0,120.0
2025-05-29--06h-12m-09s,1.5,90.0,4.0,24.5,120.0
2025-05-29--06h-12m-09s,2.0,89.0,2.0,27.0,120.0
2025-05-29--06h-12m-09s,2.0,99.0,4.0,15.0,120.0
2025-05-29--06h-12m-09s,5.0,88.0,1.0,26.0,120.0
2025-05-29--06h-12m-09s,4.5,90.0,1.0,24.5,120.0
2025-05-29--06h-12m-09s,3.5,91.0,1.0,24.5,120.0
2025-05-29--06h-12m-09s,3.5,91.0,1.0,24.5,120.0
2025-05-29--06h-12m-09s,6.5,90.0,3.0,20.5,120.0
2025-05-29--06h-12m-09s,4.5,93.0,2.0,20.5,120.0
2025-05-29--06h-12m-09s,3.0,95.0,1.0,21.0,120.0
2025-05-29--06h-12m-09s,3.5,88.0,2.0,26.5,120.0
2025-05-29--06h-12m-09s,3.0,93.0,2.0,22.0,120.0
2025-05-29--06h-12m-09s,5.0,89.0,1.0,25.0,120.0
2025-05-29--06h-12m-09s,4.5,89.0,1.0,25.5,120.0
2025-05-29--06h-12m-09s,3.0,95.0,1.0,21.0,120.0
2025-05-29--06h-12m-09s,5.0,88.0,1.0,26.0,120.0
2025-05-29--06h-12m-09s,2.5,93.0,1.0,23.5,120.0
2025-05-29--06h-12m-09s,4.0,86.0,1.0,29.0,120.0
2025-05-29--06h-12m-09s,5.0,94.0,0.0,21.0,120.0
2025-05-29--06h-12m-09s,3.5,93.0,2.0,21.5,120.0
2025-05-29--06h-12m-09s,3.0,89.0,3.0,25.0,120.0
2025-05-29--06h-12m-09s,3.5,93.0,3.0,20.5,120.0
2025-05-29--06h-12m-09s,1.0,98.0,2.0,19.0,120.0
2025-05-29--06h-12m-09s,5.0,89.0,2.0,24.0,120.0
2025-05-29--06h-12m-09s,4.0,89.0,2.0,25.0,120.0
2025-05-29--06h-12m-09s,2.5,90.0,5.0,22.5,120.0
2025-05-29--06h-12m-09s,6.5,89.0,2.0,22.5,120.0
