data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-28--11h-41m-17s,0,0.0,0.0,3.0,1.0,4.0
2025-05-28--11h-41m-17s,1,0.0,0.0,5.0,1.5,6.5
2025-05-28--11h-41m-17s,2,0.0,0.0,3.0,1.0,4.0
2025-05-28--11h-41m-17s,3,0.5,0.0,2.0,1.5,4.0
2025-05-28--11h-41m-17s,4,0.0,0.0,3.0,1.0,4.0
2025-05-28--11h-41m-17s,5,0.0,0.0,4.0,0.0,4.0
2025-05-28--11h-41m-17s,6,0.0,0.0,2.0,0.5,2.5
2025-05-28--11h-41m-17s,7,0.0,0.0,5.0,0.5,5.5
2025-05-28--11h-41m-17s,8,0.0,0.0,3.0,1.5,4.5
2025-05-28--11h-41m-17s,9,0.0,0.0,2.0,1.0,3.0
2025-05-28--11h-41m-17s,10,0.0,0.0,1.0,0.5,1.5
2025-05-28--11h-41m-17s,11,0.0,0.0,1.0,0.0,1.0
2025-05-28--11h-41m-17s,12,0.0,0.0,7.0,0.5,7.5
2025-05-28--11h-41m-17s,13,0.0,0.0,5.0,0.5,5.5
2025-05-28--11h-41m-17s,14,0.5,0.0,5.0,2.0,7.5
2025-05-28--11h-41m-17s,15,0.5,0.0,4.0,0.5,5.0
2025-05-28--11h-41m-17s,16,0.0,0.0,3.0,0.0,3.0
2025-05-28--11h-41m-17s,17,0.0,0.0,10.0,0.5,10.5
2025-05-28--11h-41m-17s,18,0.0,0.0,3.0,2.0,5.0
2025-05-28--11h-41m-17s,19,0.0,0.0,2.0,0.5,2.5
2025-05-28--11h-41m-17s,20,0.0,0.0,6.0,1.5,7.5
2025-05-28--11h-41m-17s,21,0.0,1.0,2.0,1.0,4.0
2025-05-28--11h-41m-17s,22,0.5,0.0,4.0,0.5,5.0
2025-05-28--11h-41m-17s,23,0.5,0.0,4.0,0.5,5.0
2025-05-28--11h-41m-17s,24,0.0,0.0,4.0,0.0,4.0
2025-05-28--11h-41m-17s,25,0.0,0.0,5.0,0.0,5.0
2025-05-28--11h-41m-17s,26,0.0,0.0,5.0,0.5,5.5
2025-05-28--11h-41m-17s,27,0.0,0.0,3.0,1.0,4.0
2025-05-28--11h-41m-17s,28,0.0,0.0,5.0,1.5,6.5
2025-05-28--11h-41m-17s,29,0.0,0.0,7.0,1.0,8.0
2025-05-28--11h-41m-17s,30,0.0,0.0,4.0,1.0,5.0
2025-05-28--11h-41m-17s,31,0.0,0.0,2.0,0.0,2.0
2025-05-28--11h-41m-17s,32,0.5,0.0,2.0,0.0,2.5
2025-05-28--11h-41m-17s,33,0.0,0.0,7.0,1.5,8.5
2025-05-28--11h-41m-17s,34,0.0,0.0,3.0,0.5,3.5
2025-05-28--11h-41m-17s,35,0.5,0.0,3.0,0.0,3.5
2025-05-28--11h-41m-17s,36,0.5,0.0,2.0,0.5,3.0
2025-05-28--11h-41m-17s,37,0.0,1.0,6.0,0.0,7.0
2025-05-28--11h-41m-17s,38,0.0,0.0,3.0,0.5,3.5
2025-05-28--11h-41m-17s,39,0.0,0.0,3.0,0.5,3.5
2025-05-28--11h-41m-17s,40,0.0,0.0,4.0,1.5,5.5
2025-05-28--11h-41m-17s,41,0.0,0.0,5.0,2.0,7.0
2025-05-28--11h-41m-17s,42,0.0,0.0,2.0,0.0,2.0
2025-05-28--11h-41m-17s,43,0.0,0.0,2.0,1.5,3.5
2025-05-28--11h-41m-17s,44,0.0,1.0,7.0,1.0,9.0
2025-05-28--11h-41m-17s,45,0.5,0.0,2.0,0.5,3.0
2025-05-28--11h-41m-17s,46,0.0,0.0,1.0,0.5,1.5
2025-05-28--11h-41m-17s,47,0.0,0.0,3.0,0.5,3.5
2025-05-28--11h-41m-17s,48,0.0,0.0,3.0,1.5,4.5
2025-05-28--11h-41m-17s,49,0.5,0.0,6.0,0.5,7.0
2025-05-28--11h-41m-17s,50,0.0,0.0,1.0,1.0,2.0
2025-05-28--11h-41m-17s,51,0.0,0.0,1.0,0.5,1.5
2025-05-28--11h-41m-17s,52,0.0,0.0,6.0,1.0,7.0
2025-05-28--11h-41m-17s,53,0.0,0.0,2.0,0.5,2.5
2025-05-28--11h-41m-17s,54,0.0,0.0,9.0,0.0,9.0
2025-05-28--11h-41m-17s,55,0.0,0.0,5.0,0.0,5.0
2025-05-28--11h-41m-17s,56,0.0,0.0,7.0,0.0,7.0
2025-05-28--11h-41m-17s,57,0.5,1.0,2.0,0.0,3.5
2025-05-28--11h-41m-17s,58,0.0,0.0,6.0,0.0,6.0
2025-05-28--11h-41m-17s,59,0.0,0.0,1.0,0.5,1.5
