detector_a_name,detector_b_name,tomography_setting_t,tomography_setting_r,repetition,coincidences,timestamp
9,12,H,H,0,0,2025-05-30--14h-02m-16s-929063
9,11,H,H,0,0,2025-05-30--14h-02m-16s-929063
9,10,H,H,0,0,2025-05-30--14h-02m-16s-929063
11,12,H,H,0,0,2025-05-30--14h-02m-16s-929063
10,12,H,H,0,0,2025-05-30--14h-02m-16s-929063
10,11,H,H,0,0,2025-05-30--14h-02m-16s-929063
1,9,H,H,0,0,2025-05-30--14h-02m-16s-929063
1,12,H,H,0,0,2025-05-30--14h-02m-16s-929063
1,11,H,H,0,0,2025-05-30--14h-02m-16s-929063
1,10,H,H,0,0,2025-05-30--14h-02m-16s-929063
1,4,H,H,0,1,2025-05-30--14h-02m-16s-929063
1,7,H,H,0,0,2025-05-30--14h-02m-16s-929063
1,2,H,H,0,0,2025-05-30--14h-02m-16s-929063
4,9,H,H,0,0,2025-05-30--14h-02m-16s-929063
4,12,H,H,0,0,2025-05-30--14h-02m-16s-929063
4,11,H,H,0,0,2025-05-30--14h-02m-16s-929063
4,10,H,H,0,0,2025-05-30--14h-02m-16s-929063
4,7,H,H,0,0,2025-05-30--14h-02m-16s-929063
7,9,H,H,0,0,2025-05-30--14h-02m-16s-929063
7,12,H,H,0,0,2025-05-30--14h-02m-16s-929063
7,11,H,H,0,0,2025-05-30--14h-02m-16s-929063
7,10,H,H,0,0,2025-05-30--14h-02m-16s-929063
2,9,H,H,0,0,2025-05-30--14h-02m-16s-929063
2,12,H,H,0,0,2025-05-30--14h-02m-16s-929063
2,11,H,H,0,0,2025-05-30--14h-02m-16s-929063
2,10,H,H,0,0,2025-05-30--14h-02m-16s-929063
2,4,H,H,0,0,2025-05-30--14h-02m-16s-929063
2,7,H,H,0,0,2025-05-30--14h-02m-16s-929063
9,12,H,H,1,1,2025-05-30--14h-02m-16s-948515
9,11,H,H,1,0,2025-05-30--14h-02m-16s-948515
9,10,H,H,1,0,2025-05-30--14h-02m-16s-948515
11,12,H,H,1,0,2025-05-30--14h-02m-16s-948515
10,12,H,H,1,0,2025-05-30--14h-02m-16s-948515
10,11,H,H,1,0,2025-05-30--14h-02m-16s-948515
1,9,H,H,1,0,2025-05-30--14h-02m-16s-948515
1,12,H,H,1,0,2025-05-30--14h-02m-16s-948515
1,11,H,H,1,0,2025-05-30--14h-02m-16s-948515
1,10,H,H,1,0,2025-05-30--14h-02m-16s-948515
1,4,H,H,1,0,2025-05-30--14h-02m-16s-948515
1,7,H,H,1,0,2025-05-30--14h-02m-16s-948515
1,2,H,H,1,0,2025-05-30--14h-02m-16s-948515
4,9,H,H,1,0,2025-05-30--14h-02m-16s-948515
4,12,H,H,1,0,2025-05-30--14h-02m-16s-948515
4,11,H,H,1,0,2025-05-30--14h-02m-16s-948515
4,10,H,H,1,0,2025-05-30--14h-02m-16s-948515
4,7,H,H,1,0,2025-05-30--14h-02m-16s-948515
7,9,H,H,1,0,2025-05-30--14h-02m-16s-948515
7,12,H,H,1,0,2025-05-30--14h-02m-16s-948515
7,11,H,H,1,0,2025-05-30--14h-02m-16s-948515
7,10,H,H,1,0,2025-05-30--14h-02m-16s-948515
2,9,H,H,1,0,2025-05-30--14h-02m-16s-948515
2,12,H,H,1,0,2025-05-30--14h-02m-16s-948515
2,11,H,H,1,0,2025-05-30--14h-02m-16s-948515
2,10,H,H,1,0,2025-05-30--14h-02m-16s-948515
2,4,H,H,1,0,2025-05-30--14h-02m-16s-948515
2,7,H,H,1,0,2025-05-30--14h-02m-16s-948515
9,12,H,H,2,0,2025-05-30--14h-02m-16s-960431
9,11,H,H,2,0,2025-05-30--14h-02m-16s-960431
9,10,H,H,2,0,2025-05-30--14h-02m-16s-960431
11,12,H,H,2,0,2025-05-30--14h-02m-16s-960431
10,12,H,H,2,0,2025-05-30--14h-02m-16s-960431
10,11,H,H,2,0,2025-05-30--14h-02m-16s-960431
1,9,H,H,2,0,2025-05-30--14h-02m-16s-960431
1,12,H,H,2,0,2025-05-30--14h-02m-16s-960431
1,11,H,H,2,0,2025-05-30--14h-02m-16s-960431
1,10,H,H,2,0,2025-05-30--14h-02m-16s-960431
1,4,H,H,2,1,2025-05-30--14h-02m-16s-960431
1,7,H,H,2,0,2025-05-30--14h-02m-16s-960431
1,2,H,H,2,0,2025-05-30--14h-02m-16s-960431
4,9,H,H,2,0,2025-05-30--14h-02m-16s-960431
4,12,H,H,2,0,2025-05-30--14h-02m-16s-960431
4,11,H,H,2,0,2025-05-30--14h-02m-16s-960431
4,10,H,H,2,0,2025-05-30--14h-02m-16s-960431
4,7,H,H,2,0,2025-05-30--14h-02m-16s-960431
7,9,H,H,2,0,2025-05-30--14h-02m-16s-960431
7,12,H,H,2,0,2025-05-30--14h-02m-16s-960431
7,11,H,H,2,0,2025-05-30--14h-02m-16s-960431
7,10,H,H,2,0,2025-05-30--14h-02m-16s-960431
2,9,H,H,2,0,2025-05-30--14h-02m-16s-960431
2,12,H,H,2,0,2025-05-30--14h-02m-16s-960431
2,11,H,H,2,0,2025-05-30--14h-02m-16s-960431
2,10,H,H,2,0,2025-05-30--14h-02m-16s-960431
2,4,H,H,2,0,2025-05-30--14h-02m-16s-960431
2,7,H,H,2,0,2025-05-30--14h-02m-16s-960431
9,12,H,H,3,0,2025-05-30--14h-02m-16s-969665
9,11,H,H,3,0,2025-05-30--14h-02m-16s-969665
9,10,H,H,3,0,2025-05-30--14h-02m-16s-969665
11,12,H,H,3,0,2025-05-30--14h-02m-16s-969665
10,12,H,H,3,0,2025-05-30--14h-02m-16s-969665
10,11,H,H,3,0,2025-05-30--14h-02m-16s-969665
1,9,H,H,3,0,2025-05-30--14h-02m-16s-969665
1,12,H,H,3,0,2025-05-30--14h-02m-16s-969665
1,11,H,H,3,0,2025-05-30--14h-02m-16s-969665
1,10,H,H,3,0,2025-05-30--14h-02m-16s-969665
1,4,H,H,3,0,2025-05-30--14h-02m-16s-969665
1,7,H,H,3,0,2025-05-30--14h-02m-16s-969665
1,2,H,H,3,0,2025-05-30--14h-02m-16s-969665
4,9,H,H,3,0,2025-05-30--14h-02m-16s-969665
4,12,H,H,3,0,2025-05-30--14h-02m-16s-969665
4,11,H,H,3,0,2025-05-30--14h-02m-16s-969665
4,10,H,H,3,0,2025-05-30--14h-02m-16s-969665
4,7,H,H,3,0,2025-05-30--14h-02m-16s-969665
7,9,H,H,3,0,2025-05-30--14h-02m-16s-969665
7,12,H,H,3,0,2025-05-30--14h-02m-16s-969665
7,11,H,H,3,0,2025-05-30--14h-02m-16s-969665
7,10,H,H,3,0,2025-05-30--14h-02m-16s-969665
2,9,H,H,3,0,2025-05-30--14h-02m-16s-969665
2,12,H,H,3,0,2025-05-30--14h-02m-16s-969665
2,11,H,H,3,0,2025-05-30--14h-02m-16s-969665
2,10,H,H,3,0,2025-05-30--14h-02m-16s-969665
2,4,H,H,3,0,2025-05-30--14h-02m-16s-969665
2,7,H,H,3,0,2025-05-30--14h-02m-16s-969665
9,12,H,H,5,1,2025-05-30--14h-02m-16s-989438
9,11,H,H,5,0,2025-05-30--14h-02m-16s-989438
9,10,H,H,5,0,2025-05-30--14h-02m-16s-989438
11,12,H,H,5,0,2025-05-30--14h-02m-16s-989438
10,12,H,H,5,0,2025-05-30--14h-02m-16s-989438
10,11,H,H,5,0,2025-05-30--14h-02m-16s-989438
1,9,H,H,5,0,2025-05-30--14h-02m-16s-989438
1,12,H,H,5,0,2025-05-30--14h-02m-16s-989438
1,11,H,H,5,0,2025-05-30--14h-02m-16s-989438
1,10,H,H,5,0,2025-05-30--14h-02m-16s-989438
1,4,H,H,5,1,2025-05-30--14h-02m-16s-989438
1,7,H,H,5,0,2025-05-30--14h-02m-16s-989438
1,2,H,H,5,0,2025-05-30--14h-02m-16s-989438
4,9,H,H,5,0,2025-05-30--14h-02m-16s-989438
4,12,H,H,5,0,2025-05-30--14h-02m-16s-989438
4,11,H,H,5,0,2025-05-30--14h-02m-16s-989438
4,10,H,H,5,0,2025-05-30--14h-02m-16s-989438
4,7,H,H,5,0,2025-05-30--14h-02m-16s-989438
7,9,H,H,5,0,2025-05-30--14h-02m-16s-989438
7,12,H,H,5,0,2025-05-30--14h-02m-16s-989438
7,11,H,H,5,0,2025-05-30--14h-02m-16s-989438
7,10,H,H,5,0,2025-05-30--14h-02m-16s-989438
2,9,H,H,5,0,2025-05-30--14h-02m-16s-989438
2,12,H,H,5,0,2025-05-30--14h-02m-16s-989438
2,11,H,H,5,0,2025-05-30--14h-02m-16s-989438
2,10,H,H,5,0,2025-05-30--14h-02m-16s-989438
2,4,H,H,5,0,2025-05-30--14h-02m-16s-989438
2,7,H,H,5,0,2025-05-30--14h-02m-16s-989438
9,12,H,H,6,0,2025-05-30--14h-02m-16s-998823
9,11,H,H,6,0,2025-05-30--14h-02m-16s-998823
9,10,H,H,6,0,2025-05-30--14h-02m-16s-998823
11,12,H,H,6,0,2025-05-30--14h-02m-16s-998823
10,12,H,H,6,0,2025-05-30--14h-02m-16s-998823
10,11,H,H,6,0,2025-05-30--14h-02m-16s-998823
1,9,H,H,6,0,2025-05-30--14h-02m-16s-998823
1,12,H,H,6,0,2025-05-30--14h-02m-16s-998823
1,11,H,H,6,0,2025-05-30--14h-02m-16s-998823
1,10,H,H,6,0,2025-05-30--14h-02m-16s-998823
1,4,H,H,6,1,2025-05-30--14h-02m-16s-998823
1,7,H,H,6,0,2025-05-30--14h-02m-16s-998823
1,2,H,H,6,0,2025-05-30--14h-02m-16s-998823
4,9,H,H,6,0,2025-05-30--14h-02m-16s-998823
4,12,H,H,6,1,2025-05-30--14h-02m-16s-998823
4,11,H,H,6,0,2025-05-30--14h-02m-16s-998823
4,10,H,H,6,0,2025-05-30--14h-02m-16s-998823
4,7,H,H,6,0,2025-05-30--14h-02m-16s-998823
7,9,H,H,6,0,2025-05-30--14h-02m-16s-998823
7,12,H,H,6,0,2025-05-30--14h-02m-16s-998823
7,11,H,H,6,0,2025-05-30--14h-02m-16s-998823
7,10,H,H,6,0,2025-05-30--14h-02m-16s-998823
2,9,H,H,6,0,2025-05-30--14h-02m-16s-998823
2,12,H,H,6,0,2025-05-30--14h-02m-16s-998823
2,11,H,H,6,0,2025-05-30--14h-02m-16s-998823
2,10,H,H,6,0,2025-05-30--14h-02m-16s-998823
2,4,H,H,6,0,2025-05-30--14h-02m-16s-998823
2,7,H,H,6,0,2025-05-30--14h-02m-16s-998823
9,12,H,H,7,1,2025-05-30--14h-02m-17s-009044
9,11,H,H,7,0,2025-05-30--14h-02m-17s-009044
9,10,H,H,7,0,2025-05-30--14h-02m-17s-009044
11,12,H,H,7,0,2025-05-30--14h-02m-17s-009044
10,12,H,H,7,0,2025-05-30--14h-02m-17s-009044
10,11,H,H,7,0,2025-05-30--14h-02m-17s-009044
1,9,H,H,7,0,2025-05-30--14h-02m-17s-009044
1,12,H,H,7,0,2025-05-30--14h-02m-17s-009044
1,11,H,H,7,0,2025-05-30--14h-02m-17s-009044
1,10,H,H,7,0,2025-05-30--14h-02m-17s-009044
1,4,H,H,7,0,2025-05-30--14h-02m-17s-009044
1,7,H,H,7,0,2025-05-30--14h-02m-17s-009044
1,2,H,H,7,0,2025-05-30--14h-02m-17s-009044
4,9,H,H,7,0,2025-05-30--14h-02m-17s-009044
4,12,H,H,7,0,2025-05-30--14h-02m-17s-009044
4,11,H,H,7,0,2025-05-30--14h-02m-17s-009044
4,10,H,H,7,0,2025-05-30--14h-02m-17s-009044
4,7,H,H,7,0,2025-05-30--14h-02m-17s-009044
7,9,H,H,7,0,2025-05-30--14h-02m-17s-009044
7,12,H,H,7,0,2025-05-30--14h-02m-17s-009044
7,11,H,H,7,0,2025-05-30--14h-02m-17s-009044
7,10,H,H,7,0,2025-05-30--14h-02m-17s-009044
2,9,H,H,7,0,2025-05-30--14h-02m-17s-009044
2,12,H,H,7,0,2025-05-30--14h-02m-17s-009044
2,11,H,H,7,0,2025-05-30--14h-02m-17s-009044
2,10,H,H,7,0,2025-05-30--14h-02m-17s-009044
