detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-56m-13s-641068
9,11,SB,0,0,2025-05-23--16h-56m-13s-641068
9,10,SB,0,0,2025-05-23--16h-56m-13s-641068
11,12,SB,0,0,2025-05-23--16h-56m-13s-641068
10,12,SB,0,1,2025-05-23--16h-56m-13s-641068
10,11,DB_V,0,0,2025-05-23--16h-56m-13s-641068
1,9,C,0,0,2025-05-23--16h-56m-13s-641068
1,12,C,0,0,2025-05-23--16h-56m-13s-641068
1,11,C,0,0,2025-05-23--16h-56m-13s-641068
1,10,C,0,0,2025-05-23--16h-56m-13s-641068
1,4,DB_H,0,0,2025-05-23--16h-56m-13s-641068
1,7,SB,0,0,2025-05-23--16h-56m-13s-641068
1,2,SB,0,0,2025-05-23--16h-56m-13s-641068
4,9,C,0,0,2025-05-23--16h-56m-13s-641068
4,12,C,0,0,2025-05-23--16h-56m-13s-641068
4,11,C,0,0,2025-05-23--16h-56m-13s-641068
4,10,C,0,0,2025-05-23--16h-56m-13s-641068
4,7,SB,0,0,2025-05-23--16h-56m-13s-641068
7,9,C,0,0,2025-05-23--16h-56m-13s-641068
7,12,C,0,0,2025-05-23--16h-56m-13s-641068
7,11,C,0,0,2025-05-23--16h-56m-13s-641068
7,10,C,0,0,2025-05-23--16h-56m-13s-641068
2,9,C,0,0,2025-05-23--16h-56m-13s-641068
2,12,C,0,0,2025-05-23--16h-56m-13s-641068
2,11,C,0,0,2025-05-23--16h-56m-13s-641068
2,10,C,0,0,2025-05-23--16h-56m-13s-641068
2,4,SB,0,0,2025-05-23--16h-56m-13s-641068
2,7,DB_V,0,0,2025-05-23--16h-56m-13s-641068
9,12,DB_H,1,0,2025-05-23--16h-56m-13s-668058
9,11,SB,1,0,2025-05-23--16h-56m-13s-668058
9,10,SB,1,0,2025-05-23--16h-56m-13s-668058
11,12,SB,1,0,2025-05-23--16h-56m-13s-668058
10,12,SB,1,1,2025-05-23--16h-56m-13s-668058
10,11,DB_V,1,0,2025-05-23--16h-56m-13s-668058
1,9,C,1,0,2025-05-23--16h-56m-13s-668058
1,12,C,1,0,2025-05-23--16h-56m-13s-668058
1,11,C,1,0,2025-05-23--16h-56m-13s-668058
1,10,C,1,0,2025-05-23--16h-56m-13s-668058
1,4,DB_H,1,1,2025-05-23--16h-56m-13s-668058
1,7,SB,1,1,2025-05-23--16h-56m-13s-668058
1,2,SB,1,0,2025-05-23--16h-56m-13s-668058
4,9,C,1,0,2025-05-23--16h-56m-13s-668058
4,12,C,1,0,2025-05-23--16h-56m-13s-668058
4,11,C,1,0,2025-05-23--16h-56m-13s-668058
4,10,C,1,0,2025-05-23--16h-56m-13s-668058
4,7,SB,1,0,2025-05-23--16h-56m-13s-668058
7,9,C,1,0,2025-05-23--16h-56m-13s-668058
7,12,C,1,0,2025-05-23--16h-56m-13s-668058
7,11,C,1,0,2025-05-23--16h-56m-13s-668058
7,10,C,1,0,2025-05-23--16h-56m-13s-668058
2,9,C,1,0,2025-05-23--16h-56m-13s-668058
2,12,C,1,0,2025-05-23--16h-56m-13s-668058
2,11,C,1,0,2025-05-23--16h-56m-13s-668058
2,10,C,1,0,2025-05-23--16h-56m-13s-668058
2,4,SB,1,0,2025-05-23--16h-56m-13s-668058
2,7,DB_V,1,0,2025-05-23--16h-56m-13s-668058
9,12,DB_H,3,0,2025-05-23--16h-56m-13s-707843
9,11,SB,3,0,2025-05-23--16h-56m-13s-707843
9,10,SB,3,1,2025-05-23--16h-56m-13s-707843
11,12,SB,3,0,2025-05-23--16h-56m-13s-707843
10,12,SB,3,1,2025-05-23--16h-56m-13s-707843
10,11,DB_V,3,0,2025-05-23--16h-56m-13s-707843
1,9,C,3,0,2025-05-23--16h-56m-13s-707843
1,12,C,3,0,2025-05-23--16h-56m-13s-707843
