theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
0.7539822368615503,0.7853981633974483,12.995236615785203,21.15689087808822,0.33713270756393526,-15.344883707391908,10
