data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-04m-00s,1.0,23.0,5.0,11.0,40.0,1.0963423642624226,0.28872253391069386
2025-05-23--18h-04m-00s,0.5,20.0,7.0,12.5,40.0,1.234546524913781,0.1945306253576709
2025-05-23--18h-04m-00s,0.0,25.0,4.0,11.0,40.0,1.0086600878650032,0.0
2025-05-23--18h-04m-00s,0.5,25.0,1.0,13.5,40.0,0.9158243039860178,0.18736105494478966
2025-05-23--18h-04m-00s,0.0,29.0,0.0,11.0,40.0,0.743593696754468,0.0
2025-05-23--18h-04m-00s,0.0,26.0,0.0,14.0,40.0,0.8501126936578869,0.0
2025-05-23--18h-04m-00s,0.0,26.0,4.0,10.0,40.0,0.9783698582266241,0.0
2025-05-23--18h-04m-00s,1.0,23.0,3.0,13.0,40.0,1.0383828714675545,0.2667111521503259
2025-05-23--18h-04m-00s,0.5,23.0,1.0,15.5,40.0,0.9783698582266241,0.1751187949816745
2025-05-23--18h-04m-00s,1.0,21.0,4.0,14.0,40.0,1.124672394791883,0.25743972657095276
2025-05-23--18h-04m-00s,1.5,23.0,3.0,12.5,40.0,1.0383828714675545,0.3288607044945678
2025-05-23--18h-04m-00s,0.5,22.0,3.0,14.5,40.0,1.0675938620934229,0.18093000192997485
2025-05-23--18h-04m-00s,1.0,24.0,3.0,12.0,40.0,1.0086600878650032,0.277062865907599
2025-05-23--18h-04m-00s,1.0,21.0,2.0,16.0,40.0,1.0675938620934229,0.2414722726357701
2025-05-23--18h-04m-00s,0.5,26.0,2.0,11.5,40.0,0.9158243039860178,0.20259184530918437
2025-05-23--18h-04m-00s,0.5,24.0,3.0,12.5,40.0,1.0086600878650032,0.1945306253576709
2025-05-23--18h-04m-00s,0.0,24.0,4.0,12.0,40.0,1.0383828714675545,0.0
2025-05-23--18h-04m-00s,0.0,25.0,1.0,14.0,40.0,0.9158243039860178,0.0
2025-05-23--18h-04m-00s,0.0,24.0,1.0,15.0,40.0,0.9474488427308994,0.0
2025-05-23--18h-04m-00s,0.0,20.0,2.0,18.0,40.0,1.0963423642624226,0.0
2025-05-23--18h-04m-00s,0.5,26.0,2.0,11.5,40.0,0.9158243039860178,0.20259184530918437
2025-05-23--18h-04m-00s,0.0,27.0,3.0,10.0,40.0,0.9158243039860178,0.0
2025-05-23--18h-04m-00s,0.0,28.0,2.0,10.0,40.0,0.8501126936578869,0.0
2025-05-23--18h-04m-00s,1.0,27.0,3.0,9.0,40.0,0.9158243039860178,0.3172771730595597
2025-05-23--18h-04m-00s,0.0,26.0,2.0,12.0,40.0,0.9158243039860178,0.0
2025-05-23--18h-04m-00s,0.5,25.0,4.0,10.5,40.0,1.0086600878650032,0.2117463452419459
2025-05-23--18h-04m-00s,0.5,23.0,1.0,15.5,40.0,0.9783698582266241,0.1751187949816745
2025-05-23--18h-04m-00s,1.5,26.0,2.0,10.5,40.0,0.9158243039860178,0.3564338525814142
2025-05-23--18h-04m-00s,1.0,23.0,3.0,13.0,40.0,1.0383828714675545,0.2667111521503259
2025-05-23--18h-04m-00s,0.0,22.0,3.0,15.0,40.0,1.0675938620934229,0.0
2025-05-23--18h-04m-00s,0.0,26.0,2.0,12.0,40.0,0.9158243039860178,0.0
2025-05-23--18h-04m-00s,0.0,24.0,2.0,14.0,40.0,0.9783698582266241,0.0
2025-05-23--18h-04m-00s,0.5,21.0,4.0,14.5,40.0,1.124672394791883,0.18093000192997485
2025-05-23--18h-04m-00s,0.5,27.0,3.0,9.5,40.0,0.9158243039860178,0.2222659806251162
2025-05-23--18h-04m-00s,0.5,23.0,4.0,12.5,40.0,1.0675938620934229,0.1945306253576709
2025-05-23--18h-04m-00s,2.5,23.0,0.0,14.5,40.0,0.9474488427308994,0.38827939732943734
2025-05-23--18h-04m-00s,1.0,17.0,5.0,17.0,40.0,1.2613109239596536,0.2345277804372816
2025-05-23--18h-04m-00s,0.5,22.0,0.0,17.5,40.0,0.9783698582266241,0.16500025197837404
2025-05-23--18h-04m-00s,0.5,26.0,2.0,11.5,40.0,0.9158243039860178,0.20259184530918437
2025-05-23--18h-04m-00s,1.0,24.0,4.0,11.0,40.0,1.0383828714675545,0.28872253391069386
2025-05-23--18h-04m-00s,3.0,23.0,1.0,13.0,40.0,0.9783698582266241,0.44200476677681094
2025-05-23--18h-04m-00s,0.5,21.0,5.0,13.5,40.0,1.1526235340514657,0.18736105494478966
2025-05-23--18h-04m-00s,0.0,26.0,3.0,11.0,40.0,0.9474488427308994,0.0
2025-05-23--18h-04m-00s,0.5,18.0,3.0,18.5,40.0,1.1802316167641536,0.1605571994952417
2025-05-23--18h-04m-00s,0.5,26.0,4.0,9.5,40.0,0.9783698582266241,0.2222659806251162
2025-05-23--18h-04m-00s,0.5,24.0,0.0,15.5,40.0,0.9158243039860178,0.1751187949816745
2025-05-23--18h-04m-00s,0.5,26.0,0.0,13.5,40.0,0.8501126936578869,0.18736105494478966
2025-05-23--18h-04m-00s,2.0,18.0,4.0,16.0,40.0,1.2075292985086952,0.3351499755574887
2025-05-23--18h-04m-00s,1.0,25.0,4.0,10.0,40.0,1.0086600878650032,0.30199125879106337
2025-05-23--18h-04m-00s,1.0,26.0,1.0,12.0,40.0,0.8834118874085803,0.277062865907599
2025-05-23--18h-04m-00s,0.0,24.0,2.0,14.0,40.0,0.9783698582266241,0.0
2025-05-23--18h-04m-00s,0.0,24.0,1.0,15.0,40.0,0.9474488427308994,0.0
2025-05-23--18h-04m-00s,0.0,23.0,1.0,16.0,40.0,0.9783698582266241,0.0
2025-05-23--18h-04m-00s,0.0,25.0,3.0,12.0,40.0,0.9783698582266241,0.0
2025-05-23--18h-04m-00s,1.0,20.0,4.0,15.0,40.0,1.1526235340514657,0.24907281986978974
2025-05-23--18h-04m-00s,1.0,25.0,2.0,12.0,40.0,0.9474488427308994,0.277062865907599
2025-05-23--18h-04m-00s,0.5,29.0,0.0,10.5,40.0,0.743593696754468,0.2117463452419459
2025-05-23--18h-04m-00s,0.5,24.0,3.0,12.5,40.0,1.0086600878650032,0.1945306253576709
2025-05-23--18h-04m-00s,0.5,21.0,3.0,15.5,40.0,1.0963423642624226,0.1751187949816745
2025-05-23--18h-04m-00s,1.5,20.0,4.0,14.5,40.0,1.1526235340514657,0.3068383014885344
2025-05-23--18h-04m-00s,0.0,18.0,6.0,16.0,40.0,1.2613109239596536,0.0
2025-05-23--18h-04m-00s,0.5,25.0,2.0,12.5,40.0,0.9474488427308994,0.1945306253576709
2025-05-23--18h-04m-00s,1.0,22.0,1.0,16.0,40.0,1.0086600878650032,0.2414722726357701
2025-05-23--18h-04m-00s,0.5,27.0,3.0,9.5,40.0,0.9158243039860178,0.2222659806251162
2025-05-23--18h-04m-00s,0.0,17.0,2.0,21.0,40.0,1.1802316167641536,0.0
2025-05-23--18h-04m-00s,1.0,26.0,1.0,12.0,40.0,0.8834118874085803,0.277062865907599
2025-05-23--18h-04m-00s,0.0,23.0,3.0,14.0,40.0,1.0383828714675545,0.0
2025-05-23--18h-04m-00s,0.0,23.0,0.0,17.0,40.0,0.9474488427308994,0.0
2025-05-23--18h-04m-00s,0.5,26.0,5.0,8.5,40.0,1.0086600878650032,0.2345277804372816
2025-05-23--18h-04m-00s,1.0,21.0,4.0,14.0,40.0,1.124672394791883,0.25743972657095276
2025-05-23--18h-04m-00s,0.5,27.0,3.0,9.5,40.0,0.9158243039860178,0.2222659806251162
2025-05-23--18h-04m-00s,0.0,22.0,7.0,11.0,40.0,1.1802316167641536,0.0
2025-05-23--18h-04m-00s,0.5,27.0,3.0,9.5,40.0,0.9158243039860178,0.2222659806251162
2025-05-23--18h-04m-00s,1.5,23.0,1.0,14.5,40.0,0.9783698582266241,0.3068383014885344
2025-05-23--18h-04m-00s,0.0,17.0,2.0,21.0,40.0,1.1802316167641536,0.0
2025-05-23--18h-04m-00s,0.0,22.0,3.0,15.0,40.0,1.0675938620934229,0.0
2025-05-23--18h-04m-00s,0.0,24.0,5.0,11.0,40.0,1.0675938620934229,0.0
2025-05-23--18h-04m-00s,1.0,21.0,3.0,15.0,40.0,1.0963423642624226,0.24907281986978974
2025-05-23--18h-04m-00s,0.0,24.0,3.0,13.0,40.0,1.0086600878650032,0.0
2025-05-23--18h-04m-00s,0.5,18.0,5.0,16.5,40.0,1.234546524913781,0.1698338530039141
2025-05-23--18h-04m-00s,1.0,28.0,2.0,9.0,40.0,0.8501126936578869,0.3172771730595597
2025-05-23--18h-04m-00s,1.5,23.0,2.0,13.5,40.0,1.0086600878650032,0.3172771730595597
2025-05-23--18h-04m-00s,0.5,27.0,3.0,9.5,40.0,0.9158243039860178,0.2222659806251162
2025-05-23--18h-04m-00s,2.0,19.0,1.0,18.0,40.0,1.0963423642624226,0.3172771730595597
2025-05-23--18h-04m-00s,1.0,27.0,2.0,10.0,40.0,0.8834118874085803,0.30199125879106337
2025-05-23--18h-04m-00s,0.0,20.0,4.0,16.0,40.0,1.1526235340514657,0.0
2025-05-23--18h-04m-00s,0.0,25.0,3.0,12.0,40.0,0.9783698582266241,0.0
2025-05-23--18h-04m-00s,0.5,25.0,5.0,9.5,40.0,1.0383828714675545,0.2222659806251162
2025-05-23--18h-04m-00s,0.0,27.0,1.0,12.0,40.0,0.8501126936578869,0.0
2025-05-23--18h-04m-00s,1.0,25.0,3.0,11.0,40.0,0.9783698582266241,0.28872253391069386
2025-05-23--18h-04m-00s,0.5,23.0,3.0,13.5,40.0,1.0383828714675545,0.18736105494478966
2025-05-23--18h-04m-00s,0.5,26.0,0.0,13.5,40.0,0.8501126936578869,0.18736105494478966
