detector_a_name,detector_b_name,tomography_setting_t,tomography_setting_r,repetition,coincidences,timestamp
9,12,H,H,3,0,2025-05-30--12h-29m-18s-539383
9,11,H,H,3,0,2025-05-30--12h-29m-18s-539383
9,10,H,H,3,0,2025-05-30--12h-29m-18s-539383
11,12,H,H,3,0,2025-05-30--12h-29m-18s-539383
10,12,H,H,3,0,2025-05-30--12h-29m-18s-539383
10,11,H,H,3,0,2025-05-30--12h-29m-18s-539383
1,9,H,H,3,0,2025-05-30--12h-29m-18s-539383
1,12,H,H,3,0,2025-05-30--12h-29m-18s-539383
1,11,H,H,3,0,2025-05-30--12h-29m-18s-539383
1,10,H,H,3,0,2025-05-30--12h-29m-18s-539383
1,4,H,H,3,2,2025-05-30--12h-29m-18s-539383
1,7,H,H,3,0,2025-05-30--12h-29m-18s-539383
1,2,H,H,3,0,2025-05-30--12h-29m-18s-539383
4,9,H,H,3,0,2025-05-30--12h-29m-18s-539383
4,12,H,H,3,0,2025-05-30--12h-29m-18s-539383
4,11,H,H,3,0,2025-05-30--12h-29m-18s-539383
4,10,H,H,3,0,2025-05-30--12h-29m-18s-539383
4,7,H,H,3,0,2025-05-30--12h-29m-18s-539383
7,9,H,H,3,0,2025-05-30--12h-29m-18s-539383
7,12,H,H,3,0,2025-05-30--12h-29m-18s-539383
7,11,H,H,3,0,2025-05-30--12h-29m-18s-539383
7,10,H,H,3,0,2025-05-30--12h-29m-18s-539383
2,9,H,H,3,0,2025-05-30--12h-29m-18s-539383
2,12,H,H,3,0,2025-05-30--12h-29m-18s-539383
2,11,H,H,3,0,2025-05-30--12h-29m-18s-539383
2,10,H,H,3,0,2025-05-30--12h-29m-18s-539383
2,4,H,H,3,0,2025-05-30--12h-29m-18s-539383
2,7,H,H,3,0,2025-05-30--12h-29m-18s-539383
9,12,H,H,4,0,2025-05-30--12h-29m-18s-559311
9,11,H,H,4,1,2025-05-30--12h-29m-18s-559311
9,10,H,H,4,0,2025-05-30--12h-29m-18s-559311
11,12,H,H,4,0,2025-05-30--12h-29m-18s-559311
10,12,H,H,4,0,2025-05-30--12h-29m-18s-559311
10,11,H,H,4,0,2025-05-30--12h-29m-18s-559311
1,9,H,H,4,0,2025-05-30--12h-29m-18s-559311
1,12,H,H,4,0,2025-05-30--12h-29m-18s-559311
1,11,H,H,4,0,2025-05-30--12h-29m-18s-559311
1,10,H,H,4,0,2025-05-30--12h-29m-18s-559311
1,4,H,H,4,0,2025-05-30--12h-29m-18s-559311
1,7,H,H,4,0,2025-05-30--12h-29m-18s-559311
1,2,H,H,4,0,2025-05-30--12h-29m-18s-559311
4,9,H,H,4,0,2025-05-30--12h-29m-18s-559311
4,12,H,H,4,0,2025-05-30--12h-29m-18s-559311
4,11,H,H,4,0,2025-05-30--12h-29m-18s-559311
4,10,H,H,4,0,2025-05-30--12h-29m-18s-559311
4,7,H,H,4,0,2025-05-30--12h-29m-18s-559311
7,9,H,H,4,0,2025-05-30--12h-29m-18s-559311
7,12,H,H,4,0,2025-05-30--12h-29m-18s-559311
7,11,H,H,4,0,2025-05-30--12h-29m-18s-559311
7,10,H,H,4,0,2025-05-30--12h-29m-18s-559311
2,9,H,H,4,0,2025-05-30--12h-29m-18s-559311
2,12,H,H,4,0,2025-05-30--12h-29m-18s-559311
2,11,H,H,4,0,2025-05-30--12h-29m-18s-559311
2,10,H,H,4,0,2025-05-30--12h-29m-18s-559311
2,4,H,H,4,0,2025-05-30--12h-29m-18s-559311
2,7,H,H,4,0,2025-05-30--12h-29m-18s-559311
9,12,H,H,5,0,2025-05-30--12h-29m-18s-578183
9,11,H,H,5,0,2025-05-30--12h-29m-18s-578183
9,10,H,H,5,0,2025-05-30--12h-29m-18s-578183
11,12,H,H,5,0,2025-05-30--12h-29m-18s-578183
10,12,H,H,5,0,2025-05-30--12h-29m-18s-578183
10,11,H,H,5,0,2025-05-30--12h-29m-18s-578183
1,9,H,H,5,0,2025-05-30--12h-29m-18s-578183
1,12,H,H,5,0,2025-05-30--12h-29m-18s-578183
1,11,H,H,5,0,2025-05-30--12h-29m-18s-578183
1,10,H,H,5,0,2025-05-30--12h-29m-18s-578183
1,4,H,H,5,0,2025-05-30--12h-29m-18s-578183
1,7,H,H,5,0,2025-05-30--12h-29m-18s-578183
1,2,H,H,5,0,2025-05-30--12h-29m-18s-578183
4,9,H,H,5,0,2025-05-30--12h-29m-18s-578183
4,12,H,H,5,0,2025-05-30--12h-29m-18s-578183
4,11,H,H,5,0,2025-05-30--12h-29m-18s-578183
4,10,H,H,5,0,2025-05-30--12h-29m-18s-578183
4,7,H,H,5,0,2025-05-30--12h-29m-18s-578183
7,9,H,H,5,0,2025-05-30--12h-29m-18s-578183
7,12,H,H,5,0,2025-05-30--12h-29m-18s-578183
7,11,H,H,5,0,2025-05-30--12h-29m-18s-578183
7,10,H,H,5,0,2025-05-30--12h-29m-18s-578183
2,9,H,H,5,0,2025-05-30--12h-29m-18s-578183
2,12,H,H,5,0,2025-05-30--12h-29m-18s-578183
2,11,H,H,5,0,2025-05-30--12h-29m-18s-578183
2,10,H,H,5,0,2025-05-30--12h-29m-18s-578183
2,4,H,H,5,0,2025-05-30--12h-29m-18s-578183
2,7,H,H,5,0,2025-05-30--12h-29m-18s-578183
9,12,H,H,6,0,2025-05-30--12h-29m-18s-598098
9,11,H,H,6,0,2025-05-30--12h-29m-18s-598098
9,10,H,H,6,0,2025-05-30--12h-29m-18s-598098
11,12,H,H,6,0,2025-05-30--12h-29m-18s-598098
10,12,H,H,6,0,2025-05-30--12h-29m-18s-598098
10,11,H,H,6,0,2025-05-30--12h-29m-18s-598098
1,9,H,H,6,0,2025-05-30--12h-29m-18s-598098
1,12,H,H,6,0,2025-05-30--12h-29m-18s-598098
1,11,H,H,6,0,2025-05-30--12h-29m-18s-598098
1,10,H,H,6,0,2025-05-30--12h-29m-18s-598098
1,4,H,H,6,0,2025-05-30--12h-29m-18s-598098
1,7,H,H,6,0,2025-05-30--12h-29m-18s-598098
1,2,H,H,6,0,2025-05-30--12h-29m-18s-598098
4,9,H,H,6,0,2025-05-30--12h-29m-18s-598098
4,12,H,H,6,0,2025-05-30--12h-29m-18s-598098
4,11,H,H,6,0,2025-05-30--12h-29m-18s-598098
4,10,H,H,6,0,2025-05-30--12h-29m-18s-598098
4,7,H,H,6,0,2025-05-30--12h-29m-18s-598098
7,9,H,H,6,0,2025-05-30--12h-29m-18s-598098
7,12,H,H,6,0,2025-05-30--12h-29m-18s-598098
7,11,H,H,6,0,2025-05-30--12h-29m-18s-598098
7,10,H,H,6,0,2025-05-30--12h-29m-18s-598098
2,9,H,H,6,0,2025-05-30--12h-29m-18s-598098
2,12,H,H,6,0,2025-05-30--12h-29m-18s-598098
2,11,H,H,6,0,2025-05-30--12h-29m-18s-598098
2,10,H,H,6,0,2025-05-30--12h-29m-18s-598098
2,4,H,H,6,0,2025-05-30--12h-29m-18s-598098
2,7,H,H,6,0,2025-05-30--12h-29m-18s-598098
9,12,H,H,7,0,2025-05-30--12h-29m-18s-616820
9,11,H,H,7,0,2025-05-30--12h-29m-18s-616820
9,10,H,H,7,0,2025-05-30--12h-29m-18s-616820
11,12,H,H,7,0,2025-05-30--12h-29m-18s-616820
10,12,H,H,7,0,2025-05-30--12h-29m-18s-616820
10,11,H,H,7,0,2025-05-30--12h-29m-18s-616820
1,9,H,H,7,0,2025-05-30--12h-29m-18s-616820
1,12,H,H,7,0,2025-05-30--12h-29m-18s-616820
1,11,H,H,7,0,2025-05-30--12h-29m-18s-616820
1,10,H,H,7,0,2025-05-30--12h-29m-18s-616820
1,4,H,H,7,0,2025-05-30--12h-29m-18s-616820
1,7,H,H,7,0,2025-05-30--12h-29m-18s-616820
1,2,H,H,7,0,2025-05-30--12h-29m-18s-616820
4,9,H,H,7,0,2025-05-30--12h-29m-18s-616820
4,12,H,H,7,0,2025-05-30--12h-29m-18s-616820
4,11,H,H,7,0,2025-05-30--12h-29m-18s-616820
4,10,H,H,7,0,2025-05-30--12h-29m-18s-616820
4,7,H,H,7,0,2025-05-30--12h-29m-18s-616820
7,9,H,H,7,0,2025-05-30--12h-29m-18s-616820
7,12,H,H,7,0,2025-05-30--12h-29m-18s-616820
7,11,H,H,7,0,2025-05-30--12h-29m-18s-616820
7,10,H,H,7,0,2025-05-30--12h-29m-18s-616820
2,9,H,H,7,0,2025-05-30--12h-29m-18s-616820
2,12,H,H,7,0,2025-05-30--12h-29m-18s-616820
2,11,H,H,7,0,2025-05-30--12h-29m-18s-616820
2,10,H,H,7,0,2025-05-30--12h-29m-18s-616820
2,4,H,H,7,0,2025-05-30--12h-29m-18s-616820
2,7,H,H,7,0,2025-05-30--12h-29m-18s-616820
9,12,H,H,9,1,2025-05-30--12h-29m-18s-658048
9,11,H,H,9,0,2025-05-30--12h-29m-18s-658048
9,10,H,H,9,0,2025-05-30--12h-29m-18s-658048
11,12,H,H,9,0,2025-05-30--12h-29m-18s-658048
10,12,H,H,9,0,2025-05-30--12h-29m-18s-658048
10,11,H,H,9,0,2025-05-30--12h-29m-18s-658048
1,9,H,H,9,0,2025-05-30--12h-29m-18s-658048
1,12,H,H,9,0,2025-05-30--12h-29m-18s-658048
1,11,H,H,9,0,2025-05-30--12h-29m-18s-658048
1,10,H,H,9,0,2025-05-30--12h-29m-18s-658048
1,4,H,H,9,2,2025-05-30--12h-29m-18s-658048
1,7,H,H,9,0,2025-05-30--12h-29m-18s-658048
1,2,H,H,9,0,2025-05-30--12h-29m-18s-658048
4,9,H,H,9,0,2025-05-30--12h-29m-18s-658048
4,12,H,H,9,0,2025-05-30--12h-29m-18s-658048
4,11,H,H,9,0,2025-05-30--12h-29m-18s-658048
4,10,H,H,9,0,2025-05-30--12h-29m-18s-658048
4,7,H,H,9,0,2025-05-30--12h-29m-18s-658048
7,9,H,H,9,0,2025-05-30--12h-29m-18s-658048
7,12,H,H,9,0,2025-05-30--12h-29m-18s-658048
7,11,H,H,9,0,2025-05-30--12h-29m-18s-658048
7,10,H,H,9,0,2025-05-30--12h-29m-18s-658048
2,9,H,H,9,0,2025-05-30--12h-29m-18s-658048
2,12,H,H,9,0,2025-05-30--12h-29m-18s-658048
2,11,H,H,9,0,2025-05-30--12h-29m-18s-658048
2,10,H,H,9,0,2025-05-30--12h-29m-18s-658048
2,4,H,H,9,0,2025-05-30--12h-29m-18s-658048
2,7,H,H,9,0,2025-05-30--12h-29m-18s-658048
9,12,H,H,10,3,2025-05-30--12h-29m-18s-679334
9,11,H,H,10,0,2025-05-30--12h-29m-18s-679334
9,10,H,H,10,0,2025-05-30--12h-29m-18s-679334
11,12,H,H,10,0,2025-05-30--12h-29m-18s-679334
10,12,H,H,10,0,2025-05-30--12h-29m-18s-679334
10,11,H,H,10,0,2025-05-30--12h-29m-18s-679334
1,9,H,H,10,0,2025-05-30--12h-29m-18s-679334
1,12,H,H,10,0,2025-05-30--12h-29m-18s-679334
1,11,H,H,10,0,2025-05-30--12h-29m-18s-679334
1,10,H,H,10,0,2025-05-30--12h-29m-18s-679334
1,4,H,H,10,0,2025-05-30--12h-29m-18s-679334
1,7,H,H,10,0,2025-05-30--12h-29m-18s-679334
1,2,H,H,10,0,2025-05-30--12h-29m-18s-679334
4,9,H,H,10,0,2025-05-30--12h-29m-18s-679334
4,12,H,H,10,0,2025-05-30--12h-29m-18s-679334
4,11,H,H,10,0,2025-05-30--12h-29m-18s-679334
4,10,H,H,10,0,2025-05-30--12h-29m-18s-679334
4,7,H,H,10,0,2025-05-30--12h-29m-18s-679334
7,9,H,H,10,0,2025-05-30--12h-29m-18s-679334
7,12,H,H,10,0,2025-05-30--12h-29m-18s-679334
7,11,H,H,10,0,2025-05-30--12h-29m-18s-679334
7,10,H,H,10,0,2025-05-30--12h-29m-18s-679334
2,9,H,H,10,0,2025-05-30--12h-29m-18s-679334
2,12,H,H,10,0,2025-05-30--12h-29m-18s-679334
2,11,H,H,10,0,2025-05-30--12h-29m-18s-679334
2,10,H,H,10,0,2025-05-30--12h-29m-18s-679334
2,4,H,H,10,0,2025-05-30--12h-29m-18s-679334
2,7,H,H,10,0,2025-05-30--12h-29m-18s-679334
9,12,H,H,11,0,2025-05-30--12h-29m-18s-699182
9,11,H,H,11,0,2025-05-30--12h-29m-18s-699182
9,10,H,H,11,0,2025-05-30--12h-29m-18s-699182
11,12,H,H,11,0,2025-05-30--12h-29m-18s-699182
10,12,H,H,11,0,2025-05-30--12h-29m-18s-699182
10,11,H,H,11,0,2025-05-30--12h-29m-18s-699182
1,9,H,H,11,0,2025-05-30--12h-29m-18s-699182
1,12,H,H,11,0,2025-05-30--12h-29m-18s-699182
1,11,H,H,11,0,2025-05-30--12h-29m-18s-699182
1,10,H,H,11,0,2025-05-30--12h-29m-18s-699182
1,4,H,H,11,0,2025-05-30--12h-29m-18s-699182
1,7,H,H,11,0,2025-05-30--12h-29m-18s-699182
1,2,H,H,11,0,2025-05-30--12h-29m-18s-699182
4,9,H,H,11,0,2025-05-30--12h-29m-18s-699182
4,12,H,H,11,0,2025-05-30--12h-29m-18s-699182
4,11,H,H,11,0,2025-05-30--12h-29m-18s-699182
4,10,H,H,11,0,2025-05-30--12h-29m-18s-699182
4,7,H,H,11,0,2025-05-30--12h-29m-18s-699182
7,9,H,H,11,0,2025-05-30--12h-29m-18s-699182
7,12,H,H,11,0,2025-05-30--12h-29m-18s-699182
7,11,H,H,11,0,2025-05-30--12h-29m-18s-699182
7,10,H,H,11,0,2025-05-30--12h-29m-18s-699182
2,9,H,H,11,0,2025-05-30--12h-29m-18s-699182
2,12,H,H,11,0,2025-05-30--12h-29m-18s-699182
2,11,H,H,11,0,2025-05-30--12h-29m-18s-699182
2,10,H,H,11,0,2025-05-30--12h-29m-18s-699182
2,4,H,H,11,0,2025-05-30--12h-29m-18s-699182
2,7,H,H,11,0,2025-05-30--12h-29m-18s-699182
9,12,H,H,12,2,2025-05-30--12h-29m-18s-718284
9,11,H,H,12,0,2025-05-30--12h-29m-18s-718284
9,10,H,H,12,0,2025-05-30--12h-29m-18s-718284
11,12,H,H,12,0,2025-05-30--12h-29m-18s-718284
10,12,H,H,12,0,2025-05-30--12h-29m-18s-718284
10,11,H,H,12,0,2025-05-30--12h-29m-18s-718284
1,9,H,H,12,0,2025-05-30--12h-29m-18s-718284
1,12,H,H,12,0,2025-05-30--12h-29m-18s-718284
1,11,H,H,12,0,2025-05-30--12h-29m-18s-718284
1,10,H,H,12,0,2025-05-30--12h-29m-18s-718284
1,4,H,H,12,0,2025-05-30--12h-29m-18s-718284
1,7,H,H,12,0,2025-05-30--12h-29m-18s-718284
1,2,H,H,12,0,2025-05-30--12h-29m-18s-718284
4,9,H,H,12,0,2025-05-30--12h-29m-18s-718284
4,12,H,H,12,0,2025-05-30--12h-29m-18s-718284
4,11,H,H,12,0,2025-05-30--12h-29m-18s-718284
4,10,H,H,12,0,2025-05-30--12h-29m-18s-718284
4,7,H,H,12,0,2025-05-30--12h-29m-18s-718284
7,9,H,H,12,0,2025-05-30--12h-29m-18s-718284
7,12,H,H,12,0,2025-05-30--12h-29m-18s-718284
7,11,H,H,12,0,2025-05-30--12h-29m-18s-718284
7,10,H,H,12,0,2025-05-30--12h-29m-18s-718284
2,9,H,H,12,0,2025-05-30--12h-29m-18s-718284
2,12,H,H,12,0,2025-05-30--12h-29m-18s-718284
2,11,H,H,12,0,2025-05-30--12h-29m-18s-718284
2,10,H,H,12,0,2025-05-30--12h-29m-18s-718284
2,4,H,H,12,0,2025-05-30--12h-29m-18s-718284
2,7,H,H,12,0,2025-05-30--12h-29m-18s-718284
9,12,H,H,13,0,2025-05-30--12h-29m-18s-737620
9,11,H,H,13,0,2025-05-30--12h-29m-18s-737620
9,10,H,H,13,0,2025-05-30--12h-29m-18s-737620
11,12,H,H,13,0,2025-05-30--12h-29m-18s-737620
10,12,H,H,13,0,2025-05-30--12h-29m-18s-737620
10,11,H,H,13,0,2025-05-30--12h-29m-18s-737620
1,9,H,H,13,0,2025-05-30--12h-29m-18s-737620
1,12,H,H,13,0,2025-05-30--12h-29m-18s-737620
1,11,H,H,13,0,2025-05-30--12h-29m-18s-737620
1,10,H,H,13,0,2025-05-30--12h-29m-18s-737620
1,4,H,H,13,0,2025-05-30--12h-29m-18s-737620
1,7,H,H,13,0,2025-05-30--12h-29m-18s-737620
1,2,H,H,13,0,2025-05-30--12h-29m-18s-737620
4,9,H,H,13,0,2025-05-30--12h-29m-18s-737620
4,12,H,H,13,0,2025-05-30--12h-29m-18s-737620
4,11,H,H,13,0,2025-05-30--12h-29m-18s-737620
4,10,H,H,13,0,2025-05-30--12h-29m-18s-737620
4,7,H,H,13,0,2025-05-30--12h-29m-18s-737620
7,9,H,H,13,0,2025-05-30--12h-29m-18s-737620
7,12,H,H,13,0,2025-05-30--12h-29m-18s-737620
7,11,H,H,13,0,2025-05-30--12h-29m-18s-737620
7,10,H,H,13,0,2025-05-30--12h-29m-18s-737620
2,9,H,H,13,0,2025-05-30--12h-29m-18s-737620
2,12,H,H,13,0,2025-05-30--12h-29m-18s-737620
2,11,H,H,13,0,2025-05-30--12h-29m-18s-737620
2,10,H,H,13,0,2025-05-30--12h-29m-18s-737620
2,4,H,H,13,0,2025-05-30--12h-29m-18s-737620
2,7,H,H,13,0,2025-05-30--12h-29m-18s-737620
9,12,H,H,17,0,2025-05-30--12h-29m-18s-817001
9,11,H,H,17,0,2025-05-30--12h-29m-18s-817001
9,10,H,H,17,0,2025-05-30--12h-29m-18s-817001
11,12,H,H,17,0,2025-05-30--12h-29m-18s-817001
10,12,H,H,17,0,2025-05-30--12h-29m-18s-817001
10,11,H,H,17,0,2025-05-30--12h-29m-18s-817001
1,9,H,H,17,0,2025-05-30--12h-29m-18s-817001
1,12,H,H,17,0,2025-05-30--12h-29m-18s-817001
1,11,H,H,17,0,2025-05-30--12h-29m-18s-817001
1,10,H,H,17,0,2025-05-30--12h-29m-18s-817001
1,4,H,H,17,1,2025-05-30--12h-29m-18s-817001
1,7,H,H,17,0,2025-05-30--12h-29m-18s-817001
1,2,H,H,17,0,2025-05-30--12h-29m-18s-817001
4,9,H,H,17,0,2025-05-30--12h-29m-18s-817001
4,12,H,H,17,0,2025-05-30--12h-29m-18s-817001
4,11,H,H,17,0,2025-05-30--12h-29m-18s-817001
4,10,H,H,17,0,2025-05-30--12h-29m-18s-817001
4,7,H,H,17,0,2025-05-30--12h-29m-18s-817001
7,9,H,H,17,0,2025-05-30--12h-29m-18s-817001
7,12,H,H,17,0,2025-05-30--12h-29m-18s-817001
7,11,H,H,17,0,2025-05-30--12h-29m-18s-817001
7,10,H,H,17,0,2025-05-30--12h-29m-18s-817001
2,9,H,H,17,0,2025-05-30--12h-29m-18s-817001
2,12,H,H,17,0,2025-05-30--12h-29m-18s-817001
2,11,H,H,17,0,2025-05-30--12h-29m-18s-817001
2,10,H,H,17,0,2025-05-30--12h-29m-18s-817001
2,4,H,H,17,0,2025-05-30--12h-29m-18s-817001
2,7,H,H,17,0,2025-05-30--12h-29m-18s-817001
9,12,H,H,18,0,2025-05-30--12h-29m-18s-835829
9,11,H,H,18,0,2025-05-30--12h-29m-18s-835829
9,10,H,H,18,0,2025-05-30--12h-29m-18s-835829
11,12,H,H,18,0,2025-05-30--12h-29m-18s-835829
10,12,H,H,18,0,2025-05-30--12h-29m-18s-835829
10,11,H,H,18,0,2025-05-30--12h-29m-18s-835829
1,9,H,H,18,0,2025-05-30--12h-29m-18s-835829
1,12,H,H,18,0,2025-05-30--12h-29m-18s-835829
1,11,H,H,18,0,2025-05-30--12h-29m-18s-835829
1,10,H,H,18,0,2025-05-30--12h-29m-18s-835829
1,4,H,H,18,0,2025-05-30--12h-29m-18s-835829
1,7,H,H,18,0,2025-05-30--12h-29m-18s-835829
1,2,H,H,18,0,2025-05-30--12h-29m-18s-835829
4,9,H,H,18,0,2025-05-30--12h-29m-18s-835829
4,12,H,H,18,0,2025-05-30--12h-29m-18s-835829
4,11,H,H,18,0,2025-05-30--12h-29m-18s-835829
4,10,H,H,18,0,2025-05-30--12h-29m-18s-835829
4,7,H,H,18,0,2025-05-30--12h-29m-18s-835829
7,9,H,H,18,0,2025-05-30--12h-29m-18s-835829
7,12,H,H,18,0,2025-05-30--12h-29m-18s-835829
7,11,H,H,18,0,2025-05-30--12h-29m-18s-835829
7,10,H,H,18,0,2025-05-30--12h-29m-18s-835829
2,9,H,H,18,0,2025-05-30--12h-29m-18s-835829
2,12,H,H,18,0,2025-05-30--12h-29m-18s-835829
2,11,H,H,18,0,2025-05-30--12h-29m-18s-835829
2,10,H,H,18,0,2025-05-30--12h-29m-18s-835829
2,4,H,H,18,0,2025-05-30--12h-29m-18s-835829
2,7,H,H,18,0,2025-05-30--12h-29m-18s-835829
9,12,H,H,19,1,2025-05-30--12h-29m-18s-855333
9,11,H,H,19,0,2025-05-30--12h-29m-18s-855333
9,10,H,H,19,0,2025-05-30--12h-29m-18s-855333
11,12,H,H,19,1,2025-05-30--12h-29m-18s-855333
10,12,H,H,19,0,2025-05-30--12h-29m-18s-855333
10,11,H,H,19,0,2025-05-30--12h-29m-18s-855333
1,9,H,H,19,0,2025-05-30--12h-29m-18s-855333
1,12,H,H,19,0,2025-05-30--12h-29m-18s-855333
1,11,H,H,19,0,2025-05-30--12h-29m-18s-855333
1,10,H,H,19,0,2025-05-30--12h-29m-18s-855333
1,4,H,H,19,0,2025-05-30--12h-29m-18s-855333
1,7,H,H,19,0,2025-05-30--12h-29m-18s-855333
1,2,H,H,19,0,2025-05-30--12h-29m-18s-855333
4,9,H,H,19,0,2025-05-30--12h-29m-18s-855333
4,12,H,H,19,0,2025-05-30--12h-29m-18s-855333
4,11,H,H,19,0,2025-05-30--12h-29m-18s-855333
4,10,H,H,19,0,2025-05-30--12h-29m-18s-855333
4,7,H,H,19,0,2025-05-30--12h-29m-18s-855333
7,9,H,H,19,0,2025-05-30--12h-29m-18s-855333
7,12,H,H,19,0,2025-05-30--12h-29m-18s-855333
7,11,H,H,19,0,2025-05-30--12h-29m-18s-855333
7,10,H,H,19,0,2025-05-30--12h-29m-18s-855333
2,9,H,H,19,0,2025-05-30--12h-29m-18s-855333
2,12,H,H,19,0,2025-05-30--12h-29m-18s-855333
2,11,H,H,19,0,2025-05-30--12h-29m-18s-855333
2,10,H,H,19,0,2025-05-30--12h-29m-18s-855333
2,4,H,H,19,0,2025-05-30--12h-29m-18s-855333
2,7,H,H,19,0,2025-05-30--12h-29m-18s-855333
