data_dir,C',HH,SB,VV,N
2025-06-03--18h-42m-06s,9.0,0.0,1.0,30.0,40.0
2025-06-03--18h-42m-06s,7.0,1.0,0.0,32.0,40.0
2025-06-03--18h-42m-06s,3.0,0.0,0.0,37.0,40.0
2025-06-03--18h-42m-06s,5.0,0.0,3.0,32.0,40.0
2025-06-03--18h-42m-06s,5.0,0.0,0.0,35.0,40.0
2025-06-03--18h-42m-06s,4.0,0.0,0.0,36.0,40.0
2025-06-03--18h-42m-06s,7.0,0.0,0.0,33.0,40.0
2025-06-03--18h-42m-06s,9.0,0.0,0.0,31.0,40.0
2025-06-03--18h-42m-06s,5.0,1.0,0.0,34.0,40.0
2025-06-03--18h-42m-06s,8.0,0.0,0.0,32.0,40.0
2025-06-03--18h-42m-06s,8.0,1.0,0.0,31.0,40.0
2025-06-03--18h-42m-06s,6.0,1.0,1.0,32.0,40.0
2025-06-03--18h-42m-06s,6.0,1.0,0.0,33.0,40.0
2025-06-03--18h-42m-06s,5.0,0.0,2.0,33.0,40.0
2025-06-03--18h-42m-06s,9.0,0.0,0.0,31.0,40.0
2025-06-03--18h-42m-06s,6.0,1.0,0.0,33.0,40.0
2025-06-03--18h-42m-06s,5.0,0.0,0.0,35.0,40.0
2025-06-03--18h-42m-06s,4.0,1.0,0.0,35.0,40.0
2025-06-03--18h-42m-06s,8.0,0.0,0.0,32.0,40.0
2025-06-03--18h-42m-06s,11.0,0.0,0.0,29.0,40.0
2025-06-03--18h-42m-06s,6.0,0.0,0.0,34.0,40.0
2025-06-03--18h-42m-06s,10.0,0.0,0.0,30.0,40.0
2025-06-03--18h-42m-06s,4.0,0.0,0.0,36.0,40.0
2025-06-03--18h-42m-06s,9.0,0.0,0.0,31.0,40.0
2025-06-03--18h-42m-06s,7.0,0.0,0.0,33.0,40.0
2025-06-03--18h-42m-06s,5.0,2.0,2.0,31.0,40.0
2025-06-03--18h-42m-06s,5.0,1.0,2.0,32.0,40.0
2025-06-03--18h-42m-06s,9.0,0.0,0.0,31.0,40.0
2025-06-03--18h-42m-06s,0.0,0.0,1.0,39.0,40.0
2025-06-03--18h-42m-06s,6.0,0.0,1.0,33.0,40.0
2025-06-03--18h-42m-06s,7.0,0.0,0.0,33.0,40.0
2025-06-03--18h-42m-06s,4.0,0.0,0.0,36.0,40.0
2025-06-03--18h-42m-06s,7.0,0.0,0.0,33.0,40.0
2025-06-03--18h-42m-06s,3.0,0.0,0.0,37.0,40.0
2025-06-03--18h-42m-06s,8.0,0.0,0.0,32.0,40.0
2025-06-03--18h-42m-06s,6.0,1.0,0.0,33.0,40.0
2025-06-03--18h-42m-06s,10.0,1.0,0.0,29.0,40.0
2025-06-03--18h-42m-06s,7.0,0.0,0.0,33.0,40.0
2025-06-03--18h-42m-06s,9.0,1.0,0.0,30.0,40.0
2025-06-03--18h-42m-06s,8.0,1.0,0.0,31.0,40.0
2025-06-03--18h-42m-06s,8.0,1.0,0.0,31.0,40.0
2025-06-03--18h-42m-06s,9.0,0.0,0.0,31.0,40.0
2025-06-03--18h-42m-06s,8.0,1.0,0.0,31.0,40.0
2025-06-03--18h-42m-06s,9.0,0.0,0.0,31.0,40.0
2025-06-03--18h-42m-06s,6.0,0.0,1.0,33.0,40.0
2025-06-03--18h-42m-06s,7.0,3.0,0.0,30.0,40.0
2025-06-03--18h-42m-06s,5.0,1.0,0.0,34.0,40.0
2025-06-03--18h-42m-06s,9.0,0.0,0.0,31.0,40.0
2025-06-03--18h-42m-06s,9.0,0.0,0.0,31.0,40.0
