theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
1.8325957145940457,1.5707963267948966,29.789254748360943,52.72524840621541,36.67470437608265,54.53681402024342,60,10,32.7C
