data_dir,C,DB_H,DB_V,SB,N
2025-05-28--19h-34m-49s,6.5,159.0,1.0,33.5,200.0
2025-05-28--19h-34m-49s,6.5,162.0,1.0,30.5,200.0
2025-05-28--19h-34m-49s,1.5,156.0,6.0,36.5,200.0
2025-05-28--19h-34m-49s,5.0,149.0,5.0,41.0,200.0
2025-05-28--19h-34m-49s,4.5,154.0,1.0,40.5,200.0
2025-05-28--19h-34m-49s,2.0,157.0,4.0,37.0,200.0
2025-05-28--19h-34m-49s,4.5,161.0,1.0,33.5,200.0
2025-05-28--19h-34m-49s,4.0,155.0,2.0,39.0,200.0
2025-05-28--19h-34m-49s,9.0,146.0,8.0,37.0,200.0
2025-05-28--19h-34m-49s,3.5,157.0,3.0,36.5,200.0
2025-05-28--19h-34m-49s,2.0,153.0,2.0,43.0,200.0
2025-05-28--19h-34m-49s,3.0,164.0,2.0,31.0,200.0
2025-05-28--19h-34m-49s,4.0,155.0,2.0,39.0,200.0
2025-05-28--19h-34m-49s,4.0,159.0,1.0,36.0,200.0
2025-05-28--19h-34m-49s,2.0,164.0,2.0,32.0,200.0
2025-05-28--19h-34m-49s,3.0,167.0,1.0,29.0,200.0
2025-05-28--19h-34m-49s,4.0,164.0,2.0,30.0,200.0
2025-05-28--19h-34m-49s,1.5,168.0,1.0,29.5,200.0
2025-05-28--19h-34m-49s,2.0,157.0,2.0,39.0,200.0
2025-05-28--19h-34m-49s,3.5,165.0,0.0,31.5,200.0
2025-05-28--19h-34m-49s,6.0,160.0,0.0,34.0,200.0
2025-05-28--19h-34m-49s,2.5,166.0,2.0,29.5,200.0
2025-05-28--19h-34m-49s,2.5,165.0,1.0,31.5,200.0
2025-05-28--19h-34m-49s,1.0,157.0,2.0,40.0,200.0
2025-05-28--19h-34m-49s,2.5,164.0,5.0,28.5,200.0
2025-05-28--19h-34m-49s,5.5,159.0,0.0,35.5,200.0
2025-05-28--19h-34m-49s,4.0,157.0,3.0,36.0,200.0
